pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26
-0.11391267365978996	-0.04111641024223027	0.0911409389695369	0.06829214355467034	0.07700493686587948	-0.0881093373898237	0.021841284450503925	0.1142129953917642	0.01738566452306337	-0.09381206505479292	0.00930198592876155	0.010540263639278884	-0.06399385041080606	0.16869024040784736	-0.010662321974155155	-0.18042625002299584	-0.010777695382075495	0.029528340882443344	-0.03829298260392236	-0.1170250487412665	0.19406496232785478	-0.12194927832770182	-0.007777218940681337	0.1237776243508049	0.0020189594215575747	-0.08502261765058003	0.08052601988934788
-0.11776552979681443	0.0030618414461173055	0.14504692480371537	0.0020392993237799695	0.04729902491351559	-0.12349799835557437	0.030357743969728387	0.03125750882102167	0.04908134214861236	-0.15849908314617256	-0.06283060304491256	-0.0031411289611845733	-0.07044537305637796	0.07695403178537749	0.018499522940746804	-0.050841641686185865	0.05136826095524681	-0.03329192292845005	-0.005388721271549294	-0.07858452153134722	0.11050862243782351	0.01649930724265003	-0.06656471009324741	0.05254193403013325	-0.0022255405079862917	-0.1180978907005929	0.09548716619558228
-0.11517681934478607	-0.004488029489481654	0.15164571645792047	-0.0013390503671665277	-0.026612007977724728	-0.08198047416694443	0.06287135221166854	0.033375746461490496	0.04549526806422761	-0.16986503069562794	-0.07425933653759678	0.0468659636599275	-0.00562435302617878	-0.0886338109317342	-0.07688079394951045	0.026565479136903575	-0.0018897765948739046	-0.0831606245236239	0.014089089523318544	-0.08399822806067507	0.04251565622442158	0.01748930459217383	-0.01109416142653839	-0.03628109525836697	0.0662271062867967	-0.054474806033138666	0.192766260326468
-0.11526525370348306	0.018682381309233276	0.12447558476453319	0.029040843961420676	-0.07647942344949066	-0.014041019504992931	0.09587536726738505	0.09375994570476268	0.02512492895173013	-0.051024088204176365	-0.025426398516886887	0.12724979883287768	-0.03588914800522168	-0.1570583711435125	-0.1605956016452803	-0.00346401456745149	-0.04306921438780309	-0.05515676392177994	-0.028459146570132557	-0.016327425274663507	0.05088351551049551	-0.01948915009330973	-0.07075045042045487	0.01473903204784452	-0.01769870322610431	0.05757306241867392	0.1646465498123911
-0.10907649049393062	0.06150922128187675	0.10100550407919312	0.04900938581239056	-0.1780965808840882	-0.01846549861927385	0.09188274154087028	0.07846012117772139	0.01929628577928411	0.010651262432648606	0.14674096345565638	0.1672817997093353	-0.06791912643682921	0.009715254097411932	-0.07413400636273748	0.04097935054603177	-0.07489979539105741	0.04272474272547702	0.015920680239200843	0.024161522889925763	-0.04863025920869449	-0.04034403248081371	-0.10338626692405707	-0.003524267522010155	-0.05055343641061699	0.05476694179976419	0.10193973013622225
-0.1106186089467424	0.028626990264449814	0.0956623108341575	0.08239058755905279	-0.23312075943915817	-0.004797349211277769	0.0555956495486729	0.0670651163222854	0.04533894637116289	0.011835366996788	0.09729454060887159	0.0997249967322016	-0.0035202493381480543	-0.041461342372278054	-0.11515136575850977	0.010041212544042194	-0.013863224725565587	0.13447252560451162	0.10921236309200201	0.010033984978918525	-0.0017982512628077433	-0.02860717254445965	-0.01225249375136368	-0.154358383134293	-0.014231867245511445	0.06742710363532643	-0.03759760681979625
-0.09828883573567591	0.011618760677749737	0.069568869502522	0.08869144301504686	-0.25474435809542884	0.038391737517203206	0.027170742537413986	0.08032818518717733	0.05610389419078526	0.015636522576246085	0.10521566140855794	0.013571249056360372	-0.026422499145083753	0.05153897264628379	0.02684369429929706	-0.000846335506543644	-0.027203273827122267	0.14790832044338856	0.12516453200070377	-0.02784946622811639	-0.021577212430873183	-0.0554287797597547	0.06916539161623882	-0.02678735033964543	0.014496360569520578	-0.018803117426509586	-0.012150511357399519
-0.09520262256616001	-0.04168519971364833	0.0486484429868394	0.08764365910462145	-0.23667253254741527	-0.017777030227033197	0.01221283526018091	-0.020523497106486266	-0.0025114730727312795	-0.04176261352102101	0.03393320700292271	-0.020203901833777526	-0.03495525183873187	0.08723961439797603	0.1112764319856908	-0.023493085884623656	0.010494032070044018	0.08817946036984577	0.12244130036572641	-0.08908339971971188	-0.089811713793853	-0.039194353745899954	-0.0030359958619390406	-0.07476335199683487	0.07139161198416115	0.04537048430319458	0.07292637716126597
-0.09371188167987106	-0.02507113701268808	-0.009267149301067923	0.09879410151612478	-0.24057706432958503	-0.09656863365130883	-0.028966286527580543	-0.040704632297749344	-0.006976552922296916	-0.05420554296897996	-0.07842330987126495	-0.07429569808602149	-0.045086053495135475	-0.00011424963637318708	0.1564955002369135	-0.03820080458198849	0.072922582208546	0.1099408205410091	0.013524709462677127	-0.041982277491866345	-0.09472461351622949	-0.07283143428102222	-0.0629800893352605	-0.07738173538583362	0.1461510158720763	0.05820407752652965	0.08543289514340788
-0.09696277925637976	0.00866963110917174	-0.050638790879880435	0.1119045879496805	-0.19897103694609852	-0.0910842666873581	-0.013122446754432887	0.02461457357966443	0.0052139253954387385	-0.041300852179270264	-0.12608182737267865	-0.0022164819736232924	0.02274863337710501	-0.17336883421316976	0.12337307325761207	-0.03697681906900163	0.03494888174988505	0.1298264576775685	-0.026358306567805627	-0.03917567723136148	-0.06736682405803013	-0.09197778740741508	-0.032960887997934354	-0.04624780207522959	0.14930115995911644	-0.003465046401618479	0.13428445970603864
-0.0901901085220414	0.06466148454475129	-0.10189746615629197	0.09978032177224583	-0.09647245205866614	-0.05650064124947399	-0.0027462700194575314	0.11342289846279946	0.00893203900891082	0.15420723253404517	-0.075287787016191	-0.011282449531834122	0.035733557379400496	-0.08343424463959112	0.07532543974259542	-0.027882085691630573	-0.010607463600548572	0.03440469252302009	-0.23003534260769273	0.01739344604691756	-0.04196917330377958	-0.14196706908606394	-0.04452297483675369	0.06275985998101138	0.0697998854818015	-0.16252583564205036	0.00020521015591965994
-0.10377277854458311	0.14448480161673924	-0.05044906169025758	0.027929600969977236	-0.05963836667158279	-0.1416737474093576	-0.049375995669625555	0.06404943362664589	0.02723889232829592	0.2019365352171525	-0.01043360050769563	-0.05063571051680261	0.041308459826158356	0.1528402376057635	0.1110164627357253	0.04015623320606937	0.001063517324427026	-0.013548815043823865	-0.17162384367378553	0.05157787877448494	0.1011936642165207	0.02967384730002523	-0.08044871911296853	0.05059899089004635	-0.11921612233832102	-0.008113186561488267	-0.17161428759298658
-0.09532320648332987	0.1713823166818075	0.014266310082430924	-0.0530810727627886	-0.12066896329250987	-0.15032026190842873	-0.012010263115702635	-0.009789764527442561	0.007165453208630018	0.17008751402487704	-0.09961431750534691	-0.0862036497814744	0.13209297092332511	0.07961915263477959	0.036490853628112795	0.11392374909497671	0.07335600272197834	-0.0476955539183188	-0.13577812951278595	0.057022801270075724	0.019989463391880756	0.06107556001209778	-0.06114553637089843	0.03197908724394198	-0.04437702695436693	-0.031132580449174246	-0.11801669972215673
-0.08800255842066816	0.1333245999750894	-0.0038923970083354752	-0.08339360783817591	-0.11444520520069257	-0.09646551079961108	0.10435293564413661	-0.021628934961926888	-0.04726508083146574	0.09427455919293529	-0.034852355280198095	-0.12471258878822566	0.19458489343287982	0.03683103467172924	0.030853151536680532	0.15143812899232512	-0.014586814329981254	-0.06379062487413761	-0.16888583469233184	-0.03769872235328425	0.07045334025081704	-0.0029116133610732203	0.009132397952610257	0.07019874834581424	-0.06537851947307091	-0.03535807940528976	-0.01928683688883183
-0.07901044330043253	0.08048065412139423	-0.019115645618524323	-0.02448038777671944	-0.09442111823068383	-0.05651156582621647	0.17782561168445243	-0.03263297653263013	-0.14160027675967707	0.059129581013695906	0.008573290386551587	-0.17401109606017	0.009239706943233533	0.0529804376116772	0.10533231607471152	-0.015171841369934824	-0.04063091394997431	-0.04689880985697187	-0.10381301320099198	-0.1284640172242915	-0.019951886029202004	0.05233743604835904	-0.06279446068695793	0.047411207747900225	-0.02548528853410364	0.06433864951603789	0.05541820082609296
-0.08031089001761056	0.11387585039947773	-0.08705745404157121	0.055714428053844994	-0.11331618857186507	-0.02985362266860106	0.09654497874110368	-0.012021218030485087	-0.12333467320382163	0.0036757198573885153	-0.044567472157986315	-0.13365266951110116	-0.15336822103245382	-9.580700455172342e-05	0.02139710971546353	-0.06099757673461548	-0.03439974246153713	-0.06884072706199695	-0.01082726952130348	0.0065351435052591195	-0.10993667851879078	0.13052615115263194	-0.013523594387585196	-0.08709769497598037	0.015927602665972828	0.012257656776323289	-0.0337570954006738
-0.0737859340221281	0.13235216729174518	-0.11171106525642822	0.09521927123787781	-0.04887342117339044	-0.011109592825315123	0.058554978829736704	0.08149015146897803	-0.11990243756702046	-0.002914170673415005	-0.1103920502071642	-0.02284773426106107	-0.11492373465598046	-0.051562198108288555	-0.022356291426629923	0.08585183857417794	-0.03323928514422353	-0.08829929337480065	-0.018518253985216587	0.061772365396199985	-0.10679486874252793	0.02904334478394162	0.17290568483665786	-0.042565362527730966	-0.06756213112367887	-0.1621014080676074	-0.056809949459692075
-0.09103499989315893	0.09718828420209295	-0.05810717152168318	0.12077565965000042	-0.014804236853350444	-0.045872836309311396	0.09171175089234729	0.1254768047764056	-0.1665872707241658	0.03907830072533547	-0.09221603912629898	0.10300982837714442	-0.02041137314078454	0.02097565453766237	0.01857854461576862	0.11424596149752017	-0.05522084171058318	0.05633273779889632	0.07372965384074862	0.06379946789562817	-0.09825579848797317	-0.0022664757163069066	0.09762925603239754	-0.06992779696362299	0.012548314623699167	-0.04912584169537737	-0.11169817716066069
-0.08229881490628724	0.045474087053414734	-0.009107395467931058	0.1146971657093869	0.058806672915243864	-0.07601666844474893	0.13268535303171586	0.13246365181674458	-0.17368890965311873	0.13839044630741743	-0.07095209088760968	-0.033210599295669524	-0.019251645195102418	0.091713350004171	-0.03998421560253911	-0.012010453091891249	-0.04619358351414417	0.05406564731199398	0.015795307924963253	-0.0603305910547115	0.016096782512926414	-0.04286653236831221	0.018050414916154174	-0.09969591602443215	0.09001886634846828	-0.005282943242832794	-0.20073862125906886
