pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20
-0.039058603809224414	0.06606374341733096	0.06519451010642924	0.023701315789438508	0.08523405060618189	0.128448627314518	0.062229244035320375	0.058273630246775635	0.03434034890666826	0.08246650214107548	0.09644524925771354	0.05310637722642389	-0.046779455277243184	0.07118268581636361	0.05938663008290053	0.028906320153486053	0.0009339438834006786	0.0698059601298302	-0.07642719527178694	0.07336100503628537	0.15391871343770486
-0.037591567652484385	0.06745194552162823	0.07782499796512816	-0.0020595448605494147	0.06124909989653121	0.12641780433886585	-0.004683461370126707	-0.012914868749568873	-0.05549910196065591	0.11741986534064516	0.11728399769435399	0.04763201411171178	0.03618193711051874	0.06218707022697374	-0.0736150254365245	-0.01722997578949792	-0.05144654180214192	0.1504451947645099	-0.03349988110250102	-0.05479799821484045	0.03024557875824479
-0.03576081713400695	0.06814500125137823	0.07278611664429602	-0.04323420224253387	-0.05051665210028983	0.06838024550153066	-0.10459388620511895	-0.08392550652940306	-0.03750342390948358	0.10739578423448154	0.02917292968788248	0.03558705993439626	-0.019876306526235607	-0.08168546119132777	-0.038783602994728744	-0.13585400104972561	-0.0860260548396176	0.08940987316718929	0.06734979355995879	-0.056923698369100044	0.05958864414090659
-0.03916604724242794	0.07270722875747856	0.07729462591435662	0.012065979961891507	-0.10359910894524972	-0.0002795165326559268	-0.16366876372263514	-0.05164464968765656	0.013739125809191677	-0.01313240234623116	-0.01892405808628563	0.010595251918266435	-0.03985214706865322	-0.05969377012101554	0.08101168296972971	-0.03770281775678312	-0.07843159176476555	0.12645186804960679	-0.01330573236734009	-0.006037249726953242	-0.06432539854155485
-0.041615237708665105	0.07105482789004623	0.07825506798860496	0.037734330800721465	-0.038356908889244604	0.006460028568551719	-0.11806270221118693	-0.014437613054607785	0.017761793425423056	-0.062032696948359056	0.0461257247284109	0.0509354874465561	-0.02583861230705521	-0.028904521389129523	0.10312807667213536	0.0016721480143020067	-0.055525984171852394	0.11148042344874762	-0.01202341797338323	-0.09999470324554804	-0.06319554398550987
-0.036746968679642694	0.06859970526332922	0.07191535232611318	-0.017677045909129045	0.00753487764418481	-0.025227946178211565	-0.08494748436385315	-0.016399360101480003	0.007276784163062766	-0.029632058976475306	0.12749374453929682	0.056875346794540704	0.008437065523281342	-0.11968277926776905	0.05964027092983373	0.020339969625529405	0.009474520133256031	0.09894359270348646	-0.017654248882847327	-0.19178406392237848	-0.040043855822210754
-0.0331267075050784	0.06476191490699512	0.043252985466336526	0.008461356548988231	-0.02547153919552099	-0.0985562004731974	-0.03323710805324476	-0.07627801259637279	-0.01422652622759854	0.157909875812441	0.08688114292102365	0.1030078368123826	0.030038969435579488	-0.08506732588331445	0.03804724018885264	-0.11761448782265137	-0.03592908819011437	-0.053142168004590734	-0.010086161038584368	-0.01569437836343228	0.1593468457196967
-0.03037903236421322	0.06457954592584539	0.015946210509229643	0.0862025377958518	-0.16621674534904843	-0.03316857117888903	-0.0029781606742137283	-0.07688614648802422	-0.012084901013451143	0.18802345835198606	0.041605910486590056	0.03461345154062509	-0.038307959222492916	-0.031129456643645026	0.03361635579442707	-0.16198630726456162	-0.0530930762890901	-0.04632193000346636	0.0306856992107919	-0.05515727079068074	0.034524270002434666
-0.03181887528694385	0.07413040349659569	0.039897118616781434	0.12487937764140819	-0.1754487608842858	0.00341364912367976	-0.0021373574421815183	-0.012819556775969132	0.041053645154596155	-0.016889022181521548	-0.042661875682588446	-0.06349658145738288	-0.14631754658270807	-0.07358496264661636	0.06927020478574682	-0.0957549395147783	0.039265299879495154	-0.05768054032479619	0.035859641722686075	-0.13264920352726267	0.03286604875766722
-0.03671100931792508	0.0654186754153776	0.04933304360008562	0.15051684209348035	0.029883137710822474	0.08917390788208487	0.04081799897548948	0.03163596479869368	0.06488276264908414	0.08855804861366191	0.010300892450968433	-0.000782383339366699	-0.17964921015449742	-0.04963224689502471	0.024152697447378843	-0.03228134251404187	0.06804667721909441	-0.0719925667683765	-0.046523723286856555	0.06824326516159863	0.12303375974069526
-0.03251184577538074	0.06821089095688761	0.07355557286853176	0.14188295764178233	0.09897372027953984	0.014991929748972397	-0.01896275484453249	-0.015290853114761582	-0.036893471564031666	0.14263971642456091	0.03356024726335183	0.07982815006393534	0.024648149801578034	-0.0013183655804214559	-0.0370582733061057	-0.016952698989912807	0.025439611280134417	-0.09636639747450514	-0.0666756359055527	0.0717556462669463	0.008123781225929109
-0.033732196331098085	0.06813995256335786	0.057555085058190084	0.12385945659243205	0.036406750954373936	-0.10654982362573441	0.01319887370453135	-0.024365598576251105	-0.03204149279586081	0.1380870178056945	-0.001874344893044666	0.07699946672415092	0.013195505531936824	0.0653345085959387	-0.11519262529237691	-0.02961269279655901	0.08206980180420498	-0.0005947495129972336	-0.0026106334531065256	0.034908964403349896	-0.023909234111994984
-0.029117389967161678	0.06406655867062688	0.04159372965351581	0.08677832886785168	0.03805083382341186	-0.08652772168058326	0.12460960945555334	0.006668225987347801	0.04127634620004498	0.07912892935561211	-0.03422140438642336	0.03761494473528248	-0.062933680054748	0.005140300419741617	-0.11341363536565557	-0.010813922378495475	0.09475667196939407	0.12413054157209018	0.015400831322371245	-0.07465668004871778	-0.06952517435034258
-0.03143053751276393	0.06220582109390622	0.017329995399146234	0.03492476676252739	0.006230263445006514	0.0234540146549337	0.16853928938123391	0.003241656859542861	0.035026091350564	0.14196687723693863	0.04663773088342987	0.05957847545149741	-0.04475943914807135	-0.010273816167693378	-0.10730894204649233	-0.10494053954425385	0.15532817821771866	0.0035616076824697435	0.08560497679139083	-0.09782204088987649	-0.03271416746274596
-0.032477985818481325	0.06238577238214781	0.013374983372056594	0.01611677328773289	-0.08970950225898777	0.039989425087594066	0.06394098371622459	0.018855447514381007	0.04529472349213944	0.05315493464655151	0.08500086461060719	0.026022652469234783	-0.054922122542880945	-0.04747687126553375	-0.0422523645328248	-0.12885789357119296	0.14160908465635297	-0.06576972932833501	0.15453369245434906	0.03480318560372661	0.08474667539011983
-0.03145798860930741	0.072061836528427	0.06390770922432508	0.07035642643067125	-0.027248965422282626	0.04834923714628081	-0.01767418493831547	0.021581881551134247	0.012816544066059546	-0.017508416128119937	0.09978413559715127	-0.03735701968090118	0.008600877490758649	-0.027644340989293525	-0.007032266867127629	0.03994056868957709	0.1291745698197138	0.06499718946256919	-0.029966747008252748	0.10564230078212118	0.05134480172918188
-0.030380625402872605	0.07409430997483853	0.08838716189220855	0.07425067598373421	-0.014086789710372501	-0.038081479774612195	-0.09404041326555962	-0.02348991948983147	-0.05655976093788491	-0.0010884069914568132	0.062382960363652484	-0.029927417889812766	0.06307511720049247	-0.02156637244587685	-0.0300527331087915	0.009109187900602625	0.057680646547981995	0.051428674909601235	-0.05504442261654957	-0.06233870395671054	-0.013552268880508225
-0.02164546472967972	0.07286304823227575	0.07961193744734485	0.05947945224515351	-0.018449726843487273	-0.1341173398205361	-0.06397698254876556	-0.03354997185682351	-0.03748536633057869	-0.09502519977097883	-0.034244446469401744	-0.07721472002249567	0.05056427155786437	-0.0438374696960483	-0.029282920543642607	0.011789884383325788	0.029787058105435846	0.01732760837742589	-0.016345525541045902	-0.11570871087467985	0.06419167802595332
-0.02397787984029625	0.06746464927970396	0.06969879397940186	0.061136803048773856	0.015563651114069012	-0.16388045794817582	0.026315645776996494	-0.0313780377139584	-0.016690026334072967	-0.05430065341874317	-0.02549478492685996	-0.03874992065743357	0.06001595262402881	-0.019027550274996027	0.017270797986769344	-0.018918865604086788	0.08809134277745656	0.030568715008833486	-0.009680667556122013	-0.07904317716884973	0.13108199779692983
-0.025160447782176767	0.06832814837751655	0.0488628443245513	0.035578219748956794	-0.021530109330330637	-0.1314905340472102	0.08092343508941359	-0.01696046025729503	-0.0033847974347903293	-0.006879996971229744	0.0016560913908517574	0.00551976796008848	0.0707211318305812	0.041475736080892986	0.11785857648707883	-0.07529672728441839	0.10115296120201839	-0.017791896426464615	0.050365978803236275	-0.11562741048210298	0.0200440294226956
-0.03266914561673888	0.06843070935171948	0.03846977814239344	-0.00646321146583435	-0.009194583738173574	-0.10370697669789758	0.12074308724632193	-0.016303048648957066	0.017199491645154847	-0.04394999928109122	-0.042284750509736554	-0.03477487555741406	-0.07311664095893022	-0.015433218025700312	0.059910838106860986	-0.08306775292767121	0.02593803235288212	0.013337213151237329	0.030939621522058064	-0.13376723800815138	-0.03904870413912201
-0.03737907182952248	0.06687921092507877	0.03215511269191455	-0.07395610757451584	0.01504545526228634	-0.03789585826207576	0.1683386310086936	-0.026730384293781977	-0.03821131725417033	0.08207905560877413	0.043947620630196235	0.020966637835637174	-0.08913270535976973	-0.013339546739975734	-0.019618144354316965	-0.05817312475311304	0.0071334683705145535	0.013391063685732951	-0.05394042196605635	0.006679969777357853	0.01413150472956759
-0.029871251454267576	0.07598499461716347	0.023785838347322272	-0.058914380049399404	-0.11676328364573704	-0.018393912555423254	0.1291148900480956	-0.029281218094110325	-0.1148725893636136	0.01244097208584617	0.061938992279676815	-0.027490362115512604	0.08608259359044876	0.06115206861255635	0.01616951468424471	0.00597423118031537	0.03026685305149921	-0.010132985933928529	-0.10085057237281914	-0.08061816110078873	-0.04306040103484934
-0.03185811007116397	0.07701076664761752	0.021170422181234168	-0.010962357108299915	-0.18909020215296157	0.0005510629104716981	0.035977999449224744	-0.010071847655957209	-0.04047430073742874	-0.01873645124970156	0.010101894163356388	-0.056527777348117765	0.019087433421794663	0.013646537191556198	-0.06974692934511394	0.020291239149846898	0.06673056024483473	0.006783378376458822	-0.053196130717397754	-0.0880823072000533	-0.013311653828315659
-0.031555979980823635	0.07600647569172309	0.030586349535097344	0.029286911565107262	-0.15151970998071132	-0.00037140646328486985	0.004283909481324442	0.03753962678842752	0.07189899212885303	-0.0784071602011546	-0.02098052891514702	-0.03427677346865952	0.012087676559202365	-0.026211344484270923	-0.07743810369323774	0.004510275881984863	0.028347396363227653	-0.0027939162111074826	-0.006203980202710109	0.015686506319732306	0.061336473820875516
-0.027093445055327185	0.07236054136585657	0.039784349685439625	0.055891970047217236	-0.08512727846744245	-0.008766839348968708	0.04102081443670394	0.06967298887300177	0.11072436488309197	-0.1485115747898974	-0.012943805843043719	-0.04166065960847091	0.022205442998192635	-0.034428979102445564	-0.07474511291225173	-0.020788876312815348	0.05471342742842848	0.006192989974624266	0.02369252726018006	0.03773556261646448	0.05729381533186161
-0.034052953315231886	0.0690938744526752	0.043724173605095035	0.03597460086431625	0.005068460485255059	0.05718085235471292	0.0796076527920404	0.07028886501498556	0.12802117793208942	-0.10012688485950014	0.04383679452013692	-0.0216752786371294	0.026331225290158033	-0.05058484916287169	-0.14742964992309332	0.007623183131950888	0.1510617487915157	0.01719214143462247	0.06502081784116755	0.1580524030847233	-0.09092401844356852
-0.03339019743496093	0.07164233481475096	0.04572914134367888	-0.009277014213036033	-0.04678362697062415	0.024499898206004355	0.0205009006524407	0.07569653300375201	0.09094954801367525	-0.14493315871044402	0.1301260426667753	-0.013949624978232157	0.09811465427858504	-0.010406030385782158	-0.009348215691614014	0.024941360169927936	0.021450357805069136	-0.03670194816357035	0.0673019634703687	0.15650290499085567	0.04659648003979076
-0.02912339482182864	0.07369674933561028	0.05127194581407245	0.007773384690984719	-0.06132110203545289	-0.012313835538990962	-0.02968632348117965	0.06300780962014467	0.04703713450939056	-0.14508690891721224	0.18442640381809547	-0.05861952111135981	0.11433118063240902	-0.03945199480014589	0.07345355890072001	0.08674314584785352	-0.012112002969306052	0.047669075418736745	-0.02671105278297532	0.029351925005892454	0.01476988768845802
-0.032393314399552404	0.07589720993967994	0.060016095184362635	-0.08069616839277646	-0.018265404880618626	0.008609216156234745	-0.031032080691708482	0.024768576773415523	0.04828390870604093	-0.12847590574542936	0.11530425513343127	-0.05479282805938404	0.0754629574387681	-0.14469446388931814	0.051515078093456	0.08189341376973301	-0.006876796518224269	0.08103573054610509	-0.023493940512362456	-0.10304062778714883	-0.03037672350996301
-0.03026143154772771	0.07838267523009484	0.06744992703899831	-0.11171986023675806	-0.023333921545004972	-0.029629682928886923	-0.061044295039935186	-0.016142060800882693	0.012918549941318264	-0.09844623845221058	-0.018009810043376116	-0.012558745173397763	0.10279044508334147	-0.05185062978835887	0.021458574301184107	0.004688704028614071	-0.05929774836442037	-0.06624449711726069	0.025031102906750403	-0.02150292539473925	0.004484595822967667
-0.02797226312854756	0.0761141580801914	0.04994554204443298	-0.09092092665517244	-0.04080961462580826	-0.0806206751752083	-0.044184945099381166	-0.015395430500711989	0.02331018561940664	-0.07603006807118587	-0.12278815538856229	0.028142858705150497	0.0447546825244949	0.02705863254645568	0.08969963150105166	-0.049735429391028665	-0.028957113858400604	-0.10532923979769439	0.09501602616406007	0.04021425825763812	3.2079016404592056e-06
-0.027187754907453735	0.07578648668600992	0.06054614538797001	-0.06452217453866947	-0.0009372261442566568	-0.08290016687466649	0.032628458227501184	0.015079865543880461	0.021675501858427777	-0.0865059292833314	-0.1428720233443797	0.026968987716971635	-0.004937544442946858	0.0485640529085366	0.12071694324582095	0.01621072582821165	0.018781787386522614	-0.06415270938019052	0.07217798905294945	-0.006031455189559588	-0.004915133515915979
-0.03337118360432937	0.07645455285793233	0.037369520559862625	-0.10197320746052296	0.008364463448178856	-0.07448916734653672	0.11776262152257001	0.010742677529205644	-0.02658052493624244	-0.03134105795316291	-0.03924842516820508	0.037035945622492024	0.010819161407422404	0.058487112600663325	0.01639600249282465	-0.037441827737866244	0.00018736406151542533	-0.07852371205722175	0.0956205708403174	0.03046652382002738	-0.009795099883221109
-0.027218736651385366	0.0747478603740428	0.022940213060740015	-0.07894180993094543	-0.06979682170524545	-0.09412703406725391	0.09554690424777343	-0.01171819546197277	-0.05741314188066834	-0.015497922721226557	0.02908945159542765	-0.03263935989533675	0.01990754673790057	0.028374996501169737	-0.041347544497712274	0.006039187678156886	-0.007934378344940755	-0.0195926757810318	0.0038932308270272576	-0.022847240444532894	-0.0664304572857774
-0.025654745661927478	0.07448762408859819	0.006866383712394321	-0.06819977972065165	-0.10334457193065431	-0.0782344347944653	0.0951013686524231	0.017993664191084762	0.03458091838052704	-0.019239884210072892	0.017909032534188105	-0.038407221834772146	-0.004057578580608277	-0.051679645792440713	-0.03785895108946908	0.03965158215921559	-0.024338002027466634	-0.02753024929959067	-0.03547356617777832	-0.04599140241041322	-0.03273324022938631
-0.02888932745497961	0.07485804437741155	0.01760309925339059	-0.024610391231899068	-0.11548234231834091	-0.04091154686265175	0.09461285474990681	0.012538696884661806	0.0440434648176649	-0.01578769015152855	0.03699012750935998	-0.07201366308971796	0.012378793606605456	-0.04941201666049667	-0.05179193401797538	0.025359145938351268	-0.02452199758465119	-0.004295598827560941	-0.01209447753532112	-0.015635751586045892	0.053402166380158336
-0.029527840248983667	0.07894812258241779	0.02172618074951121	0.005470601914905017	-0.12603182125337267	0.013884255165415782	0.04601875816715235	0.004469919717803382	0.06850929043964554	-0.05812514559888233	0.0230400861455396	-0.09352948209997372	-0.004897539673436203	-0.055772445136363605	-0.020294261288120775	-0.055604779572991744	-0.06227965854409501	-0.07347391578095361	0.03115991655330133	0.08558979630245803	0.0626806413545396
-0.026977946249255636	0.08039861862680485	0.04212216182414391	0.08088833534260245	-0.09970002867772404	0.04684462136605432	-0.010344664252313788	0.03221585256439421	0.04975251157862382	-0.08182394378102929	0.01668556555464412	-0.06647930217327008	-0.004278669390984787	0.011055198337175179	0.05875380989444489	-0.09348374054776341	-0.06140867702277573	-0.12130738305442387	-0.010641475834324704	0.11777593041393339	0.027743086865446555
-0.03425602518588773	0.07626709529488683	0.06432765292663815	0.13483727294598055	0.022335416443491893	0.08429398868761034	-0.041173180637520165	0.031737227101009784	0.03447061412745155	0.04350313013031779	-0.01367817442416658	-0.021938012909213055	-0.048039144945954286	0.06538209249048463	-0.032561340947965874	-0.0003244629444116992	-0.07613281211930274	-0.03916522486933632	-0.14699282996887153	0.17074217885921722	-0.091881337867363
-0.026967310262100995	0.0751788468946015	0.09438590784321318	0.15750392293012155	0.07830780257436973	0.05334205683150473	-0.020766285171174258	0.036538477529339385	0.003496670366162185	-0.01349356587389003	-0.07419707884921824	-0.0245248239785008	-0.02103810704855224	0.1035154806475355	-0.06523746858882304	0.030634965798426925	-0.12598763435837462	-0.07031246891335159	-0.18979467599218294	0.04727130321439049	-0.1336910030839776
-0.022753836152619892	0.07603357161314336	0.09429232209564352	0.1372095906123885	0.11817027832692306	0.06395147913184607	0.037404637818754895	0.046613433624449835	-0.02275470209585574	-0.079354477491143	-0.03642349459982751	-0.07579197274364378	0.029110389327785813	0.11057781360318485	-0.05981110919009248	0.039743992232752885	-0.12730496404422167	-0.027657411019214248	-0.1909828509436758	-0.09565434945546837	-0.15140337483676686
-0.028950823936183777	0.07518618060724674	0.08437029566573852	0.033197915411818914	0.1363130610749552	0.05470242938603531	0.03713976236735914	0.011899695336371129	0.03845978252441199	0.008638032091597634	0.029372959261927702	-0.008638835684818756	0.0341625020272828	-0.027031213373635985	-0.10401949735591713	0.017109993292852572	-0.08733918850461304	-0.006391020528388455	-0.08239373307360032	0.0029449020724979305	-0.11845288728178609
-0.026872716891848284	0.0799867551322114	0.07390271450175039	-0.003483137263342719	0.0916346157092847	0.01366700288586972	0.008090942117550891	0.002476275889799815	0.0409805161510754	-0.07683711565015511	0.0203738762591829	-0.06661715819507043	0.06691892140526545	-0.036552110474916966	-0.046751986097380877	0.03269294000121588	-0.12763312446883882	0.04526663414266981	-0.03251453727292486	0.07716946435489086	-0.17769844503525156
-0.03750911923344488	0.07475435370196043	0.06713942454085724	-0.06035063371550879	0.09299688677276377	0.02450005449306848	-0.0100529134735856	-0.016475710471289717	0.08032857816356538	0.007872360416426338	0.020592393951823027	0.02731241070175976	-0.0057736040652992746	-0.12275403365444114	-0.07020740565720428	0.01723324016557942	-0.0640290185073575	-0.021920990016098985	-0.013421265585949343	0.15698838970708395	-0.20508657317720744
-0.038446899115217995	0.07723977763353242	0.06147090969392048	-0.020263230148753687	0.05895158493720559	-0.06643741184365534	-0.05168923260052458	-0.028772917196368108	0.0262428872302003	0.04225542424942107	0.04813274252090571	0.049266835507274814	0.03208945108024665	-0.06941497668936672	-0.11153887287775102	0.018591122718018785	-0.004991484266032622	-0.08728313892963499	-0.06046540756613203	0.24955607370374877	-0.13173339413261365
-0.03402705759625233	0.07893670002655359	0.043868645881885715	0.02391585059407972	0.03560485858832099	-0.1511654367061788	-0.009329413709586015	0.004308035782522932	0.016855350484288403	-0.022777769207141692	0.006814753432714211	0.012429405489347236	0.041376638210437224	-0.003774527255667634	-0.15883579790659316	0.08680877694241479	0.09997646346558192	-0.01082533142361626	-0.058858033662132075	0.17108517339744142	-0.12113574775049485
-0.020793487294370982	0.07368586145893609	0.04236044242196285	0.02915296598351174	0.0016928084394223978	-0.1882169763644975	0.03878557131258925	0.01986310890466083	0.022041500109645288	-0.052988668701165795	-0.0023762884049546504	0.015021274284632109	0.10960003599518812	-0.01403445997956072	-0.10254953842631272	0.09626271826422589	0.10998656648681529	-0.018364606020941282	-0.005646696641884549	0.054029708653625164	0.04801643656963406
-0.02280377174940397	0.07284168299237842	0.03233502676465685	0.03694995811921447	-0.0065208506149388445	-0.17241675093030046	0.0746700189196934	-0.011671443927878323	-0.001474859233167327	-0.06649637103647899	-0.026492502789629044	-0.04681105418505751	0.07802370665095126	-0.021641708271195225	0.02750992979000012	0.02040115376763899	0.04237279223044428	-0.014016997618153886	0.027355994691425144	-0.03523477053450346	0.07742575053683584
-0.023122543955045042	0.07440838936803403	0.0575331276552999	-0.040304611898530185	0.05856641072669945	-0.05428837823477418	0.13904353249006804	-0.04575303732747615	-0.02837405083828544	-0.05679027747525484	-0.1339251806778414	-0.0705761619343844	0.016477258667622972	-0.045950486954474914	0.028905907900217406	-0.019207360662193144	0.010644155619954826	0.0013087518497047826	0.012183974364163484	0.038771773137429175	-0.013417264554674721
-0.029553115236653046	0.08042186676519847	0.052997759349309136	-0.1159375939432117	0.030876957130374805	-0.0030751285819879425	0.12199172190350968	-0.030729208094389716	-0.07668604112274949	-0.08564157265238725	-0.13931471389026107	-0.04785641276091863	0.04918325564336597	0.05445880947941433	-0.0007679954052696201	-0.10065095532298104	-0.0702424981328502	-0.026295299483620548	0.10814193931046893	0.06265613493411906	-0.011434271320264549
-0.04130117608721905	0.09069661707305621	0.054269740281193905	-0.12828936995389806	-0.003457767070309378	0.02232780032114767	0.05947948964840038	-0.02523446614132297	-0.10042047401338523	-0.08467748480567033	-0.20133252261852264	-0.027066607403031944	0.013800506352439134	0.06610475568275642	-0.14748383370228973	0.017503376441641693	-0.13377331665509218	-0.08139295442366815	0.06896661646618972	-0.007289031170226279	0.025898619647921072
-0.06595909865525725	0.05084823326960944	0.01635122380954114	-0.031186125906004766	-0.021559403098580163	0.07354352861186284	0.016824886941600586	0.011955324799013843	-0.08610889074836586	-0.04770579788744112	-0.12467718174586523	-0.01390236049182248	-0.003953987831089956	0.08130546323588805	-0.005693552352370998	0.12692166286540646	-0.07862335042035527	-0.006275441341093715	0.07888052465979434	0.037534319509560286	0.1631516657951292
-0.07022236647567455	0.048527255612405534	-0.01290456125231826	-0.02735035749371067	0.007396553457599729	0.015472087162959204	0.1492093757496501	-0.04304287824605767	-0.07962828756619134	-0.01819359361168392	-0.08482087541960903	-0.07174553275410923	-0.0322124548489299	0.03486369735686267	0.09333438178635947	0.058303533093584194	-0.030587881585025112	0.017726146672353407	0.010881426614175831	0.03209600892135181	0.028610916839326768
-0.074669487433792	0.049437391415823	0.003632480692934235	-0.09397476068429608	0.023806752511147035	0.05696343108606305	0.02812919682053795	-0.05540220637025739	-0.07780242071940571	-0.01809660810385016	-0.09407990529206949	-0.01872354130925403	0.02823421142308524	0.0245875040596859	0.047653892989975556	0.016161440397132524	-0.04397841542522519	-0.05053461596757416	0.05556885591234355	0.0480443321101319	-0.049694120826584025
-0.07223238890438964	0.05382619481662779	0.0005887937576703568	-0.034935053622760476	-0.060971646111304886	0.06695891700596561	-0.04394066457402856	0.017253993409853743	-0.03593437288798058	-0.02711090239215812	3.365443099713422e-05	-0.005129915141776101	0.042020900925694445	0.06360392037398477	0.027994138014313448	0.0988937829141762	-0.050716521930687895	-0.051078365859037814	0.015889332743845946	0.0858084044947026	0.02653224130367856
-0.061188458610184356	0.04922181826495077	-0.007053734998526277	0.0565807688690565	-0.10551886043532842	0.013141638228113262	-0.011089369315570327	0.02362083206215512	-0.002147676596808563	-0.029132701393862398	0.01525960406079251	-0.048401555303522116	0.031474241225287435	0.06950139748614093	-0.031904235220041766	0.09117666229763564	-0.06782652442898161	-0.03010224436851089	-0.019004059530055913	0.028332191316034476	0.04232634429787078
-0.062178869213390844	0.047448470428653224	-0.010274357787239886	0.02381104345207226	-0.04893754654511864	-0.05681872765912119	0.05976311562705481	-0.005361784610778965	0.01786015975876658	-0.03295814463432381	-0.08185872291993666	-0.04074925095475359	-0.041779529119198966	0.013030044693826348	0.026207056955463492	0.0546114191239264	-0.08261259337471492	0.04472459978025369	0.018948034119146202	-0.07821140405957222	-0.0422921835279762
-0.06701407785825418	0.03646483249340616	-0.003154423476397266	-0.029151635913676834	0.03347789413953718	-0.03815510276612373	0.035894020954024324	-0.04973847911624395	-0.062301766687065954	-0.02787197724928064	-0.09466758214949113	0.001518693774532699	-0.014610706397283277	-0.06578239499835327	0.10506911351494029	0.030018117259400276	0.026776493841892013	-0.09361179031666247	0.06600588900682869	0.02969005042669426	0.06259430200308065
