ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32
2.202235568064699	0.5994647959410957	0.14249188648480554	-1.8783985612439615	0.11726717758358993	-1.6059188084090643	-0.8349636475500222	0.46241666089607947	0.372130045654942	-1.0438580422903943	-1.0993729910046406	0.6490721199608476	0.11390189280452198	1.1717658949385472	-0.4900083400696357	1.1520638711548312	-0.23952369159993703	0.14019732454862993	-1.6158634632791378	1.2012899713912475	1.467378496840462	-1.1378932158899482	-1.358562860903535	1.3205056686807577	0.12340369762883495	1.1427911047332138	-0.6865051662657232	1.3345718449648207	0.0020710530788429975	0.9416363588675107	1.1495552889712424	-1.1037323666008618	-1.229539931150252
2.14124055437088	0.5303430683139493	0.15369268201123493	-1.9031730985670026	-0.19457788413316918	-1.6356005111808916	-0.32066348894780655	0.5603683398684367	0.5135293570871095	-0.9932169520547732	-0.8367648458539432	0.5324847174290759	-0.04550926261066466	1.147868743182019	0.3006263615572718	1.271811254142726	-0.04352188739391084	0.27307529508409095	-0.6060690967237079	0.460773628996604	0.4814745731717329	0.49825314541640126	-1.636626776948025	1.2272457033825406	-0.5040013067882795	0.9676938060439821	-0.2624869991431949	0.9149797309904567	0.061270742990654214	0.8530553406800939	1.5321229074929033	-0.7624467950439535	-0.15791659154335913
2.129825551901224	0.5588456002081564	0.15461736222086303	-1.9972200548063168	0.21357899270097885	-1.6017908375635772	-0.2638967020407958	0.7627991160948523	0.058044047033300315	-1.0553687641322829	-0.5412086850985541	0.33510972231462716	-0.09432530035114593	1.2759339968648113	0.6783332647618464	1.2233760574010786	-0.10435105761576755	0.378386072970994	-0.8385571472718573	0.49800795001614695	-0.6116225573673847	0.47452227778709705	-0.4301449874502124	0.8716197120778113	-0.3391384251941781	0.2505135428563328	-0.08917079756224411	-0.6211753107653707	-0.2681063877234535	0.2376515697701737	1.367487460900106	-0.9259404566929411	-1.699514526979867
2.1444645601736982	0.5807953884487796	-0.03559945170706953	-2.145198252200439	0.30115365651117354	-1.6110830221739578	-0.20317636290922653	0.6396976216254544	-0.02293578489197323	-0.9653395274683244	-0.7398588829473953	0.26077643468100975	0.7314477274264556	1.1658836996172495	0.2962228431192955	0.8338908275669059	-0.012108489182744674	0.40409738420611163	-1.2027867250915503	0.86151755487848	0.4819761473660347	-0.4303703460665601	0.28257736815912887	0.4444678982097732	-0.18310583082009244	-0.1649008184733899	0.01588758480310834	-0.3954551156831874	0.33237055776634594	0.16152682812935634	1.3680952968502411	-0.9612854335471657	-0.7234660542098754
2.0590096770883757	0.561274367564424	-0.27928812528488356	-2.217274194815911	0.595519497214659	-1.584676435980898	-0.15967969808849417	0.8122227049289006	0.6902236720154226	-0.921911461113961	-0.04918828275190322	-0.00446363493475417	0.5448363293756081	1.0321968220846898	0.9265906972650287	0.8755982446584666	-0.42789185226364157	0.32604441105906373	0.25868927586499685	0.7496537955950253	0.1503155927189904	0.5738340177790389	-0.7140865922820867	-1.2748702467160107	-0.41044271940809857	-0.6758687045062512	-0.1890719079105961	0.0857190765234365	1.0576967185412898	0.017632538797825687	1.4484078595981895	-0.3990235749683004	0.6235025146912438
2.0420372120311274	0.6012906031792902	-0.8155148812180475	-2.213957106852243	0.20547293003678702	-1.5551927705536785	-0.6180924261319966	1.0217793864602707	1.299463185810284	-0.9904173659957184	0.9055757769531774	0.08193774730093119	-0.3864714118053122	0.7819854033250719	0.5793407962914805	0.9037062551496126	-1.6863504836410812	-0.04783174051490675	1.6216522149989863	0.06064432849224186	-1.0223573289483228	0.3186657482336141	0.0769578422012219	-1.8865062980727463	-0.4129216598043798	-0.5840827829691188	-0.07025058120421022	0.7532278300073972	0.8368466625208425	-0.08750673565033805	1.2596803855056504	-0.4326267367392084	-0.21914432949086673
2.0697572277109746	0.820381343896432	-0.4240439681514282	-2.650112522943445	-0.1129734802902401	-1.4661930175318882	-0.04674842930412399	0.6694683133799763	1.3967487577925974	-1.2208853469071907	0.4468700793926052	-0.043616247028483185	0.062404482293636716	0.8314051726473809	0.5915201902747539	1.3467531728802682	-1.7665387475307897	-0.38841347798432835	0.8903874675784159	0.5965760137474504	-0.16405937207948879	-1.0889694581240035	0.7250526581000735	-1.7875525041054046	0.1336132067320012	-0.13811559066292725	0.7124661354179493	4.890386035703686	0.05935205329488141	-0.17308834257812067	0.4127696409938085	-0.0124027162971337	0.2898920444836525
1.6860534060225987	0.8815097173975422	0.8184347453189661	-2.5732961551491176	-0.18462987355899912	-1.4557404751244594	-0.427060739890966	1.6495302553010383	0.7494664949934468	-1.4612701823390806	-0.5428524538545708	0.8163637901826453	0.4546165519759153	-0.06764690624834917	-1.0949924942604967	0.6513760006188767	0.10174792960219572	0.2737756140761393	2.4006256192020103	2.1468038403360854	1.2284757776216362	0.10954406774653928	1.0453006911090976	-1.1091734846297325	0.7173644543009837	-0.48333064871576586	1.3138005277218971	-1.293675476547932	-0.24303467473433607	-1.1771540906633338	0.7686666167430611	0.05399893006172562	1.9603167110527158
1.7401584748568613	0.892278662305972	0.9472541887054384	-2.4028859525331008	-0.12273903357555388	-1.4134029256679852	-0.576733560011927	1.3040905805641838	-0.5083591841886889	-1.3917126603172314	0.5464172498127878	0.44914417955029434	-0.396083532449823	-1.1834438968971912	-0.5850248319406296	0.7658483613148103	-1.1708966763520459	0.0539692961267927	1.2382727239483693	0.9074853706234719	0.802413084029944	1.9986780608662338	0.15100439204014737	-1.1670370352353623	0.8381622563522348	-0.1281208765602822	1.6966399691841352	0.5830448587585065	-1.1909163495049255	-0.33348351107766755	0.8991332017841133	0.6015385518739039	1.4164963890907274
1.8623824109298877	0.8466948642763388	0.8383098758525317	-2.4096763240825627	0.7301983950295632	-1.4347391311491637	-0.4115762625174031	1.257605605704305	-1.0555936892369668	-1.3694101360980508	-0.25449550136312477	-0.10031250848010144	-0.9692330583653535	-1.444306288859221	0.06325284259339375	0.8319575878954119	-1.3580975654593694	0.02592126034528578	-0.08916261481986974	-0.2028009510190509	-0.6693937775449466	0.7850761152985435	0.2985470704945988	-1.805837207386722	0.9667386051467951	0.12394677881351344	0.024483023584908694	0.6344778183925008	-0.9124857513411663	-0.3894152575481708	0.9224213064877131	0.825793203277119	0.07835541986848488
