pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29
0.10066622537247702	-0.08507031123139852	0.02788876542473417	0.0117320287915388	0.14843002245203982	0.02107010869118505	0.1170521394141565	-0.042945965154449574	0.04959778434144147	-0.027007271467894067	0.0028547921035275495	0.06969272282369829	0.021464540541955124	0.04454703222732939	0.033981550688791544	-0.184359939727517	0.05148432130838717	0.06567649764813721	0.03791050719315526	-0.04601716589041194	0.07134267193470542	-0.03708308179030514	-0.13824987953090567	0.12525998498393673	-0.0525781383643191	0.00478535062103747	0.14407137254495542	-0.13942251875509196	0.1226190417329347	0.03870799515285289
0.09993530019684294	-0.13391816925514768	-0.024056729129700933	-0.08204455534768995	0.13234516528372128	-0.013920560762485271	0.06550085031223113	-0.01242722759626342	0.03906641818349789	-0.015796536300085436	0.06390442511414628	0.11394826130626007	0.04569740233660027	0.050635079827849566	-0.07541303709700219	-0.03895912117372885	-0.014671134244653165	0.0003692729496490056	-0.038301115234915736	0.01969713309007701	0.0010805242222467239	0.07805944737037664	-0.10731902905672995	0.04491381630337003	-0.12179445339855337	-0.006358823668723725	0.022312509727778596	-0.11941199497749166	-0.16351052358077625	-0.07346358204175725
0.097487981785542	-0.14744013074083595	-0.048808331761711996	-0.0004259087112088236	0.01637550273994115	-0.04523930658309292	0.14022708727481165	0.014815313246957132	0.06521517258334253	0.025659485492958104	0.008644349450906367	0.0036443405499331366	-0.0021082750136420386	-0.06914429137731305	-0.053557185708729624	0.05281235745531576	-0.0062703432002899975	0.06375234841437488	-0.01728751708419252	0.03651212603005038	0.07416530006692222	0.10572543327583027	-0.10457678575376109	-0.02526011416065813	-0.014991632066408286	0.03346292402338619	0.009447310515156494	-0.07930863290216145	0.007613941025311967	-0.1409028732344652
0.10502420434130164	-0.1028283606023187	-0.011000789071854297	0.016424140599984947	-0.04931098163951238	-0.007232306663226389	0.1696814319776786	0.021904068489022335	-0.0006703238397291617	0.06994691939999936	0.05094425237942915	-0.004623818479812747	0.023161223934642778	-0.07818286508125988	0.003741547409712373	-0.013995266296742415	-0.002058040181721024	0.025356813113645876	-0.03566377037313075	0.06115846632729938	-0.03348489718163197	0.094119379550972	-0.09527985880401717	-0.007450123840570755	-0.06153812843037738	0.05357834345270501	0.013121037520720621	0.02788601212383969	0.07326958430608696	-0.19595969852429174
0.10021873932457767	-0.03854190491840659	0.0036070604089347147	-0.04643499937857416	-0.13560791098813685	0.0587249370608752	0.19388616776873302	-0.017286802247751032	-0.0027578953367651815	0.10139126193674713	0.0033677471686129013	0.022798169254859914	0.04021135535669407	-0.018862230198934585	0.012001013739789658	-0.005394525246527934	-0.024877233300783317	0.003950795055773282	-0.017514275987907175	0.09603613075499645	-0.12193524738883718	-0.00549073712188556	-0.10017255773974078	-0.008123212629926282	-0.030010421275602963	0.05013757152597855	0.015912684752088152	0.037454688216042836	0.04668618408812866	-0.16984393496006833
0.10091209008853205	0.008281340342993382	0.02766462329334831	-0.05451719170666124	-0.0986166581577374	0.08251003626813366	0.1881156658946429	-0.0241968477986665	0.07715130206224866	0.114095982788502	-0.1054269205827716	0.015706623330832614	0.05235931406736495	0.0415418015146634	0.03643537765377097	0.02180387352385854	-0.005734471643529818	0.018446553975075525	0.02958458691143436	0.11360610535989704	-0.10851373492538574	-0.09804385857426308	-0.0964199634978685	0.005928877756930781	0.04873083575046219	0.021332480896198817	0.005003430991941726	-0.004582709363528441	0.005174337690845021	-0.0752532553566915
0.10436104070823665	0.011440271533879942	0.051702115263292714	-0.03082410079516415	-0.04603248917656949	0.1538525017576909	0.17440308854036102	0.04630393745269301	0.087031388142354	0.03116154837324983	-0.12532862131735897	-0.011555904068911521	-0.006685220948239867	0.016775199437757432	0.06605481283822047	0.007272554787578024	-0.04048509985539695	0.04458884898242654	0.03240070235526844	0.056427655997375044	-0.023645817212192666	-0.10235382625155434	-0.16062609055338986	0.03411393507662376	0.01843168693991272	-0.07482397631275987	-0.08153190435485122	0.025614269386734542	0.03938169246916661	-0.07368629674657125
0.0964294589109128	-0.024288107065807182	0.05846378925739515	-0.06724532186895	-0.04028965886194595	0.17320223345052776	0.1454970761770364	0.06613947427935535	0.0449885579629192	-0.009465275563684289	-0.07832613026451037	0.01674886452809432	0.017612618433814328	0.034492753221615574	0.11860997222503768	-0.02512636818862557	-0.0444250704614271	0.04302874631930543	-0.03316800669086634	0.046372324285678154	0.012476194798318997	-0.10895802029800561	-0.18852629763229006	0.07196196288680741	0.08404240822343509	-0.06808302528397207	-0.04759548798982774	0.11585416135529804	0.09538806895546213	-0.054348833777233964
0.09947095043850286	-0.03959244636152916	0.055475518249667566	-0.11670387983018812	-0.03684111470582907	0.16488692761858492	0.08090367979954047	0.09046325876453809	0.056371380902062285	0.010531343616602351	-0.057922623429438685	-0.02462343830504462	0.0675813315422435	0.07763398023805544	0.12410908977572563	-0.03213196634797316	-0.05623044720369478	0.09686592018751289	-0.04733471908975049	0.01812002224207841	-0.032604652688513897	-0.07943983177017523	-0.1853522555222554	0.06520966550538307	0.020232217361843326	0.09176071928088371	-0.05574683503914377	0.13346561452105304	-0.07970586350178419	-0.043134920577873805
0.09833326663325938	-0.03414137154723476	-0.013040172704611719	-0.11399828425895028	0.04002488530821263	0.0768441113514263	-0.0350385177747598	0.08474166188154782	0.06684064498371267	-0.020569852079699524	0.014330872926566141	-0.03852852598724993	0.04499840322597715	0.19277926791816016	0.056653623754359936	-0.01095315735579093	-0.03558333162984284	0.1891680173351716	-0.05419844159942534	0.05280787945649426	-0.10516133731989713	-0.0189843538755948	0.033322286310049354	-0.08235638314993332	0.0012336180891738685	0.049482809849813604	0.03813806330512911	-0.15353231923145122	-0.025489442746650024	0.07265894605314335
