rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
683.8319091796875	1364.3443603515625	5.835478782653809	116.07163787841797	313.82569885253906	469.0394287109375	725.6707458496094	2473.372924804686	60659.078125
657.5108032226562	1341.521484375	2.7450366020202637	114.03316528320313	309.5613250732422	459.34136962890625	696.139892578125	2315.2099316406247	60299.3203125
651.2396240234375	1333.596435546875	6.021804332733154	114.4277474975586	307.44364166259766	454.5906677246094	686.2055206298828	2311.9655859374966	59589.35546875
640.6240844726562	1334.039306640625	3.0248866081237793	112.22207748413086	301.80858612060547	447.54542541503906	672.9166564941406	2259.102006835937	59542.30859375
632.0457153320312	1331.8929443359375	4.752333641052246	110.20841552734375	298.61959075927734	442.21263122558594	662.7504577636719	2214.827602539058	59428.10546875
634.3457641601562	1331.037841796875	4.339912414550781	110.58515106201172	299.0153350830078	441.84523010253906	665.1574249267578	2252.4825537109255	59093.6171875
633.4913330078125	1331.4332275390625	8.471799850463867	110.82987442016602	297.85567474365234	441.74072265625	664.9743041992188	2246.6229882812468	59640.73828125
639.2457885742188	1330.3179931640625	8.456488609313965	113.01464721679687	303.0943069458008	448.2572784423828	677.4451751708984	2203.2506787109355	59552.578125
655.5398559570312	1331.8072509765625	1.1441218852996826	114.72265441894531	311.14178466796875	460.7945556640625	697.0584259033203	2272.5729101562433	58721.86328125
679.976806640625	1340.5274658203125	4.516984462738037	118.18358108520508	318.06800842285156	473.91249084472656	722.8128356933594	2443.366049804677	58993.28125
673.741943359375	1341.4527587890625	6.032540321350098	115.61663467407227	313.13448333740234	466.712158203125	712.5635375976562	2454.913041992184	59365.04296875
655.7451171875	1332.51806640625	3.168621301651001	113.86558715820313	307.52091217041016	456.9123992919922	694.6089324951172	2325.107812499989	58721.70703125
658.0717163085938	1334.7313232421875	7.60346794128418	114.4012956237793	307.91854095458984	458.91290283203125	696.3521270751953	2351.0844433593666	59491.13671875
659.1856689453125	1332.1754150390625	4.32272481918335	114.83758499145507	309.74771881103516	460.65821838378906	698.8647613525391	2346.113950195312	59020.875
658.5083618164062	1331.5142822265625	4.101695537567139	115.26167327880859	310.8832702636719	461.56272888183594	697.2455139160156	2329.3233398437487	58970.65234375
658.2237548828125	1330.7486572265625	3.682624578475952	115.32716003417968	310.70875549316406	462.4509735107422	698.8821563720703	2314.4260449218664	59036.046875
663.4467163085938	1334.2430419921875	5.0489182472229	115.62894439697266	311.5094451904297	463.3195037841797	703.5684661865234	2360.1559960937475	58679.55078125
651.882080078125	1330.2333984375	5.5205254554748535	113.81019775390625	307.75157928466797	457.38787841796875	690.1287689208984	2289.531489257804	59423.08203125
637.0584106445312	1327.5772705078125	6.957279205322266	111.98682006835938	302.5986022949219	447.5570983886719	672.6141357421875	2199.6669580078124	59012.8671875
628.0823364257812	1326.5653076171875	5.32826566696167	110.15971420288086	297.9143295288086	440.41416931152344	661.0007019042969	2172.763320312499	59306.19140625
630.4443969726562	1325.52294921875	7.9144792556762695	111.30103744506836	298.40338134765625	441.65333557128906	663.6607666015625	2193.3179345703097	58994.12890625
632.4955444335938	1327.4818115234375	2.25614857673645	112.1281689453125	300.1561584472656	444.5763397216797	666.7664642333984	2186.878105468742	58614.93359375
635.5405883789062	1327.219970703125	6.878995895385742	110.86605087280273	301.52674102783203	445.5272521972656	669.1893768310547	2203.0993212890617	59352.08984375
635.4815673828125	1325.7049560546875	5.710747718811035	111.6878971862793	301.32398223876953	445.9401550292969	671.3819580078125	2191.909448242187	58761.94921875
643.2997436523438	1330.178466796875	1.3000434637069702	111.80833267211914	303.1321334838867	449.09129333496094	678.6773376464844	2282.615332031238	59347.47265625
649.1715087890625	1331.9173583984375	9.35752010345459	114.3815153503418	306.52909088134766	454.90533447265625	686.1930084228516	2276.5727246093734	58731.99609375
650.8386840820312	1328.8524169921875	7.267147541046143	112.99126815795898	306.6730728149414	455.20863342285156	689.0133972167969	2293.9213183593724	58625.58203125
640.068359375	1334.588134765625	2.2485127449035645	112.27168869018554	300.99632263183594	445.2961730957031	669.0063781738281	2275.271015624998	58671.65234375
626.1183471679688	1330.7225341796875	6.737954616546631	110.32601196289063	294.84754180908203	436.8236541748047	650.5888061523438	2220.4079052734346	58360.51953125
621.1885375976562	1326.3944091796875	3.6253228187561035	110.04464157104492	294.7282257080078	435.2625274658203	650.4077758789062	2155.0503271484367	59452.76171875
617.4593505859375	1322.2813720703125	1.5427029132843018	109.16378936767578	293.89051818847656	434.359375	647.0592956542969	2133.5172802734364	59004.0703125
636.35791015625	1293.780029296875	6.544766902923584	111.54922729492188	303.7006530761719	451.9500427246094	684.4800872802734	2095.7866503906153	57304.96875
607.4235229492188	1289.469970703125	3.4534454345703125	108.65773101806641	292.3696975708008	431.9358367919922	642.5585784912109	2020.2187841796856	57687.8671875
615.071044921875	1301.0472412109375	7.738178730010986	109.0093423461914	293.96387481689453	433.6240234375	646.8412170410156	2105.850698242187	58510.30078125
638.0654907226562	1315.470458984375	6.461147785186768	111.05554702758789	301.5058288574219	447.1012420654297	675.3360595703125	2221.7401025390604	58325.44921875
624.7335815429688	1317.9849853515625	0.49645549058914185	110.78985717773438	297.37117767333984	437.67613220214844	654.3489074707031	2173.6718945312496	58040.39453125
619.8313598632812	1319.8408203125	2.167236566543579	110.09288986206055	293.8106994628906	433.4178009033203	646.2430419921875	2172.889213867185	59061.37890625
607.557861328125	1313.55078125	2.494359016418457	108.49202560424804	289.49561309814453	426.5152893066406	631.9321594238281	2104.9676562499985	58677.30078125
601.2960205078125	1311.6907958984375	3.5550763607025146	108.27446823120117	286.5790786743164	422.4584503173828	625.2630615234375	2062.984775390616	58305.17578125
607.9351196289062	1314.871337890625	6.308820724487305	109.14263214111328	289.40673828125	426.2195129394531	630.145263671875	2140.5514306640553	58718.23828125
604.81396484375	1310.401123046875	4.954757213592529	107.83109817504884	289.68563079833984	425.86387634277344	630.7873229980469	2079.7564794921873	58437.98046875
599.7398681640625	1310.75537109375	5.417148590087891	106.98536911010743	287.5613250732422	421.55247497558594	621.9853515625	2073.144326171855	59115.140625
601.8502197265625	1308.4610595703125	2.066988229751587	108.76920684814453	288.9491271972656	424.13002014160156	624.6208648681641	2077.8907666015575	58163.82421875
604.1144409179688	1310.56103515625	3.769658088684082	107.59060653686524	288.0460510253906	424.3970184326172	627.2246551513672	2097.943588867185	58629.51953125
602.5155029296875	1302.83056640625	1.0885992050170898	106.16520767211914	289.28841400146484	424.1037292480469	627.4884185791016	2078.980278320312	58844.95703125
609.1220703125	1313.7689208984375	4.814148426055908	109.30469253540039	290.43885803222656	427.8264617919922	635.6465454101562	2095.0632958984347	58069.72265625
605.4660034179688	1311.70263671875	1.5406831502914429	107.29633575439453	289.1769790649414	425.57533264160156	630.5510864257812	2099.39010253906	58062.83203125
613.4281005859375	1313.1800537109375	6.54775333404541	107.8801188659668	291.6094741821289	429.3235168457031	638.2682647705078	2150.2167578124972	58887.65234375
614.3081665039062	1314.39111328125	4.778299331665039	109.30540908813477	292.84303283691406	431.3931427001953	641.0045623779297	2131.193012695312	57748.64453125
614.4281005859375	1317.2568359375	3.793975830078125	108.6781884765625	291.4712600708008	429.82623291015625	641.1908111572266	2148.4046630859343	58511.296875
615.0759887695312	1316.337158203125	1.4843332767486572	108.50050857543945	291.3852005004883	430.75396728515625	642.2353210449219	2153.75070312499	57985.5390625
610.7186279296875	1315.930419921875	6.05569314956665	108.35163467407227	291.0939254760742	427.6715850830078	634.7014617919922	2113.4446728515604	57752.7109375
607.12109375	1313.3824462890625	3.922485113143921	107.57832504272461	289.5131301879883	426.6571044921875	633.6947479248047	2106.5952832031226	58624.38671875
720.8594970703125	1382.871337890625	5.8706512451171875	118.67839614868164	322.9117889404297	491.1412048339844	775.7643890380859	2661.0957226562455	57847.1328125
641.8035888671875	1342.2646484375	5.50406551361084	110.25337768554688	297.4834289550781	442.0140380859375	670.0471496582031	2334.6003564452967	59150.734375
617.3350830078125	1325.7791748046875	7.377199172973633	107.76859024047852	289.30655670166016	427.54722595214844	643.1950378417969	2175.0182910156195	58355.12109375
606.1097412109375	1319.6424560546875	1.181854486465454	106.84701354980469	287.6994094848633	424.5069885253906	630.3569183349609	2107.83784179686	58438.55859375
605.1739501953125	1317.4727783203125	5.02994966506958	106.16772598266601	287.3076934814453	422.88356018066406	630.6380920410156	2083.744121093749	57943.0859375
609.8671264648438	1319.288330078125	7.016561031341553	107.57810440063477	288.4953079223633	425.1814880371094	633.7883148193359	2110.832114257805	57625.09375
615.0197143554688	1319.323974609375	4.355635166168213	107.93490447998047	289.9414291381836	428.0248565673828	641.5144195556641	2136.0117041015615	58417.8671875
619.0789794921875	1320.70751953125	4.255548477172852	108.69546600341798	291.63993072509766	430.5677490234375	644.0795135498047	2169.5043603515624	57730.74609375
628.019287109375	1328.325927734375	3.7459802627563477	108.89770172119141	291.71510314941406	433.9526824951172	655.5536193847656	2228.152109375	58020.99609375
629.0333251953125	1324.8575439453125	8.07611083984375	109.53558502197265	293.45960235595703	434.71620178222656	657.4197082519531	2226.583232421875	57514.984375
623.3085327148438	1324.0010986328125	2.4836249351501465	109.19002319335938	293.2036361694336	432.83750915527344	650.4890441894531	2177.8887548828125	58051.9453125
626.6570434570312	1327.729248046875	5.473550319671631	109.09575881958008	294.00988006591797	435.7710418701172	657.0413055419922	2180.1269287109367	58186.00390625
642.3157348632812	1320.5577392578125	4.339223861694336	111.83545883178711	303.3893585205078	451.3713073730469	678.7739868164062	2239.3620068359355	58401.92578125
762.4750366210938	1402.781005859375	3.6230485439300537	114.87322219848633	316.0643081665039	482.6773681640625	797.6986694335938	3170.3563818359335	59698.53515625
564.9362182617188	1311.142333984375	2.2001636028289795	102.1017495727539	272.61927795410156	400.0933074951172	586.3205413818359	1861.5022045898436	59624.0703125
540.62109375	1295.7620849609375	3.573995351791382	99.40877502441407	264.9508285522461	386.1278381347656	556.9265899658203	1738.8708471679683	58858.8828125
543.3403930664062	1294.2894287109375	4.226719379425049	98.6496420288086	267.0910110473633	390.15956115722656	563.4362335205078	1720.5523706054666	58422.1640625
569.6972045898438	1301.1290283203125	4.1337103843688965	101.78565048217773	274.7893524169922	403.4383239746094	591.3075103759766	1936.5636303710785	58606.67578125
591.9869995117188	1320.8533935546875	7.5247297286987305	102.82812423706055	276.5708312988281	407.92041015625	608.3610229492188	2189.7455908203056	58554.16015625
570.44091796875	1314.158935546875	6.511288642883301	100.54585525512695	269.30784606933594	395.29844665527344	581.045654296875	2087.737597656242	58251.97265625
