ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31
-0.9497562805617309	0.9071577369189565	0.6581580216769596	-1.3168577381810185	0.7008855311046378	-0.19050239237445157	1.3330472291800182	0.3133394038584666	0.2190933154399018	0.18266659654594034	-1.8692622298785175	0.18929241390235732	0.8269705292540727	-2.1787847703358447	-0.46842210065936246	-1.1243562728563605	-0.20050401980607396	-0.20429284274608014	0.283080021164104	-0.9041727367883493	2.2661017482477726	1.298406602947426	-0.0032235598154124277	3.388785407743397	0.8504220437918278	1.4980464866375447	0.6643699915595085	2.1621213799214556	0.5997460855490739	0.7372126450810985	0.7483373415650081	0.23544271831712657
-0.9478864988437674	0.575911664294785	0.14304281261640706	-1.2651583390874046	0.9778391828655878	-0.33458597656692934	1.6916434258945958	0.49689823141772405	-0.1421069830441809	0.21219474162854932	-2.074914031583392	0.23422367648855447	0.7543892988630787	-0.6886966141602093	0.47992569129052404	-1.1455466016920028	0.23802556354600907	-0.17922568593802213	0.11953131869828433	-0.8521425446553129	2.3645030533878364	0.8212413769276433	0.08397438764084526	2.65326794546598	1.0582500652711364	-1.357616010140569	-1.1347393219290771	1.5271741023400662	0.43410649150385133	1.0163706360678848	0.5191447695710966	0.12023110529762002
-0.5066963916896224	0.7530619976287929	-1.5417542792905732	-0.8766584518392855	0.9603560472087873	-0.19545821160126844	0.8611338433624928	0.9120552484840231	0.09506089679566282	0.15691146462535926	-1.906527452729781	0.06929967315585596	0.9332044873975152	0.030418942927037316	0.035780505450113534	-1.3787420600343043	-0.2914807293065372	-0.29791225293807033	0.14093021807990425	-0.6150245330028543	2.2632497460619962	0.3785726968661717	0.24762173022577555	2.2513200601262184	1.0274714165346726	0.5720583780349366	-1.2831342278108864	-0.22140241118914492	0.5730756616466907	0.7449016894237721	-1.274339245239006	-0.03162701557043122
-0.14577415908453753	0.4463937506534201	-1.062534322237255	-1.247554976640716	0.3929742375344529	-0.6858074845833526	0.4302813168269605	1.6094037339942513	-0.2080485360005705	0.27067242081081355	-0.5436864696450219	0.15929134721128077	0.9527923468400477	0.10465315460303104	-0.03574733501954108	-1.8427510597917351	-0.06267275967871741	-0.18727724353875036	-0.06458925148477423	-0.6150260161088313	1.9560153536988294	0.41131625056541027	0.19259681844931578	1.7111273661113153	0.8540154739407612	0.4788210574571863	0.7748464457489838	-0.780785159860085	0.5473716320282682	0.09890773619468117	1.4743659988124413	-0.09616179905998516
-0.16931324291421584	0.14016681523334615	-0.25257292090212846	-1.582373685642677	0.295138930059834	-0.8985425438357123	-0.15818706056417714	1.617852218489015	-0.4435206743947744	0.504777476523774	-0.5221419076205643	-0.03447914841700466	0.583667500879882	0.8004702120433351	-0.7223296050446179	-1.7567163461616677	0.05338668224910982	0.033719106725907055	-0.10696127279871762	-0.6377977744857372	2.18058536540867	0.31035308966903985	0.5268861906058825	1.3010909814847	0.5302284032058053	-1.2437233378839225	1.1728423391504186	0.9786438946144411	0.2438353896035337	0.23167025116854276	-0.7667753870275024	0.12349519965091053
-0.03530586812000317	2.263974123352006	-0.18123954379115845	-1.2075815840581765	-0.2145534090257766	0.4440884812037407	-1.3512332774591598	0.2146518637930039	0.5681499820432352	-0.1576795791907267	0.5925999560533334	-0.05177555777998496	0.46072073598450175	1.4268001172034421	0.016609208833688157	-1.3644873263626016	-0.8080096022016395	-0.45002066029024973	-0.29419392432433755	-0.7131818910260274	2.2097570607506865	0.021146496094019453	0.23371724752685671	1.7364212253963784	-0.5305131170798985	1.1264747599086118	-0.6528288346617925	0.01757029112297816	0.1441378658468444	0.1484538907128448	-0.6480847795533566	0.23310214564884807
-0.44687825584782914	2.2786247219410996	0.5392990662881767	-1.1056817081543528	-1.1560072594477526	0.009331522870015315	-1.0765924092592438	-0.2755229949959927	0.8823283026107385	-0.15280441288106303	0.27859775986905627	0.04036006177556703	0.5021057127592001	0.9067465695201616	0.3906752351274315	-1.4594488663884253	-1.2180540034901295	-0.2946824602132215	0.2686717816174329	-0.4925854255082235	1.449089766365391	0.015929900675964018	0.11704437241019953	2.2720233406387402	0.5939499166037463	0.028329729663083177	0.2542147468048906	-0.5200081819464639	0.1443293795760448	-0.15629710305718555	1.4286155572035903	0.15773243529690484
-0.5049220319737878	2.555873193789252	0.7085076558971718	-0.6370784393619203	-1.2972863391826615	0.36077853099721674	-0.008627292926349148	-0.841912197742256	0.2081046922732075	-0.1986960197912254	0.977615878447455	0.02131539091300902	0.6120364310116438	0.7313688943893157	-0.6366278309541903	-1.1498056795197955	-0.660926287570748	-0.29698894160835426	0.6925218767170271	-0.7328946894917261	0.9610729492139414	-0.19039608081435005	0.34005595395733373	1.6105635736977544	1.3842457605307956	-1.0508665844752303	1.7624059168384096	0.6557133280684845	0.19531538401755608	-0.3871912620040068	-1.1369524252830527	0.19503550556831228
-0.1748864932287451	0.7658766019530805	1.156505982014853	-0.8738234217318656	-0.9258877554945458	-0.4921119383831308	1.5648324065716015	-0.7753766459214398	-0.3711265070034787	0.19329235852482618	0.7100591441701202	0.12455869375741616	0.6087921041654041	0.2643175964287914	-1.0721967429752026	-1.5335780156159577	0.10038784246938545	0.23049420751562494	1.344992803722342	-0.7752780684547631	0.6705085691084626	0.300454868954287	0.4273528614786762	-0.16011863066341972	0.9775352676874828	1.5532939640892045	0.33476327513297954	1.47567069894809	0.3698974648085386	-0.29584923424339443	0.15083588542555398	0.22519967447770506
0.4558380905870671	2.693597113179788	0.99532296899885	-0.013087469284976831	-0.049032434145731274	0.7695609434095028	0.17606225656302307	-0.7991057478216333	-0.15844560559834003	-0.049512329335764486	1.6223340328825824	0.26191418052299276	1.1013806337474699	1.089599743641399	0.5597248777288927	-1.6444277469281632	-0.008318460395669032	0.01364748607033014	2.2260344357984656	-0.3560475899573207	0.9297585038927226	0.06189044027603577	0.21226212327085137	-1.1893987432492956	-0.03237587331174902	-0.7196657399462408	-0.9513319986460137	-0.493349905686355	0.2814143946726991	-0.36588923778791294	1.1986955452466663	-0.00871629843354204
