Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	54.488556047833946	25.10046941969535	2.7047154616441835	0.02357366206249553	5419	327	0.44006659267480575	0.0	0.0	0.0	1	162.14983667230536	1.1102230246251565e-16	0.9629959210720749	n/a	rejected	External regressors
ICA_01	22.2758603587717	27.554172173784725	0.4617763160101053	0.006723876584147055	0	893	0.0	0.5334914048606995	3.0267162005285093	0.002666654414161718	1	2.4724395632717338	0.0003110882971509854	0.2840836778458766	n/a	rejected	Unlikely BOLD
ICA_02	20.529693508170016	67.39399349934038	1.4984804544811021	0.024686368558296444	185	21118	0.0	0.6918482167199544	-5.822743619497289	6.248251774908144e-09	1	11.580820270577664	1.1102230246251565e-16	0.6501845480832541	n/a	rejected	External regressors,Unlikely BOLD
ICA_03	43.09431103661392	21.250686870292597	0.8885487266041282	0.012012570288586134	2795	150	0.514152633464708	0.0	21.77492900987401	7.62726171991517e-100	1	3.2003745445220817	3.5098557810142594e-06	0.3393410831999778	4.720454987259504	accepted	Likely BOLD
ICA_04	22.98915650446739	18.6981104091232	0.6200462190728304	0.011139271756309283	0	0	0.0	0.0	-0.2970264136894872	0.766660563549745	1	5.734427845376587	8.066880496926387e-13	0.4792589548574103	n/a	rejected	Unlikely BOLD
ICA_05	23.135912404998777	61.86862895403168	0.751529535162197	0.00793034371346253	0	1641	0.0	0.6822867853795689	3.064055811402885	0.0023427739462487966	-1	0.3901189575171023	0.9968278810515643	0.05892245064752799	n/a	rejected	Unlikely BOLD
ICA_06	22.76107215109467	59.980028308293875	0.8411452930389134	0.008277298581846483	0	1696	0.0	0.6999700867484295	3.5134671161206597	0.00046730120968140515	1	0.6413111144041204	0.9084504642630717	0.09332124803438147	n/a	rejected	Unlikely BOLD
ICA_07	59.16284619450859	39.823015780457766	18.865212959159976	0.1564564912845413	12589	3717	0.42112533008328257	0.21831561733442356	-6.844182057029773	2.6496320256515446e-11	1	197.23055456708934	1.1102230246251565e-16	0.969376149164548	n/a	rejected	External regressors,Unlikely BOLD
ICA_08	36.570072080555285	25.287161107661934	0.9378497969915183	0.013105041234023378	949	174	0.0	0.0	0.0	0.0	1	24.444403057872158	1.1102230246251565e-16	0.7968790795324595	n/a	rejected	External regressors
ICA_09	36.71149462027887	38.375026260441295	1.4680745097965486	0.015182175718916993	2522	3455	0.0	0.4055340672418923	0.0	0.0	1	11.031430366025756	1.1102230246251565e-16	0.6390512578752665	n/a	rejected	External regressors,Unlikely BOLD
ICA_10	74.50128120539229	33.09546628907357	3.066708437049377	0.033521830814014546	11551	1303	0.502360717658168	0.0	0.0	0.0	1	38.16605207111915	1.1102230246251565e-16	0.8596573122115791	n/a	rejected	External regressors
ICA_11	42.3816086492254	20.487060984659887	0.6694489995401179	0.011187265019903112	2175	0	0.5496396186933271	0.0	21.553143335777783	2.828677044600518e-96	1	1.8760058394940295	0.009889242978288637	0.23141209953825792	4.116790044683983	accepted	Likely BOLD
ICA_12	64.91764425075291	37.30608622782523	15.302214687897472	0.1495404025730689	15255	5210	0.4415540079202513	0.18703486094790442	4.442133224849142	2.189648586600776e-05	1	433.13609104367646	1.1102230246251565e-16	0.9858187546805937	n/a	rejected	External regressors
ICA_13	47.61386987262698	26.42456541543416	2.7500228545889027	0.01946174437196949	3312	588	0.3449127682569091	0.0	0.5920728333668915	0.5538475043205117	1	5.4960492401340915	3.1743496720082476e-12	0.4686735156488465	8.220164851136957	accepted	Likely BOLD
ICA_14	22.661181485776257	38.43988366365941	0.9469923607295581	0.01506065590575871	653	7768	0.20461538461538462	0.6049623278773707	1.5310625414927457	0.12593531867146962	1	7.51751430927998	1.1102230246251565e-16	0.5467965719052279	n/a	rejected	External regressors,Unlikely BOLD
ICA_15	26.64476921925876	24.8921635424778	1.011751720212068	0.014559760240323032	217	208	0.0	0.0	-2.0190497800840195	0.04578632169282325	-1	9.827912308278224	1.1102230246251565e-16	0.6119999505800762	n/a	rejected	External regressors
ICA_16	46.237613875865925	49.73557942862971	2.309067357639324	0.02159348559400992	859	1859	0.18224573780129336	0.4279379157427938	5.9342509649287045	3.717902691688397e-09	1	0.40591684410076995	0.9956543246685822	0.061162580167500424	n/a	rejected	Unlikely BOLD
ICA_17	45.69702942280347	20.639642574640003	0.867713757122281	0.010723037392455094	2884	0	0.5824156615976228	0.0	28.06318632793399	8.320997892953494e-151	1	4.046864017958524	1.8390472256157864e-08	0.39375446856497587	5.218142145044602	accepted	Likely BOLD
ICA_18	49.54424195658896	23.825342688935965	1.5350646381243291	0.01566046370387527	7594	2703	0.576	0.33548632218844987	25.844184839859054	2.4321743030519797e-133	1	4.438589736336851	1.6786083634201532e-09	0.41601278483750914	6.0390660274680545	accepted	Likely BOLD
ICA_19	45.091755624603316	48.58585237211196	2.5023145795707777	0.02287581509005753	1352	2112	0.3455024463680843	0.4771794252595991	4.027136585749947	6.230800271608722e-05	-1	0.6122285754234811	0.9291130205016592	0.0894678900626612	n/a	rejected	Unlikely BOLD
ICA_20	41.614915631432126	20.137714554685374	1.1834293243402272	0.012973627962338728	5429	436	0.5584318139185894	0.0	23.98794355110301	2.1130636800098372e-109	1	2.6624695144487456	9.792408440134626e-05	0.29938131548311286	6.7752868010881535	accepted	Likely BOLD
ICA_21	62.160472898020224	22.64455985506034	1.5918929116044458	0.01878937826081768	5466	119	0.5910309754969949	0.0	23.213421451839906	3.706619125524092e-115	1	3.404046844666786	9.874345844318455e-07	0.3533068839108834	4.732792368676442	accepted	Likely BOLD
ICA_22	63.297350166886844	37.55592608189209	26.24440778408083	0.23980921482700587	18485	9775	0.5205066681546788	0.2865061848791254	-1.954011081061098	0.05149832609655377	1	71.02782291222768	1.1102230246251565e-16	0.919351763241598	n/a	rejected	External regressors,Unlikely BOLD
ICA_23	34.32210702270156	21.31551116180756	1.016901562077163	0.012836796987165024	999	122	0.37155733600400603	0.0	6.0852023671496465	9.372946241086397e-09	-1	8.506395859418776	1.1102230246251565e-16	0.5772070684803774	n/a	rejected	External regressors
ICA_24	27.136974107668408	28.443320174650754	0.6894110440523511	0.011552951349278138	0	0	0.0	0.0	0.0	0.0	1	7.340689080948502	1.1102230246251565e-16	0.5408916943443343	n/a	rejected	External regressors,Unlikely BOLD
ICA_25	68.53442031476969	40.926094495395006	3.66472688307989	0.03279877606161548	8973	3015	0.48657736927646694	0.34417344173441733	-1.817048315861695	0.07059109729600181	1	10.466285125753796	1.1102230246251565e-16	0.6268342249041634	n/a	rejected	External regressors,Unlikely BOLD
ICA_26	21.984615436114368	39.69474476067344	0.6868415482674411	0.012385092177327178	0	8355	0.0	0.659594869950857	1.3259214396270702	0.18493902362578715	1	5.9038027817369825	3.078648447285559e-13	0.48652748326454087	n/a	rejected	Unlikely BOLD
ICA_27	42.313199190479295	20.59613567044321	0.6120376387905986	0.010539058015471822	2210	155	0.4781514527568062	0.0	23.23105213993095	6.890404926927646e-109	1	2.5357431371627195	0.00021206036827992047	0.2892533576338192	4.508119399693089	accepted	Likely BOLD
ICA_28	23.361932994042903	27.645821944704732	0.5416720467779957	0.009609674461251431	0	416	0.0	0.0	0.0	0.0	1	5.590276139902178	1.84341431008761e-12	0.47290877960522226	n/a	rejected	Unlikely BOLD
ICA_29	23.058294260508244	19.77209713900038	0.4273017699472596	0.007213064756774064	124	151	0.0	0.0	5.42342564947682	1.825318340194462e-07	1	7.110148907669307	4.440892098500626e-16	0.5329579893892895	n/a	rejected	External regressors,Unlikely BOLD
ICA_30	53.645016611624676	21.159353857992528	2.340469364013746	0.023287373552320578	7928	0	0.5393545095037632	0.0	20.98211879972923	2.7754443228631253e-90	1	5.77503340354601	6.399325513939402e-13	0.481020184942878	13.21375619438453	accepted	Likely BOLD
ICA_31	27.890612804721947	22.812011548512814	1.002229458532334	0.014933431100573139	0	0	0.0	0.0	0.0	0.0	-1	25.74515183307272	1.1102230246251565e-16	0.805141837249063	n/a	rejected	External regressors
