pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40	pca_41	pca_42
-0.08022816130127784	0.02692949372544259	0.13247608807032046	-0.006941541195164954	-0.03591132023669856	0.0159889131138617	-0.06894317629122529	0.081623471668215	0.08363734113065341	-0.0608153839665225	0.0534636048646402	-0.14552735088897648	-0.07397555072423358	-0.041227586494332676	0.015051024862700182	-0.08079911433687974	-0.07305493517408593	0.1243557456589091	0.01096460858800332	-0.04044478852869373	0.10950660100557823	-0.07377165079158457	-0.06639714204084035	-0.17082988772870666	-0.014017417713608588	-0.0866549748408203	0.03189475162174453	0.04643433664818501	0.09752147487605275	-0.042572852695193	0.0523185218542556	0.04499269534574938	-0.06896297417342792	0.00794168226892111	0.06510288195496516	0.038079417852295225	-0.17208249097381648	-0.10358884777949319	-0.31361589754791713	0.02314247608350879	0.013964185062276525	0.09291609269732404	-0.12281956010009967
-0.07728639587802921	0.027710764549612438	0.13145436410123867	0.00038242663697090826	-0.038885124954923536	0.0120039796698529	-0.07259427314772367	0.07464860167884241	0.051243507562826036	0.07622479766602894	0.11449595982273686	-0.06593349232221297	-0.07182540329102814	-0.016162368348741712	0.0834413955297649	-0.013167291914107726	-0.06968088397314466	0.07756778863022759	0.014849899622534496	-0.0650004353692092	0.08852552480897331	-0.040355619008579785	-0.08989658498966516	-0.1593366287978896	-0.004217095616618202	-0.053429909117805	-0.041200689560648054	0.004020526258678307	0.008938939178597088	0.013400427399059955	0.07802705438930962	0.029696628298225395	-0.032779429519347675	-0.060325440902739544	0.02211423208002682	0.023587088330914684	-0.0361409636062277	-0.12486047977828581	-0.23100083602088228	0.01656524228318853	0.030350917432704627	-0.010846724378347855	0.005477580923390023
-0.07204791397709132	0.02501280047019727	0.13225377609429734	0.008598189929879329	-0.042116302310630516	0.006738367430658622	-0.058747995683577914	0.07939595827536344	0.0577752403744988	0.0002924838189155565	-0.03604260767833489	-0.05941221715148745	-0.12170572347407523	-0.00022742654648408994	0.10124270750602979	-0.03389693080930586	-0.08091205767935461	0.08177211165320944	0.005419302893402743	-0.08966975152532669	0.055481399912663446	-0.01761813409399037	-0.13104774918687667	-0.09160759893303347	-0.024805316788865748	-0.029580758297710823	-0.04490048764339677	-0.02940585214421215	0.024993954720140127	-0.018182181278311657	0.03164093796093448	0.07781308403260453	-0.07309521398628238	0.03766488541821067	0.02779596860503302	-0.037805459685487805	0.06519443787933187	-0.06356802602158773	-0.18480287731312625	-0.001896472367972101	-0.054447031436148326	0.07773106244126556	0.06172213972460673
-0.07013075180842836	0.024413464759839854	0.13185599969380646	0.013752350626644538	-0.037742358908160606	0.01734401038117954	-0.04859110597861249	0.06161684418507618	0.07670265055584752	-0.04539595841923466	0.03211514654972822	-0.0976888732337331	-0.03141824312365174	-0.06425485930538095	-0.020492704181110655	-0.0970067565341256	-0.06680734099076689	0.041005957107041996	-0.0064737640592260285	-0.0457926933448985	0.03020410481454898	0.032293080941141944	-0.03196654438622288	-0.07998681722070874	0.03948258886314213	-0.06263505847797954	0.0447518733321013	0.03960904586514656	0.01024204710219958	-0.0662679680545084	0.025827615635945007	0.04806069383671496	-0.03695196671249107	-0.021259071716259067	0.0035286130340380518	-0.03398399427347271	-0.026290522804160964	-0.03757358604744816	-0.0748187316469762	-0.01811596496911788	-0.0021835830595913937	0.02581707086977828	-0.08554819849619578
-0.07907827096057671	0.021883277644707433	0.1206556397984862	0.021693880708755782	-0.04497206532820475	0.009547114169982995	-0.06264889296863044	0.035347426699264634	0.024279755117737646	0.08454911367734452	0.025319986030891577	0.05624857043942136	0.0012087693954721257	-0.09837171591228089	0.06385136814078265	0.011878797791604667	-0.02963034367065679	-0.03542485851942104	-0.026769920368684037	-0.04353737675099606	-0.01133177802467486	0.0540911545120418	0.029364295690968663	-0.061641701319037165	0.052379203413757715	-0.08526830102552348	0.11859174643284862	0.06315826885935241	-0.010470640463183162	-0.03921632847095101	0.04058462372534817	-0.054001400353257026	-0.04869981824593229	-0.1542407089403029	-0.02163264770571627	0.022676478133906275	0.11349222514352708	-0.08192087871506781	0.03555374914504576	0.04838740011585187	0.054636300303433534	-0.023081126745402934	0.11847838720508308
-0.09233093803698496	0.02384531380535343	0.09747346426449485	0.03051859764320984	-0.016438392391841306	0.052004603752530465	-0.09268980181807579	0.01899639951469645	0.03543762955294788	-0.04948218542681702	-0.05355473590571481	0.03374102462827801	0.06586479287445945	-0.13683625167605026	-0.054015161890138684	-0.042301111836586976	0.037533028310363245	0.04328723178373964	-0.0932949317893635	-0.016786784440382577	0.072522616448455	0.061392161435927226	0.03873573974774387	-0.0441250181219808	0.038789120454234924	-0.037095970845656065	0.08922908160997042	-0.02341200309881853	0.030520476447794598	-0.0008516813463962034	-0.049401313525617586	-0.13420946841245493	-0.05318780643960775	-0.11423490704514823	-0.021199540808096558	0.03803218617200464	-0.10707884145089969	0.017550395751460994	0.07464546843233111	0.02458334574074702	0.07629854064804595	-0.026853610332134133	-0.021350205596194525
-0.08874950503028557	0.02370948059380666	0.0987551320163266	0.043556837762025874	-0.022522501406832762	0.03978176512060305	-0.07995883118724789	0.03901330777503781	0.007996763631249931	0.05847047411419054	0.0010377732762356234	0.11671876257059935	0.06555875507903669	-0.11948034557527462	0.061761740899441114	0.053326357298831006	0.05153690294092342	0.04633792336667884	-0.09865959994275132	-0.08478589199993032	0.04374766751650605	0.13233855322472152	0.0393687126783674	-0.05532058855632897	0.02757114987347478	-0.02581585785258296	-0.009114899128797226	-0.07635520560765399	0.045415411138240006	0.08023411622892906	-0.03840391401083983	-0.1161665182065473	-0.014630286334394789	-0.1453989088514502	-0.0001336668868696933	0.07702807562109962	-0.1023563276179194	-0.02211737548222409	-0.030658782408741425	0.0912699981865287	-0.024133185930463104	-0.10105327984367524	0.04401335355941574
-0.07417644854378339	0.031219950407003216	0.11469362675716466	0.028112035277720243	-0.03810163133119637	0.030742737486810556	-0.06990924705996715	0.046556484897694095	0.018770950941154035	-0.06722985703837409	-0.09623500723547368	0.045989134666902964	0.014345218929644965	-0.0845378343168936	-0.003773743629742629	-0.04309455206546989	-0.0004107848860193525	0.06306522787319936	-0.07869103089161555	-0.0685828247734024	0.1216058844504769	0.10117066827720946	0.012932099575244837	-0.0705460991995525	0.02585892597784633	-0.04263303427088373	0.012579889282291642	-0.08860696163579256	0.04975564374429799	0.10858104270181865	-0.017395686417254055	-0.0947771640620661	0.04490830927348354	-0.043962319033413175	0.010746807911236611	0.032665398287533884	0.020062240116143645	0.04226159510632025	0.05619742312717549	-0.0007590997822306631	-0.0752360162738384	0.03161395688779611	0.10777786652509522
-0.07576980744042079	0.02513631245174178	0.11787305287804356	0.014782015816166783	-0.033957878336804824	0.022808553492188854	-0.07664295330575283	0.017327073195235743	0.008112271401437554	0.0317242543865047	0.07103692826531506	0.0507113257639646	0.05238036747905779	-0.08850534025717324	-0.020357775728748376	-0.05172507369683825	-0.03671823776255016	0.015661417133702893	-0.08887830036730265	-0.025460338906928857	0.04645813333818963	0.12019632342477163	-0.020181915066649445	-0.014169310530826845	0.005135447076295896	-0.04214294890205496	0.04644462641604065	-0.05975332028289704	0.06969453125179884	0.0774848848605211	-0.05652052867861744	-0.058946477171945184	0.008964581793770778	-0.022983434655400373	-0.00306391645579469	-0.09617029168467767	0.03490857067031236	0.08160646041343657	0.08550992986704811	-0.08773813496972507	0.03516497255356828	-0.008180006697601147	0.09601185138044781
-0.07609393279706313	0.033525095998354223	0.11879103439374	0.03066479105665787	-0.030420855908354194	0.017097297464633454	-0.07659368800594935	0.022712920453548377	0.025738821972676268	0.008328820571550363	-0.08046411600219988	0.03878072880595829	-0.06678023537653362	-0.0745462098096023	0.05285075339960335	-0.019855893772952278	-0.07153299179727277	-0.04118276377702648	-0.053619757453178096	-0.02719361340983968	-0.08447342888321009	0.06538675818880448	-0.009697980499872902	0.005307490219787631	-0.007660017993030151	0.013497534360699712	0.024114649491216243	0.010190515141839003	-0.022002609402791903	0.023546986980771414	-0.017758490714973194	0.03952422601197271	-0.04853148185865316	0.04127860657042402	0.015109366750924547	-0.11087544602780317	0.12565346473326988	-0.0035961241242012804	0.15789906277810345	-0.13278210363733367	-0.026552284108623044	-0.07230228874473772	0.02518784863869267
