ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34	ICA_35	ICA_36
0.6452492524829928	0.9038526693940347	3.551547205353074	0.8689214812878043	0.28941431861902367	-0.09763632484731352	-0.16476456221738683	0.5194332200424929	-0.590359173246406	0.3211638576713839	0.0029435961106708554	0.32260377831589226	-0.7180099690127505	0.5670893701605133	-0.7063393157960851	-1.7511258745563882	-0.09181692367811466	-1.277674951981267	-0.41173139489340926	-1.8842413156433622	-0.8426726552500329	-0.19354919551305236	0.9888771044941541	-1.9478731204698776	-0.34776934203954524	1.0740923493733787	0.0039033432413030584	-3.1581295668480545	1.5102573358684894	-0.6490610507437445	1.1137819082352007	2.052276900490512	0.6572000864492423	0.3496700815749373	-1.4425831696395108	0.33246677138917563	0.4193609920841126
0.3830623986003789	0.5060680623082263	2.9396097933242014	0.7913191952368184	0.20650725359788166	-0.08057608765204549	-0.6558842975058747	-1.3870496079263506	-0.5516243368244756	0.2578077271767751	0.20123724502442755	0.4489597148308745	-0.7703238056523404	0.41232076798009387	-0.6030868553499242	-1.5688208243027346	-0.07787717452866375	-1.164594934399607	-0.465877028705338	-1.0508445669959674	-0.396652236132742	0.5502890044746488	0.5044249327666179	-1.9388262502323954	-0.2958645021190728	0.9996669550400966	-0.09164382457215095	-0.9031905234310137	-0.561952511514745	1.2693403110041932	1.1322362256068679	1.9741548200513013	0.10808950993156066	0.2721311443696988	-1.4690113925215529	-0.7762214039369172	0.44777331852799335
0.382726260322564	0.46671378344338665	2.8564456172065738	0.6422999390109307	-0.011776756334312117	0.24853942378102908	-0.4590786576110908	1.0668842412221946	-0.5987643348528643	0.15913254316963132	0.23940571061808613	0.29424199436895077	-0.8329083781856682	0.27243387547975334	-1.0292744517598715	-1.1878143559039411	0.3786873522846609	-1.2368122966413337	-0.47343518142320856	-0.20832267955230185	-0.5159047997734874	0.024069995164707352	0.29436367348219483	-1.8613563549325791	-0.31113353909979474	0.9574654976796284	0.8678106474140462	1.2570472181072962	-0.8144522370367834	-0.30953606385700727	1.073850795041273	1.912670135516064	-0.07717167756868924	0.41057159372777413	-1.669348090804764	-0.21260609435925235	0.5825338056378212
0.3645872159508675	0.4181147842706631	1.4347599718998998	0.5105282898931801	-0.037295619698201554	0.5395664081975495	-0.26275112860779287	0.350864053786499	-0.7976209357372258	0.027067542926980652	0.3765602864687862	0.5151103896692177	-0.567198461516119	0.06367556841020482	-1.1784023472996592	-0.5719077622696175	0.0887828041001705	-1.0182227801962123	-0.4943481966101846	0.35516075907938366	0.19075386778910405	0.7563130141835954	0.7510192373023176	-1.7711568115991996	-0.20653472405492002	1.037000840530827	-0.17429105747220225	-1.4837506602454478	1.5076262660331123	-0.5612791511553733	1.011006895951374	0.7992996327146797	0.5100702006179468	0.4589994845787746	-1.7886020547799832	0.39880152077336906	0.43718338026904746
0.2917073408934104	0.3629174113984531	0.07847235156985768	0.6146785244120744	-0.3492219541698369	0.5075620233243052	-0.9844217952838116	-1.0183934378013926	-0.2510437653380105	0.17137844193282545	0.397660751431277	0.5441192820574429	-0.4175707432200427	0.0664270267397946	-1.3258798180084423	0.5131982645738198	0.24560713694021125	-0.3381985535486372	-0.7899536173799541	0.32022650435013167	0.5562171918414147	0.5358710814578572	0.9399700604407747	-1.7735476700452906	-0.32397174214575175	1.1154020309757167	-0.09801985486003058	-0.27106189820495774	-1.2541357731286826	2.2905402659369805	0.8655137437713385	-1.9261718285192249	0.2728035377378961	0.2820119605176333	-1.8452106234496706	-0.22052234337648605	0.5746176897524476
0.281866837357762	0.3531243203871091	0.3642010475954188	1.1456983403847387	0.24597635997644793	0.7547618742140888	0.21707593427957858	0.47778000734852094	-0.7032414199686126	0.12915777496075373	-0.003732362667999437	0.6910260435136174	-0.37661819072978814	-0.1578592670734905	-0.1091960930386835	0.8510317656655908	-0.13282974951826737	0.8927854202841514	-0.24982328397023343	0.6134040753823777	0.15724934347895397	-0.7473367161150318	-0.22654757707841944	-1.5889516687586696	-0.1946558921326663	1.356936824203016	-0.6208878357458101	-1.9123723565973112	1.2648220993779808	0.9400715823146986	1.3405874527499726	-2.5643926513468114	0.19470430627927152	-0.09200687332059072	-1.7078591563385324	0.019772984643715456	-0.544314595656898
0.1585275262656134	0.25256298125138626	1.1725332307148737	0.8535789835887584	0.44814101313623694	0.5338958127794441	0.22695516566027318	-1.0713570533395096	-0.782014344006118	0.15606185128923863	0.2415230458020112	0.8528859415258633	-0.748929538616678	0.17010968153557296	0.12414053600401878	1.525256929799657	-0.3430983145395306	0.9334751890012943	-0.2505531423668539	0.7060454228952425	-0.4512464939761265	-1.4564488758487666	-0.41730039590979007	-1.6427135510231765	-0.1709309430621493	1.2143411313454116	-0.7934480165943248	-1.445809890072505	-1.1778716010579868	1.8413120837511685	1.4118811750668396	-2.076132801555986	-1.4919223887124171	0.0352444268596141	-1.4875926590164614	-1.2075420525927376	-0.1873112471604463
0.22962910798684102	0.06811363248907719	1.304471719942946	0.6114716665627461	0.15565853168640426	0.5979907828316544	-0.1113114025091259	1.381840693447151	-0.997286559482389	0.062098485482276894	0.3957340356439228	0.685243061718372	-1.4445745786820101	-0.2101400058124585	-0.35251998501368054	0.9769047034601166	-0.2501391616588099	0.6379183492045659	-0.39337551525167525	1.25236097583722	-1.139907389997374	-1.369308205282258	-0.10179955302108298	-1.7303401154617248	-0.07179310980929844	1.0468532485594022	-0.8734914793996371	0.9916857253592382	0.4766833980040496	1.4769869468330323	1.3360697509704362	-1.5192108345577215	0.03253595811567353	0.10641867701286545	-1.4277998745388811	-0.28410959677926784	-0.2345087811720714
0.12052048382326414	-0.06592985278857998	0.2782513888564264	0.502099201129867	-0.06716473019923087	0.659185292212144	-0.3558414243521015	-1.3082531442833198	-0.8334095568317853	0.16039130121705994	0.4859951609243467	0.5496835551861606	-1.2449321605016688	-0.23415312138063238	-0.4398257643153926	0.6466130815215372	0.06050458773415959	0.07870752425425269	-0.49055267468248903	1.6267559442348711	-0.7078435433469913	0.4269083032208169	-0.3219517920675959	-1.7348569205800786	-0.19946375702212119	1.0874584852890243	-0.2421842526795026	1.179916870454416	0.5443462135871474	-0.2954811280429269	1.1236783875820096	-2.08546877533123	0.5557096700595078	0.11994699514191864	-1.1254317215320866	-0.823898094595599	-0.19175934322103122
0.1477730586543378	0.10473901979534948	-1.0106087844207186	0.5987466229663211	0.011904299749203994	0.5307563855894238	-0.20892813888678283	1.025839566146807	-0.4820484635565507	0.05605241938670838	0.6458086397525705	0.3570343391080052	-0.244287908814818	-0.26850755313960367	-1.2115856461409016	0.0659509600783862	0.1876968680115382	-0.6348404300102838	-0.5775814564068796	1.873017407685293	0.7749674543963284	0.8855769030205647	-0.5016074675169387	-1.8037977635604232	-0.04475309379330268	1.0950397523595077	-0.2717859178739555	1.9605026876400928	-1.087737957671022	-1.2606643637211903	1.1421507957637194	-1.0332109285410978	0.5059882185143904	0.14136895592651694	-1.023738932890475	-0.7444606451941485	0.4394156917866972
