ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34	ICA_35
-1.7144319474578806	-0.09221341541501002	1.1617145716073276	0.21901043562784994	1.6938006937809988	0.6305421837007411	-1.3330638431327173	1.2869888902093776	-1.3261589775649003	1.8694667781003356	-2.4085119760200215	-1.0542533560942893	0.482247852834537	-0.8218258395335951	0.009458412383816827	1.723789428012166	0.5473267728178386	-0.4233571958580947	-0.5898947365368785	-1.653600713697512	-1.1577095213112496	-0.7726488525374724	0.5486264020878953	-0.6901512370353734	-0.9790565706429903	0.5588336721309843	2.6143438668600125	1.1740370898592625	0.865147396468614	-0.4183163346294301	0.4678091491626943	0.7526471117325343	1.5421988512077625	1.0857749266759809	-2.0028893795026694	0.03344154666359445
-1.4200324277523655	0.04166066884223058	-0.6734208018937937	0.6682066683837837	1.5022761662462676	0.45032633822573015	-0.41815217010578026	0.9280441332768167	1.1647819256885443	1.170611731826572	-2.0700136578189143	-0.22015469250900085	0.6493419239378871	-0.09595225952455179	-0.3614186053804554	0.9936142091737511	0.10409331355157941	0.3023414257550759	-0.3423916339185179	-0.9215615538995775	-0.7415661002884475	0.37714576585639176	-0.13501953815318443	0.029859687387557475	-0.8506491795833281	-0.4755019382720443	3.1259543459519104	0.1845157705876936	-0.3934620896461868	-1.2469593501712317	1.3311384584655173	0.7435468307632176	0.1351757307530801	0.012716263126041967	-0.7070837113524877	0.5787740297489335
-0.9696222684226832	0.15865981042844987	-1.5167938855789413	1.024161048677526	0.9794098339870232	0.35576082904039863	-0.30449303810737444	0.25175535824816564	0.3574175764980197	0.5389841788812684	-1.9166764661317692	0.2215883014388738	0.22956422597842804	0.4511455233416924	1.3361926301294809	0.41616136996047776	-0.3827389339892097	-0.47480868305908197	-1.2550453260153256	-0.2470222355498931	-0.423515395652386	-0.004629457808748421	-0.6328484501062003	0.7618825150519006	1.6918202372314768	0.19729941525772676	2.278980866435294	-0.42903974953237456	0.39835476946197906	-0.2772144012095674	-0.9093614856256317	0.32161203773184016	-0.010954462480877166	-0.09982545895959435	-0.2514446203940405	-0.37572705697724584
-0.883985697998801	-0.08302957338263618	-1.780041078556231	1.1570413599324099	0.6116872346236802	0.5121899703132936	-0.5730020305489886	0.2926910743560207	-1.3642637457079745	0.8727993536571054	-1.9337770615921044	-0.5214848580590281	-0.2531091617915409	0.6590172106401523	0.2869500556638744	0.42693125724340986	-0.4542050219911095	-0.5152657842977255	-1.1243995523825334	0.07876459738321108	-0.13760462580308014	-0.4284883140693062	-0.21548831429074647	-0.7645042179552568	-1.1685512580837139	0.6018684792539205	2.0827971078320195	-0.7031782023342097	0.12243026648487325	0.26937621500670966	0.4109714910114034	0.2730032674234578	-0.06760298201835246	0.04270040526832911	0.13387288593721366	-0.1889143800710652
-0.9434754123348845	0.19973246682212165	-1.9266194309128126	1.264308061658711	-0.19713637771021958	0.41732034976763516	0.9764970179477503	-0.4503934457025444	-0.589563761440306	0.7887801964919503	-1.7810144734282716	-0.1714859138789826	-0.4940660477887744	0.7590137961088663	-1.6097365033673774	-0.752321200772846	-0.6031580386419227	-0.8323625213822373	-0.10946831303044557	0.3019367776933655	-0.0578131824845379	-0.18680148667850255	0.1648231350758824	-0.4948322595776159	1.1318923248508734	0.10399735518238573	1.860151807958065	-0.4454039991435584	0.07682837807948885	0.25599698008650046	0.21789334314849837	0.3547353111138087	-0.2723746813722368	-0.2705196112526026	-0.09463576537508137	-0.2704266447531451
-0.8435733580212387	0.37647827878160284	-1.815564890348264	1.0405364551609388	-1.4240840738368317	0.34628383304126703	1.0075743069201377	-0.8056712156769804	0.6257608844649033	0.6516990255426702	-1.272783760905955	-0.13256041557919235	-0.1503484229507031	1.0595719629739149	-1.0752458903529214	-2.0643438654371917	-0.47812880356488224	-1.1707006935879378	0.14595503314363492	0.39744904796760094	-0.0504619065351758	-0.16088071602040072	-0.8468698367511964	0.4964549716897811	-0.929109777030089	-1.7050301956899765	1.3782294250733365	-1.0092689503115257	-0.056554695692929195	0.4966850707267835	0.48042552674248595	0.17829245286077694	-0.24222073173904352	-0.33727270313742547	0.3115309077111491	-0.3336538309004006
-0.6614861408569085	0.3875506683419803	-1.5338402256196575	0.8385814596456171	-1.0519835723301032	0.33489574175341047	0.07110607514582101	0.1622936318746599	1.4706549806858074	0.3552896868909147	-1.1746877977673464	-1.150123920051139	0.5207806782723214	1.0971611263662917	0.365285156264925	-2.031222672265173	-0.5720957829546451	-1.0369098558408167	0.2579922500086772	0.9558303199222643	-0.003734433923722902	0.12305475907414182	-1.365946752098614	-0.2182748111272688	-0.3605517668574161	0.9239102112458613	0.9711667688290234	-1.772219355958169	0.38168613125434186	1.21507480627357	-1.7155806053891436	-0.09880666945840293	0.35223006229420156	-0.29255386813117457	0.6259615980312871	-0.8461865595453554
-1.1148582142950552	0.33447622910671126	1.1283086406823655	0.036563731074469426	-0.8818564111142333	0.3752380868046191	-0.3442412605095991	0.9098835776632506	-1.0896423504944395	0.8339851511206111	-0.9022599431204861	-1.4451211484433952	0.40207353280013447	0.49780931522368743	0.538452050020435	-1.1959262650873321	0.5455138418745759	-0.4773700813816198	0.8486383153744664	-0.03731779188882119	-0.3518965353384475	0.5127004985218624	-0.31754400964691093	0.7379225605299273	-0.2601817650687966	0.4410044231480255	1.9317524766656364	-0.98881422840778	-0.3394631103637675	1.6591069522391213	-0.5579746910650724	-0.28869284911918003	0.7536375967097813	0.16005533588739954	0.9647288796272321	0.029528666953789955
-1.1270946737401066	0.3371089200245007	0.21329341747564542	0.4314352130980412	-0.041470163525756235	0.05923980497132305	0.5416595272247413	0.631784887318768	0.45878763889568264	1.2776194370006186	-0.6597694521181358	-0.2797290558196012	1.2917511122284289	0.9783753374335182	-1.1654571594958132	-0.6963317813926718	0.16415152675882685	0.15845168100208887	0.44680242161763767	0.7470249477473809	-0.4632533160354903	1.7665113617994879	-0.13292691304441334	0.34681875759352254	0.05715293811441367	-1.3132533369598	1.8962479933602625	-1.108703281510006	-0.2532854430986226	-0.539452263213359	0.5301210375799698	0.3830177055480926	0.07274206884729469	-0.6690661440206658	1.0377117874977588	-0.4224970738668882
-0.9995812204750751	0.3690833180249526	-0.5406346916708609	0.8220740059685643	0.1762899463653919	-0.10857825813132005	0.9069555583320348	-0.38355869388835384	1.4339167792374568	0.30189817687745946	-0.2892087279135406	0.3481659820573634	1.1645003892700136	1.3934175867849958	0.5938421487994928	-0.9853710584332742	0.03057375453045039	-0.3033527177712242	-0.33106250850310387	1.38079184472374	-0.5031182929186288	0.8321524084719463	0.4844352434520523	-0.008355645384223672	0.8716917943449266	1.6695504220933	0.41389165813674866	-0.9016315187306473	-0.28309895542758995	-0.7086351006791943	-0.5604659707034049	0.5976133246766575	-0.30560257625155346	-1.021802059736546	1.4857602221069093	-0.8243963507378923
