pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40	pca_41	pca_42	pca_43	pca_44	pca_45	pca_46	pca_47	pca_48	pca_49	pca_50
-0.030503508625033586	0.17234161674840004	0.04246348649150151	0.021627274108839682	-0.1558257335136297	0.13041536769756187	0.03306611510748571	-0.006316794502651908	0.014278092822591945	0.06863572293901847	0.04979662870120225	0.06491232183273073	-0.14261319389905214	0.03607938422495587	-0.06728159106312184	-0.018992381903552527	-0.056989887681570345	0.04816833685872122	-0.07214793230623585	-0.06259117486629397	0.08799819124419554	0.05804590310790569	0.06420239410902154	-0.020613117887979215	0.04073561111510492	-0.12495234994098214	0.024575295042836755	-0.0021046072762014537	0.00980647026901332	0.08519922005563733	0.044632845070424386	0.04547941097886799	-0.09549962044444447	-0.04073210297203625	0.013027330909746957	0.09255279570375242	0.04718286604880613	0.15372418261344914	-0.09124803100396314	-0.047579482651930904	-0.10097934860427234	0.0346450485069027	-0.07623281083434444	-0.02741593787012729	0.010318197131597226	0.023979287821189455	0.015476159974495507	0.011366763725314595	-0.004496219337327559	-0.034494869920260976	-0.04446314037145686
-0.027502253294418244	0.1747806867994952	0.04240187371381285	0.01951181356816606	-0.1665533306313238	0.12814579066367857	0.04879800189980685	0.005197384187924199	0.022281339642860488	0.02808241078329418	0.04427739732614816	0.07367299555472737	-0.12585513992861186	0.05206411849828924	-0.043474226578612836	-0.08592634787142366	0.007069225740914261	-0.0013741024797562665	-0.09479020115432203	0.02602464506759958	0.06772783440472098	0.08283592872926325	0.04140747353985751	-0.018267981668994855	0.015491832022115081	-0.08757911363611981	-0.030453113013729705	0.02864789792115646	-0.050479293757198805	0.13187261817800044	0.0424831857085534	-0.009581485618353432	-0.09664970077501078	-0.03703454223081733	0.017849400788631908	0.04973380878831979	0.11615907809569251	0.045072842509204264	0.002991708379792072	-0.0848518003759808	-0.06184345618360744	-0.032855640846598415	-0.011430017262879144	-0.0015791942560287615	0.10557613801308477	0.10748660547265523	-0.009130126041114014	-0.06614235830760508	0.009645560939634628	0.0019000887245691298	-0.019624248601032387
-0.025791534764993962	0.17470268601755326	0.04650769252462063	0.006656872357074767	-0.16930088800498666	0.12155170380324229	0.026606723235394696	0.023752652771768062	0.002940163060942193	0.01406092348948565	0.08024997875341176	0.023673285144116103	-0.12575849217161053	0.03997100586089264	-0.0775817828690006	-0.03770397622429217	0.022625977032660206	-0.06451815497289329	-0.028749748864903942	0.004973796014267128	0.026640650125281898	0.02019617762987772	0.05805077349993639	-0.04651035372645536	-0.02894546761173054	-0.07270760451292525	-0.006554351902050687	0.03095204624460672	-0.042487592391697894	0.12547700651286864	-0.026400847552735775	0.04798397217299279	-0.1038962767657531	-0.006166050787450451	0.028998510528302247	0.0014239228374380271	0.10168619573465322	0.05560390129037783	-0.02972851808345081	-0.02083918899229206	-0.013920090962976665	0.029432192788554756	-0.10749343867008225	0.0096181758736787	-0.046237608789661336	0.05938758672163864	0.029159391146528067	-0.044884970610068936	0.05864219801008984	-0.014154543016331017	0.009799953966370201
-0.02188453691876735	0.1769532433209688	0.0551539014769635	9.599579732649799e-05	-0.17143160864732698	0.11561793709793278	-0.007738497424480989	-0.0036384761285569167	0.026988844072823186	0.030628132881437314	0.07932530638130714	0.037583038666033144	-0.09222880392380817	0.013036631427198214	-0.06325770985142606	0.018168671974776715	-0.025773795352995885	-0.04474204003077783	-0.024239455306536484	-0.0780170610091894	-0.009133400727091706	-0.0341675087721334	0.08402785151415632	-0.0780575664261206	0.0026653047622917266	-0.12775318429510618	0.030452976442931608	0.026844683977412517	0.016496914222034902	0.037104212442785625	0.01849692407006446	0.07135163380035457	-0.06533869151557618	-0.018530666794833964	0.010668363915959852	0.014702381961490693	0.14427736423574136	-0.057250266570178135	-0.032793833531636084	-0.1005484627632611	0.0026384060929602413	-0.00902178785092493	-0.012259316634681244	-0.00566577110638525	0.0738111488734064	0.07182420871138791	-0.052191547139248264	-0.058194834530773586	0.06335461837754487	-0.042076111453728735	-0.06456992411366376
-0.022731781603536855	0.17734603389647915	0.05839682329950724	0.0019240087349504387	-0.15999275158817064	0.11317426743303173	-0.016857221840847272	-0.03679398706079517	0.03643539286381896	0.035330793319722664	0.050838270129344165	0.06954910617050425	-0.028505048050603665	-0.001121850255699261	-0.061787113677514466	-0.07104113196254923	-0.06494781642940242	0.023484606196142524	-0.07369657950671876	-0.05977128651006611	0.029081374801427473	0.0701467169191924	0.06667597484184692	-0.054338006002976995	-0.001581008262858348	-0.11500234013137914	0.07295981008084293	-0.009494405679208454	0.002265988145914286	0.00382934006185974	0.038473997276292395	0.1101537137005332	-0.023796042203153428	0.04152631295270901	0.04195632186986144	0.030177750360551883	0.07516978039031189	0.047735756087226994	-0.08430617767720978	-0.05835770962620895	-0.038568527290975596	-0.007765255305889254	-0.05064385084860349	-0.045707426238136215	0.02969312981277383	0.08097305868507952	0.05201767533145614	0.005034163036541953	0.030377668220115818	-0.05411033110260761	-0.0653911272851343
-0.022780972999112206	0.1113224131256408	0.11185933397919912	-0.05621045648531783	-0.06020244953536402	0.1080319318181131	0.052074027992277436	-0.018330575805410948	-0.23757425864363374	-0.00751336300372512	0.14772485017421136	-0.06669318676706781	0.1652307561540226	0.10895536341063367	-0.11817563916565778	-0.2047769259823695	-0.04192307858385917	-0.12938095752309497	0.19995010468438823	-0.03323950862618934	0.20273310861214994	-0.059514869469054335	0.18336983493343637	-0.0020946613536472654	-0.42193062161509504	0.1577579496843605	-0.01614950047312849	0.14602371936009614	0.06267437668555764	-0.11437896430123533	0.18760120080133733	-0.145527383524747	-0.05312587152748796	0.30174141671881005	0.13322657083505293	0.02964708968059057	-0.00880454467381167	-0.15242805164785195	0.03582620576303315	0.12548090795297523	0.11133585096657994	-0.05142033764395866	0.020865455222690572	-0.10690179570271469	-0.11126436729335716	0.05679493334026065	-0.06626243497320924	-0.049125180919311257	0.03041431007788148	0.06185869486905912	-0.09342014797794758
-0.02291183082197858	0.11163537658271228	0.05126299596807299	-0.008250648792650528	-0.050198659236396825	0.035835023823301816	-0.0014321294435243048	-0.041088804945138904	-0.07753105042727765	-0.05857229517612175	-0.05513831138708905	0.062071745783170734	0.099833393235084	-0.024490111151537805	-0.0437941385825069	0.1488364481472682	-0.08930189942666349	-0.006382664514814937	0.0035559272238662176	0.05810319611514064	0.01750204658026179	-0.007369971940629699	0.02545319855315323	0.1373222309235972	-0.011604519019561443	-0.19512352179890438	0.00413240996716845	-0.026405887669486667	-0.13926840981921204	0.06628176365616556	-0.0756827850628372	0.23679994722234676	0.09810276529545933	0.2559540247430844	-0.10449268876795595	-0.11146799062822588	-0.12397178631498629	-0.2765599143775725	-0.12441662439262247	0.0032655644772614026	-0.1005606661144113	-0.28475654075206713	0.0730693983611913	0.10687393280348792	-0.09941568313518884	-0.39944248733934595	0.10435013951791788	-0.14507350731390306	0.2152459449040241	-0.21777470706244156	-0.04994683827695043
-0.06230144618251525	0.14213649246036883	0.026613885415338462	-0.01491512633471681	-0.08859212275211112	0.03399914330301129	-0.05543836351799547	-0.05386601125400796	0.009629116837954272	-0.08056344021595549	-0.04775718948666036	0.07201102362090066	0.08322890879321866	-0.04790786762074742	0.08221283339154983	0.07874932640371984	0.07932633950965756	-0.02478119694146782	0.05786475687436776	0.13280751585579148	-0.07354875635128155	0.052735441438664474	0.11138608221901218	-0.002279290688650997	0.07680724586851645	-0.06875804797636294	-0.03841825671948365	-0.020339646354245428	0.03200850282918482	-0.03378959316250177	-0.022259193681035863	0.050137231223008005	0.08395105287661254	0.09930032242520746	-0.06253062358716338	0.011489552304180688	-0.15321816814817607	0.05421220384221445	0.20780106538481372	-0.0682412743823815	0.0111911264806725	0.13989356804420672	0.043450758108945706	-0.05341779391432457	-0.04701768829689023	0.04536021736781727	-0.00633963085078716	-0.034008374270361394	0.0664976507184095	-0.052857363692179714	-0.01562547641739856
-0.05756452783271585	0.14797189857744014	0.049617003059811676	-0.02176847065893006	-0.08766256050101218	0.041067516303959564	-0.0230314731659787	-0.10731712419315281	-0.009170194099811131	-0.04222965099573489	-0.07901198114612953	0.07110227737235965	0.09683542748711566	-0.02830554376557578	0.03434106771104685	0.0001615785341002561	0.028544922862045005	0.04742459673239243	0.018803326520072425	0.06683842155694397	-0.14771366805624125	0.10267832991803293	0.07285454450815346	0.010205854018677303	0.041827433598360816	-0.08617204369237785	0.013182985153235093	-0.053477506327431486	0.03361177242830548	-0.0470212789618705	0.03967083742890868	0.0189609482357	0.12769354558112464	0.09033998420336521	0.00464034745714091	0.06285217607201155	-0.2077671984719649	0.032266195429919514	0.08130068145671014	-0.014557382257220662	0.04305416461947659	-0.03773970090446862	0.023148146500821344	-0.09704171833352705	0.04854490164610646	0.021553052383774446	0.006500981198404372	0.1961463726139201	-0.00029330958414865074	-0.019869666335986694	0.033629174082343075
-0.05117344131703883	0.17063819160809932	0.04704011108361424	0.0030565581956465415	-0.12150481938287033	0.07294803971561459	0.10637106049429085	-0.08019821736352442	-0.014313351889595807	-0.060481278646433656	-0.07493217482653755	0.039592875812267954	0.06278431168475593	0.017353796149631256	0.04564566046126893	0.055938098128464765	-0.02932069879806902	0.09381237456791708	0.036501570948612186	-0.007031087485896436	-0.19522754023973257	0.07330271396270634	0.016680493380954106	0.010218875578517608	0.040113052903230494	0.0973084825881783	-0.026068478575818923	-0.07184057612981576	-0.08756504322661088	0.01128432840310123	0.07624946085399681	0.016926630985665346	0.11620187177207233	-0.03486718918384616	0.008231217281626962	0.20319296439391182	-0.11034159342980689	0.0012269101579733266	0.003203262145080113	0.05038188254079194	0.0420416463707782	-0.06430155887544328	-0.014393324061782592	-0.03523666217863908	0.08617537266029789	-0.02717201391106151	-0.10144018714503292	0.2339938427970525	-0.047948859391822723	0.08253968240596976	0.06162264726126576
-0.04839192809810304	0.167932601680013	0.0457676027609824	-0.01031131734384022	-0.15628379063089531	0.09594163930550836	0.079884177739864	0.028815458196509887	-0.04210295824496642	-0.07877865233380549	-0.03360299006258077	-0.02584795103314398	-0.02734168760630258	-0.055694600179102396	-0.02203778039256249	0.10147547582013389	-0.06803152752755909	0.1347496111220818	0.049549191886131105	0.09620676342347877	-0.018677774157818988	0.04012797560986642	-0.08085285856139675	0.07646327870089438	-0.02202769924298269	0.2979335822382101	-0.12348164606132928	-0.0039304865595934085	-0.07066194923198163	0.10340001034609891	0.016989796162092806	-0.010732747405678367	0.10104192055554626	-0.07803764973631243	0.03684038829085755	0.02638061443178487	-0.05034278416913973	0.04895681336198898	-0.016897221911466975	0.07657883026022896	0.038823390076842296	-0.08105779921277204	-0.03740831649717177	0.10209709256779931	0.05226017347567874	0.006864191758718087	-0.0725010674573357	0.10686466953376202	-0.08506348681369423	0.08709187706264365	0.0694474354348934
