ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34	ICA_35
-1.2790051219533103	2.186335088362806	0.387076635602839	0.9353193683000781	1.5895996557706018	1.6569704489678363	0.9602740362515655	-2.189180844959664	1.5010050277087637	0.9174844987022682	-1.249612704122625	0.4626221287493108	0.844480991831504	-0.12625266064061247	-1.1101620119772129	0.8684212936870701	-2.129623332023825	1.702089343835098	1.222696072372089	-1.3709925082034602	-0.9536480584099096	-0.24236183585832372	2.8457140299101797	-0.0541639628295868	-0.9922834530107393	0.07865734770086238	1.3732947042173487	-0.3444916621312426	0.5018439453761896	0.5007922486108267	0.8732741243738094	2.219305716587685	2.1014791906370274	-0.06226580533606868	-0.4173218106469723	0.5514229152258973
-1.3390665530065369	2.298355903829553	0.6154265859217685	0.5817911680683485	1.2038247407783196	2.679326450742735	0.5394599222205275	-1.0919351209808714	1.7747438557004636	0.6512599773803903	0.876841538821006	0.5486919622047647	0.817193480209762	-0.02707168604010433	-0.3672469471944121	1.5955161081359557	1.226328242821337	-1.0647643033074154	0.9197698603627164	0.12864440920317963	1.061377675573376	-1.132578571127428	1.1623146864155076	0.011066346890491956	-1.4729104528853871	0.7913782331904935	0.6652425607339553	0.11723905615503263	0.9025772536976591	0.19845013217231341	1.2480896594615665	1.9903820844408184	0.8707894026396551	-0.656158457491313	-0.061250644025065484	-0.1348341138215868
-1.208560205922026	2.180101607782192	0.6436404673993554	0.8986608283552528	0.68599299805315	1.664369951131366	0.1571082976946101	-0.6063336619467066	1.807786920885952	0.6115068702240328	1.2192939219817545	-0.26794181561732133	0.3258272390577137	-0.0673102622941926	-0.4176376677172011	1.182450318228369	0.21833620061661835	0.5169951947209616	0.7241809216330167	-0.32580365192946936	1.4680845909170024	-0.5984187132365902	1.0570581801290213	0.32555049333070296	-1.3309402453469854	1.1588140686690793	0.5647853755856405	1.5038983590452288	-0.7468237175448827	0.03553826272551768	1.1807443566897435	1.949308724558459	0.3179345644399296	0.8372509400369726	-0.056255211261049924	0.03415880741988516
-1.2813899806064213	2.3268470631558484	-0.05154770586054986	1.0849321727452124	0.16413924145623351	0.1885794068751775	-0.16898193623865235	-0.4720462927878835	1.638163575648904	0.16560631739706055	-0.538219522747992	-1.0078544321784786	-0.030633356899769197	-0.03349982620890817	0.08946067171979034	0.7525122595555727	1.2925857692563527	0.06850929370492674	0.8008855728331239	-0.3618229266116731	0.746573113109295	-0.9662921115952692	0.8233498130422788	-0.02155318129701192	-1.3510950271833577	1.410801925832297	0.4033809401768879	0.9605562015089053	-1.1301947894118507	0.08705845871996297	1.0591343019545865	1.939787253289788	0.18465205627620127	-0.6890695070991659	-1.0627992048135582	0.04391075449390414
-1.6390148191274592	2.030605419129599	0.0600551891531296	1.0662596476583934	-0.8115325118454405	-0.7236941486564562	-0.12102766306879148	-1.1679755186098708	1.3612083939679853	0.111462638797315	-0.5165442059182207	-1.0198849489115989	0.6429303371011889	-0.0017797742641011058	-0.6262379646302243	0.20541211129794293	0.7052037862533623	1.8827115700263326	1.0149839983174374	0.9419262757822844	0.737014999910579	-0.900618249670499	-0.20045515382791515	0.5212394646261289	-1.5274338853119858	0.7626363388442798	0.23309334508464577	-0.04941217755189206	0.7525191357120091	0.3851154200939429	1.3447889670067221	2.0475372045935614	0.3666133230936381	0.9040221066488152	-1.2242528242356703	0.6999780977730438
-1.3445464152452613	2.7855536422588516	0.5048906501636835	0.42109717976263544	-1.7388171853593832	-0.7079636393554368	-0.3308867269994578	2.4386209737754876	0.9508206213002798	-0.9033361368252882	1.4204568876595698	-0.39916800767170696	0.6146085903812235	-0.4627027639518048	-1.1153186608299588	-0.3969978007547046	-2.240956702499143	-0.14859584258429584	0.2177886223845657	2.971246906575393	2.9921862083867317	0.4092057719899813	0.0083476345737331	0.5931442362173883	-0.910239435963597	0.549187339507821	-0.18425636955681687	-0.7169232212896676	-0.40300136893280286	-0.18771679965181687	2.748001334326831	1.3966047890810362	-0.6287681826985841	-2.1733371595277724	1.5617134240436639	1.0809447331316187
-0.5550430268822112	1.5623187364662674	0.22116736127271336	0.7084725930610407	0.05351920699288083	1.5503842111556918	0.0914307420736905	0.4496515397790161	0.43907221839185373	1.104832709027943	-1.4589166704940695	0.06189537793521561	-0.9239769406695995	-0.32241463931338504	-0.9934419502483075	0.3121010743482279	-1.1978916521666172	0.05443036443092002	-0.4247142070014878	2.418757542061669	2.5845976736671523	-0.5667866060184391	-0.9910202400143403	1.0558565367458692	-1.286221884892749	0.14132195388633934	-0.5212740480172596	-0.3954500288277681	0.3599045927840481	-0.17700566122103822	1.8872161423315106	2.1515632983260042	0.644008564124372	1.2809282005379987	1.2886704139615284	1.2666591806773846
0.11660187566733816	1.2131152428919412	-0.4443254981383141	-0.899077843715295	-0.6736129007857293	0.5925687609241829	-0.2654934456088603	0.05026312147633742	-0.4427609479515337	0.7084158860850118	1.237911560787546	-1.451077498607659	-0.7994558212140012	-2.7816853209956585	-2.0210848513321564	-1.4912259216821997	1.4070071260099273	0.5270245152844009	-0.15873296346027485	2.3641764355394224	1.5102152066929766	-0.2796645397161467	-0.8824454376643794	-0.7765978927123917	1.045138611283618	-0.3613859587173673	-0.08507096412484996	1.7942687805320836	1.339900663110803	-0.24325642248465415	2.5407184487014294	1.226802775625783	-0.19593161145606294	-0.866298612606952	0.26618369394060426	-1.1052417190324733
0.17509154118610937	0.5263170154322072	-0.22597288197807217	-0.7433734916784285	-0.5943339673497389	0.48371552244082566	-0.3279505292836562	-1.2751187188816704	-0.40005657820283624	1.8198703348797896	-0.6379573943516775	-1.2500568951499642	-0.8110347364353244	-1.8787245610538958	-0.6829326323998999	-3.2280559604783803	-0.8442138653387705	-1.786076167346342	1.1784161124464305	1.3066686743254192	0.721214785428317	-0.403136748017434	-0.8371241202560203	0.18817231750716376	4.294161811135661	-0.3898612327493635	0.4079571699619335	1.09533926417359	-0.6259532649407648	0.968581488860189	0.9683962915356578	1.3764218469708276	-0.7064080214022203	-1.536519735787458	-0.5394781063214599	-0.1418270166927715
1.4837478459169897	1.4226593555775786	1.2609651992110387	1.5604253974971718	-0.5109789606842778	1.2178247137986251	-0.46791421371216163	1.3487806567780176	0.6872132389785033	6.677546279307183	0.13237752600077646	-0.7296180411603717	-1.2983669087960337	-1.558115511741917	-1.3055781878051542	-0.251107595002326	1.942800169910289	1.7577544536576393	-5.344746802886638	-0.6665029676144699	-1.8242093297175745	4.2247256993148685	0.4431955098639151	-0.07886615017134184	2.313186239546013	-0.603443814361115	-0.12429696353584545	1.1946839657312727	0.27391301114183925	0.7510526439146726	-0.10610109774315418	0.7729298838282725	-1.8371900728871557	0.911948060114853	-0.8675519372852551	0.21963705176106746
