Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	36.23057888699979	27.322904107721236	1.5351805324027552	0.01693380595707567	3819	441	0.24258099646065887	0.0	-0.3289480080920513	0.7423535016857302	1	5.487176511838457	3.341549259516796e-12	0.46827119977919884	n/a	rejected	Unlikely BOLD
ICA_01	100.54262165977379	38.79006553816298	39.1479053601089	0.3555147846417983	28021	4461	0.5293870313156981	0.19993089945871242	-1.5872190877850252	0.11513815360718778	-1	121.8233834054487	1.1102230246251565e-16	0.9513427007051471	n/a	rejected	External regressors,Unlikely BOLD
ICA_02	63.586868964877205	40.62575350624167	9.586362377275448	0.0912908059671156	13588	6767	0.42040150278926797	0.2889819105994917	0.0	0.0	1	61.67805322476894	1.1102230246251565e-16	0.9082480154202542	n/a	rejected	External regressors
ICA_03	23.441722104832433	36.877344457659376	0.5187818010972711	0.006970709062384074	0	1247	0.0	0.7495948136142626	5.840240215449165	2.8644736974236856e-08	1	1.434924722604252	0.09192539075688022	0.18718784383151343	n/a	rejected	Unlikely BOLD
ICA_04	28.517296985805075	22.28731954443459	0.4800934065802179	0.008617499599901275	0	0	0.0	0.0	0.0	0.0	1	5.023049322661997	5.051004059453135e-11	0.44634177268927955	n/a	rejected	Unlikely BOLD
ICA_05	53.59598037276003	28.559467721580763	2.2601900376409616	0.019421682468844823	6758	873	0.3949599083619702	0.0	0.0	0.0	1	6.52099768259995	9.880984919163893e-15	0.5113799308677152	n/a	rejected	External regressors
ICA_06	21.446383159625455	46.98557987983747	0.4591561002343987	0.006602064551686028	0	848	0.0	0.7476190476190476	6.608048031598505	7.933856473693132e-11	1	1.5877446810565803	0.04453796402939558	0.20307499595991685	n/a	rejected	Unlikely BOLD
ICA_07	62.72098589376534	22.32690689436237	1.5217344297806927	0.015898916111111706	8975	544	0.5651469567229808	0.0	25.245911371350292	3.169492447334803e-129	1	3.0111313386368774	1.1384430088190456e-05	0.32581299874668257	9.324819009189934	accepted	Likely BOLD
ICA_08	80.22659095463095	30.408912099044112	4.686000653252433	0.04008782437379126	10993	677	0.5281508739650413	0.0	0.0	0.0	1	17.24633884504697	1.1102230246251565e-16	0.7346023534650099	n/a	rejected	External regressors
ICA_09	23.416041279946572	70.01604223594956	0.8672414202246437	0.013307233593107239	0	8926	0.0	0.7043170065655685	-5.643241681476771	1.7437272482160293e-08	1	2.1300847772680886	0.002362096121226842	0.2547688041461351	n/a	rejected	Unlikely BOLD
