ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33
-0.5353505479116216	0.721384276710813	0.06008898640619659	1.4033869011581663	-1.5437040679770913	-0.6483778748906432	0.007319800241098203	-2.4555155677936717	-0.6467515899306826	0.1600232049729113	0.21022584715530757	1.065329057325916	-0.7502163621713062	-3.4490921113250126	1.5136013988640573	-0.23384761541783175	1.0418468706108985	0.4951444398307727	-0.050709227121495615	0.060268456554049804	1.3499333650638952	-1.4866866640498488	-0.9579928642844237	-0.17767582000704144	2.6178109431960586	2.226568664048457	-0.024630896235864806	-0.985687601336625	0.5984156819469112	-0.3534303838594455	-0.3841821519297719	-0.369095488600744	1.5254777334542196	3.683884210677805
-0.5955712023678921	0.7069255278120986	-0.08587514802496	1.2869753229528615	-1.266543778958821	-1.5622192464353315	1.4286916228835511	-1.9522984683525308	-0.8678832082683768	-0.1166031721608076	0.23222433786506871	1.0135187028736914	0.06575431088285826	-2.9160774722379137	-0.9205309488728212	-0.10820516550279485	1.056322212045673	1.7119577348079293	-0.28629854847368075	-0.20915950537073175	1.3044345137500697	-1.0334888425908175	-0.5351574332473436	-0.6093017722727323	2.063461506172699	2.1313145925745767	-0.11736255577828891	-1.2140658731583933	1.6393440139314028	-0.3307683743542342	0.31863393301909526	-0.35109495002961155	1.5234266155622864	1.3371737644540116
0.11674459938262388	1.3605835227127399	0.7091934225972912	0.8385133463926624	-0.8679678630051412	1.8856703444882288	-1.1336228534898918	-3.2146689071542	0.31348782309538564	-0.9384771823827116	0.10693457315550334	0.2546518225915392	0.967526083237836	-2.086106650901693	-0.22903633814835303	0.5720708035728358	-0.32993257328402587	-0.7787152829168942	1.566185316263586	-0.11302255457946103	0.42269218302519174	-0.22124166818406057	-1.066450330069153	-0.7733146885271395	-0.4942129156574392	1.0514951332670222	-0.05278192187616338	-0.8822504921888616	-1.2856006865729246	-0.5653802243907422	0.7395437735954566	0.3089833680054413	0.9241830997972843	-1.4503135592691918
-0.8151687072359795	1.7657945984006307	2.1420182197838544	0.43855349514571845	-0.9258907377564415	1.0617483378896604	1.1359707742737533	-1.8958606628314536	0.998700152064687	0.08135490492741436	0.33739861421477385	0.8127797838409093	0.6852972386090865	-0.966562987602189	-0.2922570219419211	0.8022954912842493	-1.293925482657809	-1.0590461318529982	0.565020011077658	-1.2891621230853476	-1.9990004003541613	-0.8442884655907852	1.3128454995186458	-1.7184337688737028	0.1694356513220562	1.0220696111295702	0.07306230737267363	1.1558927809994604	-1.4103521039311764	1.119338633488129	0.6486894679887425	0.8031688433012821	1.0646070990478054	3.1351192491898296
-0.1700802619518346	1.4965419985835386	-0.17281635799587622	0.7348010083442363	-1.3963747037587206	0.032042608604306876	-0.24558280563555743	-2.0869642154713888	-0.09331018899955917	-0.22375886209091891	0.43194667209087995	0.3245723687635055	-0.5741932199691684	-1.4470067707410221	1.200633280766959	0.46498274814645985	-0.422487135343832	0.2901770050820196	1.0701982035172768	-0.22572096733462094	-1.9009360540658267	0.18280217132175938	0.9962097770873584	-0.5376148079913647	0.4729283664624131	1.5970810743664434	0.12823854941307464	1.6205211557944499	-2.0904222396455774	-0.5854515838865072	0.0841066943356051	-0.1513873388484993	1.2688963220517566	1.1909371919886327
-0.5117860420006989	1.338183736962333	-0.07496385864199256	0.6392718482755462	-1.1709223601454288	0.2286166255755396	1.20697076195349	-1.55804168698186	-0.16315790713425135	-0.8337812257908539	-0.4683941065868033	0.31588318311902336	0.5079064726340008	-0.9577624982046035	-0.8874108422022624	0.29685156493246945	-0.29597253866268125	0.8613446565822425	0.7769594391953003	-0.15237810958479822	-2.556418413156458	1.2830456601097253	1.0771878514185693	-0.3602662110760276	1.1073575953128183	1.377090198548143	0.06231068958986549	0.42830870549013184	-0.18912173348618685	-0.6758872178217338	-0.8430883303712211	-0.5043782944223828	1.3650596812622833	0.8544699665219896
0.4242178525169859	0.46274320753163456	-2.576832138624745	-0.09852556216509553	1.3072744223051482	-0.3932838136587894	-1.3501196414160928	-1.7850046554273142	-0.20326510431567546	-1.8265112912195054	-0.7709845878866288	0.48357632702516357	0.6903750922050661	0.09851899482496422	-0.03252843813937108	0.6430192588294612	0.3328320158975974	0.1797942967236925	2.8098435967171733	0.5900756206042851	-2.2215453942435492	1.185946085668069	-0.007171415025820352	-0.9341577593819856	1.2190068977946238	-0.6594499801269808	0.12165754336879116	-0.1081010331048725	-2.7092424094084078	-2.7870276033047947	-1.0248746167795877	-1.5889651568761556	1.1181374516378642	-1.8514213369960075
-0.04843798057748543	0.5027711508090453	-2.3348458040936917	0.25522724287708226	1.5540146029330906	-0.4834601688348277	1.2042426081797646	-1.4120437281532572	0.06550772093878048	-1.469695067340218	1.1427732161251485	0.578217950551608	-0.6263623789736158	1.4116808331814221	-0.9123088828433029	0.6581619559959873	0.7512750651098429	0.3901838740931296	0.04860896967368963	0.2990881426241647	-1.233493574023651	1.5983116676586802	-0.2582097204572699	-0.5637558606010478	-0.4787064104410286	-0.37975144537754957	0.22059271499619054	-0.806068237439906	-0.6500414560956227	-0.6031160447522405	1.7374594434058168	-0.6372111344098568	1.0554927276157384	-1.9142708402869308
-0.2787927466724239	0.4062589388763293	1.352880161662852	0.3846597561402098	1.668944098262927	0.5824494194687867	-1.4531881781400953	-1.8748981150393216	-0.5689699809174652	-0.25774577204308435	2.1034439691870537	0.7770685381663707	0.9876929780621477	1.1551160609976878	0.27689376588660286	-0.24228169753778644	1.0408637921510606	0.6042031932312476	-0.05425320607273531	0.2545052170353821	-0.816969077481819	1.2437407553465099	-1.2396053314776287	-0.33872294497912897	-1.1899604755711126	-0.7240335168846339	0.326333386703613	-0.5235814019531471	-0.8233387015369278	-0.8289944164003632	2.51640183022497	-0.3532816842101163	0.7988776399520439	-1.0652804821037043
-0.2574503102587596	0.396210872779095	2.0032434310610614	0.39218159883929626	1.7026907689598123	-0.9841593020330144	1.064287853784832	-1.7207373540172326	-1.5457394147130468	-0.6554704473326549	0.5761353823700404	0.4823264609421856	-0.22652946995270826	0.6534695167014358	1.0512268077677418	-1.9679465574616855	0.8902063120509052	-1.5049990299957792	-0.91263697110888	0.11701175388520565	-1.0810704611992155	1.1160847114542547	-1.291120475999744	-0.8282861648971754	-0.7454675151113639	-0.7044871902213012	0.1317595845506069	0.041609177432670466	-0.21091051807842245	0.28340397594901756	0.9323512832762065	-0.4159087569006244	0.7983696691528039	-1.1415339446871762
