Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	106.15919476303321	38.896878420968086	43.3527437661598	0.1726554953159955	37791	6508	0.5390767347733564	0.21378430121250797	12349	9.017374130208994	2.3409891520521652e-15	9.4	-1	0.4023697366441867	accepted	n/a
PCA_01	88.57537813166304	30.478622462567657	14.006965899835189	0.06570232865504448	19597	1997	0.4967296321490241	0.042390194075587334	11245	0.0	0.0	15.2	-1	0.11923271304176088	accepted	n/a
PCA_02	65.1673620225975	29.89078431808116	4.696816639883337	0.021450266935614214	20318	6458	0.5711809538375264	0.2356591614289124	9122	12.439394277452374	4.2189960266729574e-33	1.2	-1	0.04172069246754299	accepted	n/a
PCA_03	67.11410307542296	26.537621457448978	5.1385899415796965	0.02113782819128573	19579	2534	0.541125988729773	0.13468818489738993	8803	-1.4789487235498995	0.13938216788250704	9.6	-1	0.04095207016635171	accepted	n/a
PCA_04	53.66777506762312	29.53996893622945	2.9729536063336797	0.015070846486076385	7219	1148	0.3941678520625889	0.0	9681	0.7086784222304816	0.4795449019437117	10.2	1	0.024151062548111352	accepted	n/a
PCA_05	38.167827674128354	30.80494128745362	1.6625392372181649	0.013375411387621395	1770	1672	0.10367796119316536	0.4115349954941424	9286	-1.2105933698137532	0.22678075300236328	14.4	-1	0.021189087715031377	accepted	n/a
PCA_06	44.37730832261432	36.26287050646765	1.8327167985491992	0.011328267457154902	3463	3311	0.2943697354810108	0.27062206750416223	9378	0.0	0.0	9.8	-1	0.017043711447634443	accepted	n/a
PCA_07	41.7721839317676	33.43956178739889	1.56355550012989	0.011061477684106253	2847	1124	0.2784485912916209	0.480606330806955	9874	0.0	0.0	17.0	-1	0.016622365677379656	accepted	n/a
PCA_08	42.967188721558934	28.57394948075838	1.3529954792238352	0.010370531642696114	1985	801	0.0	0.0	9822	0.0	0.0	20.2	1	0.015203953239502199	accepted	n/a
PCA_09	39.96044819227471	35.28911918139128	1.3285836375735698	0.0102242481674362	2001	3047	0.2276053494827151	0.35142715723477974	9457	-0.7902444106850783	0.43034722489369204	14.6	1	0.015009475210724047	accepted	n/a
PCA_10	36.53214022516642	31.27823844121173	1.438559273630125	0.009594543015131688	1418	971	0.0	0.0	9414	0.0	0.0	17.6	1	0.014182609808145742	accepted	n/a
PCA_11	37.38400201476692	27.566789725300673	1.1266745767382038	0.008885231710828875	1019	572	0.0	0.0	9524	0.0	0.0	18.6	1	0.0132505044465249	accepted	n/a
PCA_12	33.916323355383746	31.369407125185482	1.1592515836651365	0.008367259472212268	889	1607	0.0	0.30774052021309933	9532	0.0	0.0	20.2	1	0.012948751952303538	accepted	n/a
PCA_13	36.896272556121154	28.74104612863248	1.110520685789006	0.008143564466596781	1177	1378	0.0	0.0	9539	6.52326530736766	1.039716574378714e-09	14.4	1	0.012261707527348441	accepted	n/a
PCA_14	33.284590866552186	31.067797852077714	1.1463282489949802	0.007787876628754097	1444	1483	0.2992355296687295	0.40403312927619733	9475	0.4435844202090848	0.6576044801432162	11.6	1	0.011369620147866421	accepted	n/a
PCA_15	32.22726821281717	27.21934023927218	0.812960373564165	0.007538300706663216	476	1111	0.0	0.0	9525	0.0	0.0	21.4	-1	0.01097992584954497	accepted	n/a
