pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21
0.0832351012454843	0.06622979040230983	0.032442168576793703	0.0668267074301919	-0.15141305518031836	0.036047639865080285	-0.12222639479041897	-0.10672438081745032	0.12965139121006505	0.0402878651998623	-0.018897885508517846	0.0023873687805341555	-0.07571081365109783	-0.03655712003593018	0.06961198447359648	-0.03605992267034987	0.05286277850642948	0.09451922003905702	-0.10776775437137814	-0.002021997176512101	0.026976924642164557	-0.11994531744259225
0.06511442155844072	0.08882138960207914	0.014220796739781057	0.0771114007759813	-0.11575714907960089	-0.010601777829378703	-0.1678529534542524	-0.1261798526810535	0.0911956527754387	0.09419980964745403	0.00871218493110817	0.1658099554265818	-0.030102151212950675	-0.10520967713246729	0.03162848207469866	-0.06743595936235161	0.09296744152542324	0.10587064292862691	-0.11105735615017105	-0.012704264990006727	0.062239932762372246	0.022373222079604405
0.04309276223972697	0.14622940437937537	0.0019690395126159	0.0865444736297592	-0.11498125464977033	0.038923260208428886	-0.10686950553850832	-0.07817910187349023	0.04711528367180498	0.09691494796303297	-0.04025133872837092	0.11764118320214945	0.036167187889204935	0.0013732043181018672	0.08166942665300458	-0.10067914940105073	0.02593567498630319	0.03580830856332798	-0.025340490707684474	0.04785711760436045	0.01089611187741176	-0.006289827661649358
0.034428349426024844	0.14135290709068526	-0.021414421647032986	0.05554519568705213	-0.019803675996778458	0.04605546252842248	-0.06036096094484164	-0.02297565282959174	0.1568736887747197	0.0490382364991343	-0.04243724428608213	0.08237143095281238	0.004242962858741511	-0.0004286157874992466	0.06268177154800478	-0.046690303753477436	-0.029776321533727897	-0.08913851624815226	-0.02004096507476673	0.000640803598478117	-0.018185205343581486	-0.15703388626778136
0.048746749136127296	0.09514084008459395	0.04968073499280262	0.019163205745611867	-0.030336642401386005	0.0694297622845872	-0.050456654805214156	-0.08344095836571912	-0.025262945531991862	0.03247514985831545	0.04067617426240208	0.05985095195297242	-0.00644366104435995	-0.014018563602690909	0.1054139993016667	-0.09899511977734374	0.01279205591505271	-0.0693909492183858	-0.16059095297936404	-0.062286675254694335	0.03987312220100628	-0.11321468494037004
0.04413456325751806	0.07739614845820089	0.049060553620699054	-0.046299157910893084	-0.10981885171303844	0.028016119350871834	-0.04958246999569005	0.017608119629885705	-0.044667217177324164	0.01660803706044916	-0.05413129803359937	0.04866443241331008	0.04307032979967746	0.1012340205581155	0.07804256851821356	-0.09165398589863086	0.06441458477239397	-0.019084565123286348	-0.13845529548692542	-0.02033468403427551	-0.0008737329989268738	-0.027961023239408973
0.02480188503020263	0.10031456493861332	0.10353741180452486	-0.08983558899971605	-0.04068279003715086	-0.039712089848742735	-0.07557433153776548	0.06570416277309035	0.06800278123662157	-0.006683889639153437	0.02859430641234148	0.034491454041256	0.04219119029510243	0.11734686138831738	0.09738823138674446	-0.03930662780511299	0.09767289191365199	-0.018936830856814163	0.011798862946032176	-0.034911995203103785	0.057626558184199164	-0.007140822597527269
0.02029094340144398	0.12457477674991063	0.14002864821948163	-0.07528170853300653	0.08268843363553521	0.02963202691207298	-0.022788354933371946	0.005830587852737212	-0.041307130704656136	0.022567470936450326	0.09933923518355188	-0.09156994605329698	0.04560514542827102	0.0839505822494761	-0.006679837727869224	-0.015413680159869204	0.03113306019144738	-0.053796159756726095	0.017706583893966205	-0.16263117606493552	-0.0010468597316051487	-0.005416944838179366
0.028479842041852225	0.10850885215594999	0.1349504072212993	-0.056314522290721314	0.08003662174349305	0.08134420730725134	0.06001754659379588	0.0367756366042073	-0.13406899718491855	0.027207005496827544	0.021836111756475554	-0.04319149178015745	0.04215306743068997	-0.002532405535721982	-0.045270564119023	0.026977489968125865	0.038868888058854245	0.0494616181116605	-0.07703092052554432	-0.017934246022459313	-0.05796716054668142	0.04071691863219409
0.028111297553926145	0.11492137524438481	0.10900537511727043	-0.1128503408713426	-0.021485934885878855	0.05374495519339022	0.07370617353164256	0.005262466511789271	-0.10529792949912295	-0.016575504225798628	-0.08180196384664744	-0.020119563272519257	0.03332867066616754	-0.042677021425909276	-0.07048070617495344	0.019668671208137978	0.007513045332778676	0.07390180200612959	-0.07627770703121689	0.026616738961745812	-0.04168113148846333	0.01480399609624257
