ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34	ICA_35	ICA_36	ICA_37	ICA_38
-0.4928824146227639	-0.305944930265548	2.4639266314669057	0.2556231800593184	1.4214757403626088	-0.0724824426580215	-1.0868018655587008	1.8147457643229212	-1.9824739926472283	0.9856243538714949	1.409995434322876	-0.38552021980283324	0.8868493810607423	0.0006863384536787691	1.2391120702811667	0.698716183685869	-2.502042973280548	0.77341410841254	0.1728034678296051	-0.9800775934258952	-1.1584077232705654	-0.030317360160497537	-0.11562154163048809	0.297275020922068	1.4503152570433255	0.06189866830643136	0.20473351624089015	-0.6061602468195889	-1.6858019905671593	0.7282231071593083	1.1435031939645999	0.5959101053685907	-0.07788394861840374	1.4683845360215961	2.3504366881421026	-0.37662067017740025	0.2735875969753228	-1.222488274216934	0.25611204575494084
-0.4751528534109957	-0.2074931581452753	2.5466897129346657	0.39382838128511277	1.392484371955152	-0.09452264435165725	0.4926072979595757	1.7598439144853646	-2.1238156944459097	0.5047510384258975	1.3232945502806632	-0.1503175148442907	0.6887063593922358	-0.37061532610638215	0.5521171259309859	0.9890372172707841	-2.448417582129646	-1.6570065680217776	0.09161860960991233	-0.8650976788632664	-0.5603288202110244	-0.18935667442629547	-0.1773631043831498	0.37446340186360677	1.2655524855282716	0.18289249931763873	0.26493770944112144	1.049592014458829	-1.897147222058987	0.8283376937734687	-0.7477745230843451	0.7526650838440353	0.13629473762324384	1.2662475353320366	1.9730248726387116	-0.0335529696540371	0.29476052011486836	-1.1618221263252084	0.18236631420260024
-0.1774971280840639	-0.27256017329525833	2.6115019505093784	-0.6608651925388166	1.3307277255657457	-0.13620215998021196	0.7605229683648206	1.4340402281953395	-1.8426274246176335	0.14031866360621886	1.0033921291556538	-0.7525223870091795	0.7489297658674271	0.12350931899878875	-1.0487985041701844	1.4608416771848443	-2.424296105443887	-0.7493506266016349	-0.0425958317501348	-0.8644547924636989	-0.8920096695535978	-0.2537143754374071	-0.18627449514150674	0.05880009410638087	0.6680026612745651	0.26792932043803874	0.5492086108307707	-0.5120846781830127	-1.8876326076023175	0.7273174946674035	0.8350847959963396	0.2519937972767476	0.17215276347981265	1.1374876128001046	1.2138550110951716	-0.18506247430363876	-0.12192500468316396	-1.0172862646890453	0.5597699357104534
-0.25137165048470583	-0.16242545111986362	2.6838470009703097	-0.29417412604806104	1.1027445170976578	-0.06236652782005547	0.501863053185982	0.8122417240287202	-2.07545784751035	0.2854298496084517	0.6500616168199554	-1.0288439909625855	1.0052995522312638	0.14681199987634524	-0.9252950295285979	0.4970613912645799	-2.2580286625087806	1.0998276538875607	0.9317106491174034	-0.9320166630321478	-1.0586093542982389	-0.24999399678272263	-0.20233505528660106	-0.3117605769209673	0.20855349102387935	0.07988840779356983	0.7091862608884869	1.3471589190876123	-1.6857600858935322	0.5585752375932872	-0.6243420045267154	0.4490553162431403	-0.4356376567352903	1.158237317081717	1.1829977985421083	-0.07766784786248879	0.15497388669110768	-1.4183669455836374	-0.20111772407871203
-0.1387604750334984	-0.1884084473948999	2.6529949969392934	-0.4646488249419387	1.2819397032116573	-0.15706663890258493	-1.2352128576325896	0.8179222207595855	-2.0906851091380476	0.6143290456070178	0.8188062152658806	-0.9050496833009231	0.9923318609783658	0.35238723085758406	1.3920638584600429	-0.518360792172622	-2.307034747114218	0.18210130930818472	1.0233394863185097	-0.7576895412403655	-0.3160208211387796	-0.24106469492341664	-0.1475636431145891	0.0236931878083355	0.28795690386290207	0.06101445826265635	0.8195703259053623	0.4067792723953422	-1.6810786551625108	0.5841445245690066	0.5770458015710069	0.4178495004718496	0.48531370083862924	1.3850232384688523	1.0586338470142167	-0.16809602798311768	-0.15614303074710656	-0.8960767155422491	0.3527894011613947
-0.5678207136483773	-0.15279011300896825	2.275751252735806	0.8256047784691859	0.791886223334951	-0.018508209277505804	1.2312197131278577	1.800331272070864	0.08750108386315555	1.3274696565664035	0.7727984230773348	-0.04976774993081651	0.5083745369496522	2.176173826684508	-1.1260816491761656	-0.2752544717436385	-1.9853020117794629	-0.5507993998835451	1.2274624963369434	-0.6220620878023075	0.253853161254163	-0.2948919927872449	-0.07284340383553811	0.1406574369478469	-0.7604711456127187	0.16423578323390034	2.600189255385377	-1.247939768403928	-0.07196382370052777	-0.1514782089904482	-0.6171186000691546	1.5235185461729948	-0.3775019805141332	0.8076268495016294	-10.148296981027213	-0.10517570878684664	-0.8137550122406233	3.868240794172184	-1.4093816162750947
-0.7699514605881395	-0.28935858110049506	1.780420463389943	-2.3037879472240657	0.2810023337195163	-0.49600993248361114	-0.9848590908680313	-1.1018677801728465	-1.3460022209075035	-0.14051140067420925	-1.0184987052595096	-0.17117405746084588	-1.270822690428645	1.291581420081589	1.1468334273879313	1.5250893318866567	-0.6849598891201728	1.214375071268995	1.1637406725811934	-1.0158318920801095	0.7920953190981618	0.0855777423114548	-0.056847782441587155	0.040501069002952424	-10.972834747551737	0.35093901499962443	0.32361225351433054	-0.05848431494442796	0.1482491996687801	-0.10324790042049416	1.354599460536634	0.7780988732727961	-1.0886756077426278	0.7835050712068011	0.36649272072302913	0.6907279480780483	-0.17361882271584742	-0.356994220548392	2.1676209226587493
0.9303467574562289	-1.0213273641998162	2.194528650136871	1.5619948256665233	0.5985467004691442	0.5348016159239469	0.16367578125234203	-2.162693298414306	-1.9808385885842323	0.1150891762755398	-1.3859386431770442	0.009256349082092226	0.10866933583591888	1.1909926288138535	-0.7712601171162887	0.003580810813090181	-1.006227801564568	-0.6278822527926945	1.2414640176271559	-0.5009053065303556	0.8735190754753807	0.15194508156572975	-0.08517382005724287	0.477231986819251	-0.9805018707028963	0.3325543421354164	0.6138812203192244	0.380862324568343	0.16185384668412361	1.3418119443721686	1.145947658629656	0.5888201342931295	1.1769302276494549	0.8127294649752124	0.9780400737907019	0.2959256813366368	0.9450412934449335	-0.8925495190917732	-1.1792466514788589
0.10881394461650981	-0.8839970542725849	2.342623159204949	1.4229443614634336	0.19230697311025996	0.1566493868634692	-2.0145533333439696	-0.5112846766295265	-1.7184663444459276	0.5855691937524499	-1.5162500452467902	0.26397467458264606	-0.0319194960257536	0.9005559594536228	0.6167972270094663	-2.076662844508975	-1.135386142867807	-0.23710205611227148	0.8396904142230409	-0.33007466939061353	1.7194757416202568	0.1299673212758226	-0.09662394185092671	0.363728498101268	-0.9580716258927252	-0.05508707212222871	0.8402323873739492	0.9543407121839393	0.055050761453680014	1.3035150518915244	0.8700455483422248	0.6189805726394789	1.570679499427152	0.7749006236070048	0.9969101566235489	1.245479509879367	1.0653290977789316	-0.10849578641443802	-0.29682621185752284
-0.3544890933643333	-0.8666213834404888	2.4537312897683248	1.15278466106009	-0.014266710088787991	-0.32806735741850074	-0.7792515225479975	2.3295424973656877	-1.9488968367178972	0.13924644037292655	-0.8936668018651216	0.6900710109983812	-0.10838060374562114	0.9770429184493871	-0.06267718136158697	-2.117153864419288	-1.448768822697192	1.180168551140163	-0.5256697182986392	-0.6433011650573347	3.8782136035110275	-0.010349913841499974	-0.14723763297318165	0.15568894925950158	-0.025890038675620595	0.27654281741569176	0.2583797725230659	0.8437170571823486	-0.12813461685145042	1.4702068167723668	0.05515347176950589	0.4531608148906816	0.4319546934673381	1.1774326690206764	1.5591067173295574	0.19367676889200655	0.6681941620621824	-0.7676295465055161	-0.0795036598897273
