Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Fstat nuisance model	pval nuisance model	R2stat nuisance model	Var Exp of rejected to accepted	classification	classification_tags
ICA_00	30.365746544332385	25.50652361214594	1.5077052860303113	0.022470745823974746	0	0	0.0	0.0	0.0	0.0	-1	13.477456679642883	1.1102230246251565e-16	0.6838493094663871	n/a	rejected	External regressors
ICA_01	28.39522953604621	23.79522315353799	1.5533866102725973	0.020488563896472852	0	0	0.0	0.0	0.0	0.0	1	14.830008054287296	1.1102230246251565e-16	0.704152930994137	n/a	rejected	External regressors
ICA_02	22.02514964779989	35.13919565254965	1.1594489003093273	0.014376918458057567	0	982	0.0	0.7025586353944563	2.747370731550812	0.006240795466529309	1	3.5908944765000244	3.0879397527883157e-07	0.36560959360096135	n/a	rejected	Unlikely BOLD
ICA_03	25.95440271308273	20.718559565591423	1.303121437134212	0.017217471258219774	0	559	0.0	0.0	-3.946506328129283	8.926677697006346e-05	1	8.706275352381114	1.1102230246251565e-16	0.5828646559843694	n/a	rejected	External regressors
ICA_04	26.684794372752307	18.05532089773748	1.961143377702852	0.022642584705478655	221	0	0.0	0.0	-7.1955791859211775	1.2406295076998837e-12	1	12.290906507903157	1.1102230246251565e-16	0.6635958150503802	n/a	rejected	External regressors
ICA_05	46.185441291274195	26.785855942592068	3.1133678201496844	0.032871860539570336	3083	0	0.21629533257440234	0.0	0.0	0.0	-1	11.78048352516226	1.1102230246251565e-16	0.6540624178005994	n/a	rejected	External regressors
ICA_06	61.50477466845089	22.170528909944526	2.5810280096657885	0.031319803440092775	4982	220	0.5759389186958316	0.0	19.323868170247952	3.6505604840737196e-81	1	3.613431614619232	2.684417170772946e-07	0.3670619557007465	9.698361292282032	accepted	Likely BOLD
ICA_07	40.360168266370756	24.492574122267275	2.3908333738809437	0.02517157729070004	2743	0	0.3226531759415402	0.0	0.0	0.0	-1	4.893999508698128	1.0864020794087992e-10	0.43991921300221537	4.3156722637726075	accepted	Likely BOLD
ICA_08	20.38765380641955	53.46974186000935	1.5495880832283329	0.014787241710617119	0	1331	0.0	0.7836166924265843	6.8508287181900105	1.0258257744806929e-11	1	0.9153287610429738	0.586901251391243	0.1280879106460241	n/a	rejected	Unlikely BOLD
ICA_09	64.22801338342634	21.550115749927393	4.1381031504002985	0.03924437731633344	8949	0	0.5254460955878134	0.0	19.655290127295864	1.6469802038087925e-83	1	5.8995327044022075	3.1541436129600697e-13	0.4863467320048064	7.337327554146222	accepted	Likely BOLD
ICA_10	29.360785018534767	38.78091699183619	2.7349542730510232	0.026417617621691196	0	1160	0.0	0.3738562091503268	-0.08109894683940792	0.9354239070158474	-1	0.9719160694712465	0.5089375767437319	0.13493801671979155	n/a	rejected	Unlikely BOLD
ICA_11	27.367058629708914	24.80988632528789	2.0700471172295574	0.026120289284858874	693	622	0.0	0.0	1.760017118534212	0.07884745753281974	1	3.9828471092674387	2.7274770331153775e-08	0.38995464257404633	n/a	rejected	Unlikely BOLD
ICA_12	34.30015061755516	20.57806868919632	1.3162353397980044	0.01970233311091915	1440	222	0.0	0.0	6.791708453195285	6.50959962524721e-11	1	2.6973565355701843	7.907278309093879e-05	0.3021190120035816	n/a	rejected	Unlikely BOLD
ICA_13	50.336956021721896	29.184774159125176	3.1902356097959195	0.03488678749538754	4553	154	0.28989037758830694	0.0	0.0	0.0	-1	4.859671959739053	1.3328993464511996e-10	0.4381856299727902	n/a	rejected	Unlikely BOLD
ICA_14	36.9421270054324	20.4322506696434	1.3326323645630458	0.01825353017114378	1827	101	0.38229598893499306	0.0	21.600769932588307	5.5196810952350733e-95	-1	1.7679822442261515	0.01769298432839639	0.22103227606870635	4.61268817408148	accepted	Likely BOLD
ICA_15	51.43398303568177	21.238554097796683	3.0291232528472243	0.030245064768329458	5549	0	0.4737562756732086	0.0	23.4019597481181	1.3837410801600075e-111	1	7.608112363448283	1.1102230246251565e-16	0.5497635276124686	n/a	rejected	External regressors
ICA_16	45.14947367242316	25.20556624227522	3.9043682634500407	0.03160969195451421	2400	184	0.310962901208837	0.0	-4.223946249075738	2.4504678310326644e-05	1	6.29851854024699	3.375077994860476e-14	0.502703637697367	n/a	rejected	External regressors,Unlikely BOLD
ICA_17	29.967871525927226	42.909091616825066	2.5305962518767995	0.027231514848466563	98	1368	0.0	0.0	2.078971307982249	0.039595545325697534	-1	0.8932920492209293	0.6174795440405012	0.1253908429634063	n/a	rejected	Unlikely BOLD
ICA_18	22.870758427345933	27.39277667617679	1.2210672424510784	0.015153580931693247	0	805	0.0	0.6797297297297298	2.552179153554048	0.011828714633089696	1	4.204971645795408	6.9708651073696615e-09	0.4029394458460003	n/a	rejected	Unlikely BOLD
ICA_19	54.21951746037727	21.59146052424202	2.796757670236038	0.035078957723149146	8079	602	0.48915893827950113	0.0	21.713534190345506	1.8711317469228337e-99	1	6.24469288199765	4.551914400963142e-14	0.5005580415018923	n/a	rejected	External regressors
ICA_20	24.650960496602266	27.524980188598743	1.0899636067443241	0.017718575520962506	131	2172	0.0	0.0	3.719780878984436	0.0002955439623168045	1	2.709459210910338	7.34123849747137e-05	0.3030637559862309	n/a	rejected	Unlikely BOLD
ICA_21	35.019375276232	25.595230464048583	2.83547417113171	0.03173126277572504	1591	273	0.15161086544535693	0.0	-13.341727047493377	6.725416791763714e-24	-1	39.75188768956318	1.1102230246251565e-16	0.8644974073254532	n/a	rejected	External regressors,Unlikely BOLD
ICA_22	25.530698001677038	24.168432991683087	1.6718996195677631	0.019926308988987066	175	637	0.0	0.0	0.0	0.0	1	4.113098753691772	1.2241648916777592e-08	0.3976364315428854	n/a	rejected	Unlikely BOLD
ICA_23	77.53340523643863	39.534090887547165	49.018919168483116	0.42533334036465503	21167	7509	0.4561344456999976	0.1997229916897507	0.0	0.0	1	185.19954109568644	1.1102230246251565e-16	0.9674515011747952	n/a	rejected	External regressors
