pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37
-0.07585997099813878	0.14244565453996824	0.05738644230470218	-0.10103139521528474	-0.04690104238987531	0.12621906791289536	0.018369301382903668	0.002673230501079743	0.15943887649695904	-0.10523949360906716	-0.03134352433179263	-0.01888666688934117	0.1277339250552019	0.032104437211498554	0.14309659112193052	0.03439893104199175	0.09258054649492474	0.018764531616129964	-0.10860550882470238	0.03610980611903688	0.08308200600914478	0.06543029495658562	0.029105495311962357	0.04217009024211578	0.0032570495785220407	-0.010663513592409845	0.06501181960913612	-0.005002612703651131	0.02833183895153355	-0.002637651993209499	0.08682817275357191	-0.050274915917454144	-0.016026430016476904	0.07980625665082751	0.04612593024169928	0.14884403309472288	-0.0008099088689170154	0.03036226594945657
-0.0761434267300195	0.13581981654205927	0.04495936612446752	-0.15759836206602296	-0.05948675544031875	0.061350754953099426	-0.00623146529515637	-0.02395244084543586	0.05333365155930414	-0.1623385586964171	-0.0421539652349609	-0.013118940583915582	0.07476888200035244	0.007622282474831956	-0.02816952125184427	0.08301744771536108	0.023264041912336213	0.03200173135220298	-0.0030783651253495957	-0.012872094538160949	0.15244767957534378	-0.007822605661092183	0.03526773167189359	0.03585232046685703	0.0018343675140676532	0.030613911638951358	0.04314513517171363	0.008319537633370302	0.04984026545572865	-0.0491204609728862	-0.04508289895811576	-0.07077710579602736	0.008954676462872407	0.0069036226764020905	-0.04993354019186169	0.058670189101808386	-0.0635730278441739	-0.04598443741119487
-0.08158754222805226	0.12473179433437798	0.061735450685398374	-0.06340462552664217	-0.05313716596236899	0.06439035405510096	0.01483474017071637	-0.08164478752557013	0.11157853275032042	-0.08461292198433391	-0.056466736085601085	0.11043247246819728	-0.028794871290712468	-0.05350076804761621	-0.11190001199791416	0.08865211812182944	0.08887509083804543	0.02730024365240591	0.04633356784144689	-0.10464191148496897	0.09844828697809543	-0.0756384700185654	0.0022168680087129187	0.0028544592131182645	-0.10638328563352045	0.08345168599061975	0.04983023316702225	-0.003601724287377013	-0.02765711598178549	-0.08932245013626725	-0.004358147854217608	-0.0015752508748482384	0.04292711535810403	-0.06830148015657364	-0.04076784809384486	-0.005562268533694365	0.004450811727557227	0.0010082992350506164
-0.0720405090053051	0.1181803508080847	0.049178107807911375	-0.0008595105076438792	-0.01164319373631753	0.08439442875988512	0.03187124820323103	-0.03791995378629843	0.19139869513619095	-0.06960649339133235	-0.07502424372647205	0.08073630041137511	0.021922366567818652	-0.026785583759831047	0.00274881658765444	0.0036690124088084516	0.13029137314974032	0.06148948318507307	0.06711759695011166	-0.031658908801795914	0.010036432948536123	-0.023267563406103597	0.009625451337487365	-0.025978854326208358	0.06998022723085172	0.09010866304192003	-0.06048230747201497	0.03498065164881048	0.021689070665282827	0.009668601473048256	0.008661005087316601	-0.10415998994263183	0.031263847987238406	-0.09934373799666613	-0.042896900525103136	0.026814726714918663	0.026728043562077853	0.026500685155308776
-0.06905100675302428	0.1083534961195876	0.05870995112781485	-0.016313662562486897	-0.004537924930243298	0.06155295081523701	-0.030107663689942353	-0.01461616368121487	0.129690173943163	-0.08536212641582278	-0.08487765922416156	0.06765958381677822	0.042380566178419454	0.013667580406495239	0.08256621423888255	0.006016166994521725	0.13009763324683302	0.04041276819716133	-0.02850384406436471	-0.024322266608944876	0.07311496579532559	0.018681588085681933	-0.009576273821514367	-0.01536401895361341	0.05440284274658551	0.054459858639553854	-0.06732970851836233	-0.0175666421785557	0.02109849030521304	0.08731897513197416	0.07208755301590185	-0.108399786729756	0.08912821810105796	-0.046635198521066304	0.031132521814219098	0.031352806546822876	0.008696965248577819	-0.006209718243215576
-0.06992088047204127	0.09664935369173899	0.07399277655922204	-0.018311643527350707	0.018333650866607067	0.030467877587071757	-0.09952924628514058	-0.019564070059562743	0.060128681821178864	-0.07909977598760551	-0.12184835587732364	0.03623991545320884	0.005248692096427171	0.06089300075148019	0.05629075003772586	0.04486621663502651	0.07428604369282377	-0.039342946905865976	-0.058961015533893324	-0.029538057235699126	0.06693755866473036	0.016134023549274425	-0.03661830293016651	-0.018656606335048575	-0.0038516535102383785	0.044845686115874576	0.033545015832093454	-0.03778334236598573	0.04614542166642037	0.14906999741910137	0.060466701515832964	-0.06583084162965819	0.1680439028778267	-0.03699626694693007	0.021469258277172068	0.031259135535362664	-0.010497507015524673	-0.04713857011000174
-0.0779330201254605	0.07906783222236327	0.09508906294308017	0.027539675759978094	0.07783982741659032	0.030121890294450726	-0.07773343095537635	-0.06423639976753971	0.01718884624404673	-0.12755010562408783	-0.09771868604978623	-0.03229390629358628	-0.05105482449226914	0.03510807304078716	-0.10385142604140879	0.11451423657376676	-0.030059443585960133	-0.060783265401050224	-0.05665340901296401	0.05289202229082049	0.10106785522783907	-0.03167472878993941	-0.01983287663286685	-0.04106062588225404	0.019755460101553636	0.03717250008555638	-0.03986864855174062	0.0435112123255312	-0.039221550322704114	-0.007885231700126491	0.03695380569134071	0.04018239112873227	0.17672952024228752	0.10523165825795552	0.03808127882239061	-0.006491777134158213	0.005873509522317525	0.03741218293026168
-0.07733407887728447	0.06533598968033043	0.10641338602781197	0.13367220652082962	0.07654415479997095	0.04737761336457354	-0.07453562116590218	-0.11733370685171812	0.040032710043458875	-0.07841483988415113	-0.012521202219249017	0.0839225179212054	0.021729646346979548	0.003050366226156679	-0.13574348535295194	0.09648922633622325	-0.002344912721985601	0.018236444893768158	-0.035427167865514836	0.011768343240686312	-0.04655670784211337	-0.044415590986657066	0.008279315718995449	-0.05891220800462453	-0.07983884858722187	0.007831247232501472	0.02621443790492417	0.011146503475620741	-0.13965507940904381	-0.016739729776409897	0.03413789363319422	0.063904839182203	-0.05588585705824019	0.030287472687947944	0.016016855148839555	0.03461181004372958	-0.010124723385791031	-0.0654040300576498
-0.07891277809737515	0.059262922925153304	0.09444991272403058	0.1513079874999868	0.06601003257574067	0.07621629453620582	-0.04006394154565267	0.009754710049211645	0.15296666430859518	0.026049887042876377	0.014662442277954067	0.03694693570229239	0.06319617034944844	-0.048088856614198344	-0.05345770428575508	-0.03353929792764245	0.06086416040965388	-0.008007868925423819	0.005598019971586777	0.0472837263506856	-0.10885296623810478	-0.04444527280875032	0.04610067748413068	-0.06011687647021212	0.10892768851485615	0.01797900274188886	0.08723794864540538	0.04142176235236981	-0.07427646187008494	-0.022709212190895254	-0.1366900449185749	0.06685392504005061	-0.0727278909321232	0.06554139473516511	0.018203953270622526	0.025620061065114108	0.03068223928130075	-0.060229750303463225
-0.08056083060026288	0.06494030722934435	0.0762149606717372	0.06014111144363807	0.03573005329514106	0.06276275666400505	0.022743233150076626	0.09950905539923681	0.13330077081448366	-0.016670572186655352	0.051707119810162495	-0.05370132815527132	0.10465741238675726	-0.023933148167759807	0.035696024409323845	-0.06545834697610449	0.11643659137556893	-0.11866879939687293	-0.0355859322662406	-0.04348120924438524	-0.042783644811437066	-0.010223605984197082	-0.043386065992739906	-0.06529403305436995	-0.0039705000719413705	-0.057761236798866814	0.049367677286651174	0.022871061296507615	0.015540458450383066	-0.04063034302408468	-0.09073085440554823	0.12247385968841004	-0.13381785189977335	0.05609987537385844	0.05735499455693807	-0.04846894373770405	0.03128132868543129	-0.0547872841897781
