ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34	ICA_35	ICA_36
0.5912339394075149	0.16944334293974764	0.00812543025817689	0.5832969033479296	-1.300529674323889	1.3421684838118393	0.1532479143738633	-0.6503743233893566	1.4548470612820021	-0.6671966020200356	-0.788831092437198	0.620156419337268	-0.9037768231667176	0.1737533448786645	-1.5308874722467367	-0.9270657459573087	-1.7694125255425805	0.5769858083270093	-0.645448975401992	1.6154120319794285	1.5260937462370374	-0.865517200877907	1.4402559771780672	0.662900845411127	1.400285829225087	-0.08904853790597056	0.1998060478901205	1.2992536634273288	-0.5814518238036274	0.2334120983928587	-1.3180320550619467	-1.053496471457287	0.4064319356505662	-2.710486660895702	0.6590199600276326	1.3357417434310448	-1.8319815769611068
0.37663298753758107	0.34596606815500935	0.1321865282308911	0.4152078903880106	-0.5686232689085423	0.7391576470836683	-0.2814047131594896	-0.7996970556349137	0.5086153846434772	1.50355365330142	0.07005429723143385	0.5991131988929789	-0.6641438989754542	0.23934031793309715	0.07813759226262167	0.04736387474916064	-1.4089797223291884	-0.08913333204500176	-0.7396442207658774	1.4039971927513923	1.26464433517362	1.893889604112768	1.1894804836959316	0.42595465817932576	0.6139306602861989	0.35640732972272154	0.28463901505232053	1.203910002627795	0.11132771753213438	-0.2594813440328625	-0.9289399213529127	-0.8409296670469512	0.4199201638990209	-2.8176739160170565	1.0996924980033305	1.1586465711431944	-1.9784489974996846
0.2131102676445001	0.5408101340168484	0.4698221155642165	0.725893297862415	-0.10706533345337448	0.762892424120501	-1.5517025035739211	-1.1259952417896948	0.6062372689032065	-1.1062968754440696	0.2973132199957406	0.5126836981101357	-0.6028872781472219	0.47551994767673567	0.5074190249068747	-0.6741666347206003	-1.8428206267180185	0.42838919370910117	0.06908176049227674	0.34670612663685885	1.3380772725751922	0.7453451811448052	0.8499434240587155	-0.3504449243380454	0.09547494104691494	-0.014066322545448479	-0.8261372684410004	-0.5642597914220617	0.6668788944022673	-0.6544798706994125	0.1896071330628184	-0.9724470263298347	0.3719020466443233	-2.9167286825321077	-0.37856212026724323	0.5920727298680879	-1.8128558894809028
0.4166645105324694	-0.6399067960139575	0.7119114851039926	1.3729505548339067	0.23863362387887754	0.8978491540725183	-1.0177812534044106	-1.3070157718229896	1.1141074589385032	0.9489289660113953	-0.027054862349284628	0.5787031561613177	-0.33613029972199526	2.6980356655688604	-1.5664343817833826	0.1383224691686597	-1.391767857509016	0.7993095510180181	0.6951421695237949	0.7508489697564809	1.369704989517801	-1.5755139171086012	1.1061782048953104	-0.8674608123017535	-1.946044891812715	0.6257931679786646	-0.07711600901074894	1.6608176604390716	-0.5115024562888301	0.13256414849912643	0.04296844077902438	-0.06289184206240347	0.14545051734558334	-2.5962035757913147	0.3920496405224077	1.0149517514151247	-1.7632558392365938
0.42159144332342474	0.012427430560227276	0.4971810009608512	5.302540732215901	0.27676431652368977	0.6668403443629339	-0.6073920512492084	0.13675383406300992	0.505151396752032	-0.6175644544479411	-1.476193027190119	0.6059032363341944	0.4658257612407971	-5.494737292422918	-1.6932691119318435	-1.7476049933235622	-0.11606050447888953	0.37675797311811854	3.2913475689584346	1.3830582630637647	0.5289640313643642	0.5508802208974397	-0.23515958120196365	0.11393625780975569	1.4906000285237286	-0.97996262459488	1.3817951429739064	-0.36437073848959084	-0.4780024847087752	-0.044360425501116685	0.5311091533758804	-1.2117906454268	0.8058716730489819	-2.778314540752393	0.007992113395748898	-1.3071801986204146	-1.2910284046944127
0.564320717016692	1.0913341446410787	1.288488936779814	1.8404280769629124	3.319217408346213	-0.13841086063818672	0.49714077510924126	-0.880813762482036	-0.20923954037227246	-0.4150544676594541	0.754670057184987	0.6707274567196247	1.2441268731789188	1.1554696951887322	0.4303828708454881	1.141357507160531	1.184523089161025	2.137642149815667	0.023660473025540713	0.2510020075301176	0.7263051314685527	1.556838576604175	1.0771507628989931	-0.6308672157302171	2.0321655543108257	-0.033837999898146724	-0.7206995421040545	-1.5566889650094853	0.33666185306812574	0.817387132754154	1.8389880963769032	-0.8726569018237381	0.726733208380477	-3.1766299344977535	0.6974063336412163	-2.3217279083427775	-2.2782393075958227
0.46239596204172745	0.14727090414209873	1.0367439290102305	1.1477001202867174	3.055627749267903	0.5425609877469069	0.6782863728167509	-0.1468199253875748	0.11972931415238516	0.39435205693870157	0.7668008157994002	0.5457279976648804	1.1339454313319555	0.3362444208351305	-0.6552842032514818	0.09601509933086222	1.153755991725731	1.1134570001169228	-0.7940683043810809	0.24262316713859042	1.394033036455222	0.04973452339988079	1.294220202986204	-0.5851347601446071	-0.6598482245452075	-0.6168732943501901	-1.9062869794694866	0.5412723846335562	0.49755206231331284	0.7148624119581387	1.2945109720313155	-0.7774551965874689	0.8382389376798625	-2.872576200479363	-0.0646067629107399	-2.7498751520371756	-2.3780120780245455
0.47161974306743754	-0.08159350602748579	0.67796956910641	0.16693075406370617	2.3716390595890093	-0.1726102774501239	-0.36657809968295085	-0.07505461027822712	-0.06452754269818417	0.6238843293308693	1.2399390891754951	0.4757771007576062	1.1616755835446906	-0.42825913175782376	0.25654573549932397	0.7816002393997413	1.3848913583855738	0.439661130127236	-0.4916849266650379	1.1099599505749365	1.4198647732510867	-1.0891194519075131	1.1935192066357703	-0.6445037656314603	-1.8315221370689894	-0.42065428964072715	-0.4059020062595605	0.09427390038694212	-0.9176056885669732	0.40174683828015123	-0.3080987167070434	-1.3446124739387029	0.535334819074945	-2.541707681280059	0.04785672275515202	-1.1755873201951024	-2.3389298912866736
0.38432092772776766	-0.45953163918357204	0.7381066788225508	0.4107940095976474	1.2431881283282136	0.08677548083909173	-0.8108521237770978	0.04912819610222928	0.2359493534720483	-0.7311724287865934	0.9868410804745544	0.40401155444736064	0.6168947829402843	0.3439688423714652	0.26721669717421614	0.747273586489065	1.4499983454630108	1.0508950208603032	-0.64543136178002	0.9525809691009897	1.5809658918198484	0.85214724584808	1.630864486115755	-0.44401434909251664	0.4085954268048927	-0.5930060177120074	-1.5288709257051714	0.2058239340637606	1.050001358644166	-0.7313952224011591	0.7352631963271079	-1.154502378562299	0.7560684480880308	-1.9524362849156789	-0.8138307624384087	-0.7389990453662034	-2.029517570074475
0.4459703847676558	-0.9849744029423526	0.3944672452993869	0.7666196836539029	0.479645425227351	0.3803690150504331	-0.23500481326671532	0.10406585931044826	0.28569197473509883	-0.06525373697896397	0.26894705745479	0.41606768515982134	0.5933879232959052	-0.23241413560512125	-0.8941895250465407	0.2579411164861054	0.37827660756933174	0.6204759125478039	-0.13980266861273458	2.0153678814652607	2.0509559151265897	-1.7314284770104584	1.9792485245866414	0.20581540224553455	-1.496629663653081	0.02762013047197118	-0.9654989991716613	1.3080926132328279	-1.213112428468406	-0.30085453180176275	0.2005066159489066	-1.2540926908225807	0.5223675691538272	-1.3394238448547535	-1.4472553937490824	-0.20918192389169296	-1.6966889814732853
