Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	89.02369417964499	35.936429081181885	47.78582023977124	0.1777817390738274	29061	3781	0.49285459092533046	0.056733756585168174	11652	0.0	0.0	11.2	-1	0.46704785371183977	accepted	n/a
PCA_01	71.97599275493106	31.830390582106997	9.504684301544208	0.04841053934883838	13569	748	0.3951490267639903	0.0	10696	0.0	0.0	12.6	-1	0.09087907191758797	accepted	n/a
PCA_02	74.54492764803837	28.067395535953978	6.430933407262791	0.03174502457103312	15820	924	0.42132994762736076	0.0	10622	-5.0468939621873075	1.5840401633014392e-06	13.6	1	0.05585330433120231	accepted	n/a
PCA_03	78.09955751098079	28.460685017507977	4.042202236446486	0.020204999984816615	16112	1237	0.5796835443037974	0.0	7253	11.375077154959486	1.164177885762922e-29	1.2	-1	0.03508478930397522	accepted	n/a
PCA_04	53.810160026854426	29.449202829400875	3.444962339256044	0.017889300811357388	5867	537	0.33504036107976737	0.0	7737	-4.726332599030248	2.3923469054531696e-06	10.0	-1	0.03117418401905112	accepted	n/a
PCA_05	58.857813148145645	29.284092469350544	3.5013547790174333	0.014204788656285126	10508	454	0.49311651556578884	0.0	8168	18.290201588958713	1.0368800310171477e-69	2.4	1	0.027927150347015997	accepted	n/a
PCA_06	41.81834790863571	31.837062864893696	2.395225498131804	0.012943580907208846	2299	589	0.22430722234344316	0.24446583253128007	9116	1.2298010615382056	0.21923460857496693	11.8	1	0.021784995377804605	accepted	n/a
PCA_07	45.74694505302464	29.732769424344877	2.477207208697236	0.011951517446045038	5124	481	0.38758921490880255	0.0	9661	0.0	0.0	13.4	-1	0.022814698402696627	accepted	n/a
PCA_08	44.17937096676987	31.77918089090324	2.016983920009279	0.011119022582910636	3491	617	0.34885439763488546	0.0	9749	0.0	0.0	14.4	1	0.018466830424211485	accepted	n/a
PCA_09	43.55949980627013	27.747991282272462	1.6629518039995426	0.009649454208432303	1875	99	0.16549104720564298	0.0	8580	2.445767737386014	0.014680475205562295	10.0	-1	0.015880971711335998	accepted	n/a
PCA_10	43.35403317027775	25.428221011046816	1.4533090889563076	0.009119405667922569	2782	93	0.36954168170335616	0.0	9023	9.309675990508595	1.551181307218074e-18	7.8	-1	0.015514993131294182	accepted	n/a
PCA_11	42.70802945470029	25.320653530420824	1.2228752034412356	0.008316061337336287	2511	0	0.26209507782919644	0.0	9280	0.6826511694880347	0.4956181273952792	11.8	1	0.013993473123399016	accepted	n/a
PCA_12	41.918884757025964	24.721572013588954	1.2152431965001342	0.008177620467884797	2942	0	0.0	0.0	9040	9.601837496622787	1.6045547536486206e-18	11.2	-1	0.013454101717420192	accepted	n/a
PCA_13	39.78039345429245	25.430636097645934	1.0782253716677586	0.0076507920858981445	2011	0	0.0	0.0	8994	6.058411794023289	3.805903703127634e-09	12.8	-1	0.01268304390002206	accepted	n/a
PCA_14	37.90192216240126	25.00029410901153	1.069339622855184	0.007413581133120618	1489	0	0.0	0.0	9077	3.789446761653087	0.0002020378490999065	14.6	-1	0.012116404814667935	accepted	n/a
PCA_15	37.724702513588156	22.57048668243401	0.9640026640425668	0.006811034110222306	1954	0	0.0	0.0	9148	5.948150817912473	1.60143978321015e-08	14.6	-1	0.011582748733920338	accepted	n/a
PCA_16	33.9583845579572	23.302395893183878	0.896804403904081	0.006407916675206513	997	112	0.0	0.0	8959	8.811490505520188	5.676359476750281e-17	14.4	1	0.010514294047190639	accepted	n/a
PCA_17	32.06702449178791	22.893358090080223	0.7950147877042568	0.006257786361337896	709	0	0.0	0.0	9439	0.0	0.0	20.9	1	0.01016541089612927	accepted	n/a
PCA_18	31.910300307157556	22.349730532828502	0.7611166134699241	0.006101513992197884	667	0	0.0	0.0	9398	0.0	0.0	20.6	-1	0.009898493545773624	accepted	n/a
PCA_19	34.218426177578074	21.43386282629925	0.7432938405658037	0.00587167723991042	1041	94	0.0	0.0	8853	10.578111801744766	2.1974525129611156e-24	13.0	-1	0.00954050847896844	accepted	n/a
PCA_20	33.32387976279531	20.802741063654356	0.7930054030918515	0.005724136498608922	1107	123	0.22480260102183	0.0	8670	9.128887914518597	8.75150247750807e-19	11.2	-1	0.009281493837419871	accepted	n/a
PCA_21	27.89713579463286	20.321815112807773	0.6293697370878173	0.00527686989675263	106	0	0.0	0.0	9294	0.0	0.0	21.2	-1	0.008600650432524524	accepted	n/a
PCA_22	25.581567355592977	20.684329062361297	0.5955268745117172	0.005106279017567174	0	0	0.0	0.0	9457	0.0	0.0	24.0	1	0.008263481734472163	accepted	n/a
PCA_23	25.33675995582633	20.756628450931235	0.5800762326995632	0.005019771165063465	0	0	0.0	0.0	9397	0.0	0.0	22.8	-1	0.008119858628452358	accepted	n/a
PCA_24	25.847169300116768	19.95172018542631	0.5428166247609982	0.004860907844946666	0	0	0.0	0.0	9441	0.0	0.0	23.6	1	0.00790063077191682	accepted	n/a
PCA_25	24.232466767377787	19.70655954459032	0.5397389141289848	0.004837742651218364	0	0	0.0	0.0	9439	0.0	0.0	24.1	-1	0.007823590612700024	accepted	n/a
PCA_26	24.533246212181307	20.001732647122324	0.5090834192220848	0.0046505266471854895	464	0	0.0	0.0	9178	12.86006292884097	1.048566862683597e-28	16.6	1	0.007520801282271678	accepted	n/a
PCA_27	24.19486838987	18.99462385140651	0.4821255793663745	0.004603682989519657	0	0	0.0	0.0	9406	0.0	0.0	23.8	1	0.007440519765249629	accepted	n/a
PCA_28	22.718902444211267	19.766651011769806	0.5059374107868814	0.004591402606565777	134	0	0.0	0.0	9578	0.0	0.0	24.8	1	0.007429937381728307	accepted	n/a
PCA_29	23.235802154001533	19.50229596641681	0.4770021939453243	0.00446669134068256	0	0	0.0	0.0	9524	0.0	0.0	25.4	1	0.0072254357917977225	accepted	n/a
PCA_30	22.16023154229181	17.720878490868493	0.4322855357196543	0.00435910148896297	0	0	0.0	0.0	9415	0.0	0.0	24.8	-1	0.007044999846479061	accepted	n/a
PCA_31	24.003132576816622	18.466964622350957	0.45148154743543356	0.004311560235683303	322	0	0.0	0.0	9246	12.501339706197221	3.2628488963469066e-28	17.8	-1	0.006971277979481053	accepted	n/a
