ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24
1.932325592655078	1.1007559643629843	1.0154137888877022	-0.21777870812256261	-0.6687749740176034	0.9276109333887349	-0.6278840922774485	-0.37090297487036017	-0.1397487876256236	-0.14487336027296613	1.7191917838760693	-1.139045279297478	0.6544881714375479	-0.3216189397370312	0.18952248346503614	-0.9298193945792294	-1.2790036517239984	-0.6782128615855263	-1.3025253360604236	0.14900824253287887	-1.1914081928235976	1.0915885361222581	-0.9500594610393329	1.0417322414337398	-2.8250298905125244
1.9723000669018564	0.9504760592916612	1.4224694473722437	0.04019682829855733	-0.31737050418013646	0.18936329777233646	0.312044569053035	-0.019047590552959657	-0.10260759100384005	-0.03441549910794938	2.2160117895271636	-0.9952485754137097	-0.5267171669085627	-0.41126608651981883	0.49079120513938107	-0.8492650350549619	-0.8594116871961957	-0.6475975101375806	-0.4259169630500748	-0.010303233504476763	-1.1809546981159151	1.3910139349461714	-0.6235995052117671	1.0385547618392554	-2.748985283254012
1.7591598683667138	0.35416316737357495	1.417651089142972	1.029445911685927	0.0392345329666536	-0.6355221016524346	-0.4809071536800262	-0.014922733099088611	-0.4654663846453595	1.1724454330003293	2.639345047383833	-0.8154715330074269	-0.6624532470576409	-0.4001003035764105	0.39774877432450223	-1.0475871908018504	-0.44217749527893524	-0.6465032433189987	0.31225474817218435	-0.27126066856218356	-1.0462860848330042	0.7721939012668966	-0.6622459287974991	1.1174075814530113	-2.667579272988804
1.4734668708339564	0.49489365025529486	-0.12800262955157046	1.535802303337361	0.3577284143247454	-0.9945940120161182	-1.081256760762843	-0.28780663431486303	-0.4537749944078673	1.2216885809873426	2.1650771596991847	-0.5814606590860658	0.6749574717370161	-0.0865549606908216	0.9502221263452094	-1.3843664505588926	0.21155326849707576	-0.20176435725056416	-0.4298170712735628	-1.0609030333535088	-0.3265310121021445	-0.8151695333451964	-0.8469114259613598	1.1152710288885066	-2.696964866439016
1.0699113790482127	-0.1910650512152426	-1.650780282017167	-0.14703182047032903	-0.3859634860249006	-0.7590705183977645	-0.26913822786841934	-0.3862939225209094	-0.8601569453741723	0.2767364978757429	0.3544509460872891	-0.38263670759563495	1.3179187704407025	0.14823927163941267	-0.7511914222939627	-1.207711741433972	0.9072512518583826	0.9971372354284526	-0.7576418318894497	-1.418023239710602	1.0851046429367845	-1.3868889769835848	-0.08722870071447941	1.0548088551626607	-2.667408257774822
0.5095361849631806	-1.2136019555074105	0.22842987840615755	-0.9234610298839775	-0.8228357561786215	-0.6317501686914518	0.29569327272895757	-0.35766938834277634	-1.5366528422972445	-0.9096648014375127	-0.723858382333805	-0.01475790604266935	0.5230462788156632	0.4038792248955953	-1.1689928820754623	-0.5652632138379198	1.3822482554280489	2.301190527680143	-0.5140927034004349	0.07715833637722352	1.3158232713343108	-1.417581861049782	0.51804642406417	1.0713840639977874	-2.58123835981137
0.4099087066045103	-1.039185204409518	0.2633049419037015	0.27048323258388224	-1.5156314588812367	-0.031287153332916116	1.1709594395849863	0.33439026079299733	-1.6019670144418308	-1.367079878012948	-0.8886383347872124	-0.07252074869305099	0.33900555560367507	0.5337461220520632	-0.2225003145346203	0.013168218570248424	1.7466322885282954	3.5949656495820332	-0.4774593830577732	1.1812915734289007	0.5320605666633003	-0.46084729184138673	1.144512089533326	1.0329608385208626	-2.5585164348769127
0.5904775316857547	-0.7195752085776572	-0.3124533308616836	0.42491054513064047	-1.4962808186228107	-0.22310347279201315	2.309501609285177	1.1624461624035198	-1.2995477963349098	-0.5381471766052702	-0.44046625650589866	-0.17552088055145001	-0.6582098492632523	0.35285230538588963	0.6779727857772238	0.4141061240542394	2.053536537193526	3.844435402343995	0.07758956505170087	1.3463114788508652	0.2222506372900418	0.4594799838597862	0.976677445154755	1.0572227362583544	-2.515298702092515
0.6481519799885382	-1.0963260450040055	-1.2998704274143087	0.5432910096381427	-0.8123524415224445	-0.8574055865825225	1.716311532405392	1.285246862539298	-1.1385708365899123	1.4376964258674512	-0.7385482550034158	-0.36449439945677214	-0.5921724256476374	0.35127412729674595	0.77747373835104	0.698716781520788	0.9293478057701778	2.7530822457298814	1.1478399108108917	1.4055589738907892	0.05383528994397512	1.0386370605393638	0.5186232517013313	1.1139910296785358	-2.4469970184170413
0.09370530289642999	-0.801165974131453	-1.8568709714561218	-0.9382027497043892	-0.2444711630625666	-0.9705348072019765	0.505474664030609	-0.5438326553298635	-1.708892624937975	1.6265904585491802	-0.10933650818811418	-0.24439642979841392	-0.953820153256353	0.5900488516506538	0.07314913900923858	0.6026520146805117	-0.05986392987969887	0.24728380918371445	2.5455591012896295	1.2378969428887396	-0.7654581488843285	-0.6720018795323736	0.026501347396275517	1.152278570430754	-2.3978344412656893
