Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	94.9564516857734	34.112164761121555	57.40261995307917	0.2089587888166183	32796	2574	0.5249365628604383	0.0	11527	0.0	0.0	10.6	-1	0.5505324657031784	accepted	n/a
PCA_01	77.33596447573726	30.58961350294728	8.943061419538983	0.04909069760195426	15660	474	0.39605517512532357	0.0	10543	0.0	0.0	12.0	1	0.0862310123813148	accepted	n/a
PCA_02	87.09429149715432	29.568681574514553	4.004467632750296	0.021294957238393964	17479	944	0.6052593005188942	0.0	7143	9.463610981518842	4.132081050948147e-21	1.4	1	0.034402370758683874	accepted	n/a
PCA_03	58.67870497929829	27.53300430689599	3.2830554211025293	0.018446683343754048	8249	171	0.42107248381215817	0.0	9641	0.35435759084241625	0.7237968257094083	10.4	1	0.030244823341318106	accepted	n/a
PCA_04	49.991884920800736	33.34367852929598	2.8785708109871173	0.015527770355818007	5866	595	0.3656319670725433	0.0	9343	16.985224866389682	1.2582335601411041e-50	7.5	-1	0.025423435392057714	accepted	n/a
PCA_05	56.945022646585066	27.688818566034634	2.8860486531900773	0.014307698849136623	12986	376	0.48508683124367263	0.0	9273	-0.336920054010049	0.7366850452145886	10.2	1	0.027028920643595467	accepted	n/a
PCA_06	46.649342142012436	31.102234858556372	2.50422981135417	0.013112739814970825	5565	562	0.3316809373591708	0.0	9685	0.0	0.0	14.6	-1	0.022532150631799155	accepted	n/a
PCA_07	39.26492428652908	36.62229051469304	2.0582952830468417	0.012116915742264976	540	556	0.3580952380952381	0.14568345323741008	8008	7.616587424592795	1.5225167289052204e-12	9.0	1	0.019368958495044088	accepted	n/a
PCA_08	51.29142380121433	26.308378297549215	1.5562038942929628	0.01057064004978775	6712	197	0.43772782503037666	0.0	8838	2.131258315294058	0.03337360360500536	6.6	1	0.01764869176186212	accepted	n/a
PCA_09	46.8568655919878	26.876517432754312	1.4766038678928686	0.009752539713574296	3018	0	0.20506835611870625	0.0	8580	4.220868709186904	2.672650629934427e-05	8.6	1	0.015062396678202944	accepted	n/a
PCA_10	44.18966690091695	25.37468165957202	1.1031130430396916	0.008110462410218127	3116	0	0.3689538807649044	0.0	8677	14.22874040208635	1.0514995733639542e-41	6.0	-1	0.01229731446027415	accepted	n/a
PCA_11	38.94924529986198	24.64813262234214	0.9882485135200406	0.007700653347299769	2708	378	0.2988374309129026	0.0	8252	0.6705617404128761	0.5026249928947369	10.0	1	0.011746950732363145	accepted	n/a
PCA_12	39.94272770586497	25.33365276088871	0.9799275812264258	0.007194839611347225	2303	0	0.0	0.0	9187	0.0	0.0	15.0	1	0.010862283814724236	accepted	n/a
PCA_13	36.61001475947517	24.240431795172753	0.8619440159548343	0.007032084137792034	822	0	0.0	0.0	9257	0.0	0.0	17.0	1	0.010606671548544383	accepted	n/a
PCA_14	37.8673816889412	22.56577424343991	0.8308895859979284	0.006751128480496859	1439	0	0.0	0.0	9343	9.315050449931187	1.2677411296917246e-17	13.9	-1	0.010483405081368389	accepted	n/a
PCA_15	31.724956167218668	23.459532907814925	0.7394660995501516	0.006614320077779975	681	152	0.0	0.0	9195	1.4546627839533328	0.1482167154112888	16.4	1	0.009965207535390194	accepted	n/a
PCA_16	31.81463535389224	22.118573246860954	0.7512885293726473	0.006278498626699288	819	156	0.028169014084507043	0.0	8294	-0.9479245142314457	0.34341958451571364	15.6	-1	0.009497056206178614	accepted	n/a
PCA_17	33.30454079396797	21.97209102156446	0.7022706618741452	0.00593208963361829	1001	0	0.0	0.0	9054	10.735983227482945	2.5779503448066077e-23	12.4	-1	0.008919838083436243	accepted	n/a
PCA_18	33.64024338475875	21.54945605725277	0.6611865564211169	0.005705300327546412	1096	0	0.0	0.0	9086	12.058341763943094	6.682881091389948e-28	12.0	-1	0.008665967860386802	accepted	n/a
PCA_19	27.50853957449228	22.04364051024808	0.5906293883732011	0.005362774159981456	0	104	0.0	0.0	9177	0.0	0.0	20.2	-1	0.008069819124562227	accepted	n/a
PCA_20	28.257075808353395	21.391548512807617	0.6333686646486061	0.005303727447866726	109	0	0.0	0.0	9364	4.560198065193771	1.6449924451110404e-05	18.4	-1	0.007960655170143145	accepted	n/a
PCA_21	29.61101428409909	20.25728314156372	0.521237478103161	0.005114583392131357	376	0	0.0	0.0	9291	2.294305590314895	0.022799011297348248	17.4	1	0.00767609690435989	accepted	n/a
PCA_22	25.697755052426192	20.482990162176435	0.49177139824605737	0.004844512257059375	96	0	0.0	0.0	9481	0.0	0.0	22.2	1	0.0072627784745133055	accepted	n/a
PCA_23	24.494742745622638	21.93427423764475	0.5116453055176287	0.00474455338218828	0	305	0.0	0.0	9296	6.335397308308501	1.7268673814961019e-09	19.4	-1	0.007122651574257825	accepted	n/a
PCA_24	26.13357412115399	19.48098549930443	0.4950731622832774	0.004722005069058484	433	0	0.0	0.0	9318	6.2679825367801305	3.1877493059600783e-09	17.6	-1	0.0070770604640091675	accepted	n/a
PCA_25	24.76303194804055	19.497202754521464	0.47356889442102595	0.004645324070665022	92	0	0.0	0.0	9379	0.0	0.0	22.5	1	0.006979388690374995	accepted	n/a
PCA_26	24.26658360343368	20.75330457036467	0.43971082384201027	0.004490094096265211	0	0	0.0	0.0	9367	6.929090353732501	2.3237827886219186e-10	20.4	-1	0.006733407305936389	accepted	n/a
PCA_27	23.438355960871156	19.626450493245308	0.42593367679862754	0.004408411798307849	92	0	0.0	0.0	9675	0.0	0.0	23.9	-1	0.0066402145147486154	accepted	n/a
PCA_28	23.397559637309318	20.321117238160845	0.42535763812292793	0.004396058701982932	0	177	0.0	0.0	9798	0.0	0.0	25.2	1	0.006588490350811257	accepted	n/a
PCA_29	22.11607984060636	18.720564412401853	0.3802122354514743	0.004253611137529901	0	133	0.0	0.0	9614	0.0	0.0	24.6	1	0.006369516316560198	accepted	n/a
