ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34	ICA_35	ICA_36	ICA_37	ICA_38	ICA_39	ICA_40	ICA_41
0.10608615690610697	0.5291409716893304	0.83923420010264	-1.047191260613799	0.8957641891423017	0.640362593550626	0.6479132587726915	-0.3695189385393513	-0.1927657499496704	1.3895933655195312	2.250418578221584	-0.834806503179658	-2.242350822259769	0.37748129146825554	1.5946575838660029	-0.6033261919243312	3.2892538348596685	0.4511056160604427	0.600274429741314	-1.1829432801303115	-1.3700827818826213	0.6174820781006678	1.3912719647727363	1.0000592069905365	-0.46123226753196367	0.22767931178176762	-1.5730547308484117	-0.41730973158514234	2.74380183076743	-0.9820558026130354	0.16169734745149816	1.574252749781258	-0.17219658211487926	-1.409214178192897	-1.086312096954823	-1.064016891804282	0.08907531806579505	2.4151196630327463	1.2043687241503367	-1.4535573209451158	0.5194957998867316	-0.13152449655386753
0.48081592991816896	0.9436309860683618	0.5422737784557365	-0.8357805552656424	0.5537347972789558	-0.9750260652168081	-0.5774529026030959	-0.4218068376551516	-0.19182646927276567	0.05501442392228491	3.0282141889864485	-0.23429623841073888	-1.9880748294701882	0.7653730757612487	0.7909580676742971	-1.7022132068889761	4.043678080557995	0.47330335014574126	-0.21011592028109644	-0.9326224331889366	-0.8883117549779582	0.31012422195161177	0.5684003608752095	0.968163192968373	-0.5917800071458903	0.2072618537284785	-2.0751687485355785	-0.3147311719854546	2.9939960742710134	-0.996861006188361	-0.02183245833783755	1.7311549036990301	-0.5776541640739258	-1.3635776986301218	0.36366570116347596	-0.7458517968160904	-0.8939940798895281	2.2366735304920593	-1.223350464558915	-1.2358789125821088	0.4216386968299624	0.3664046406731432
-0.06277114386054573	1.046414523328406	1.313440379358244	-1.41539602445115	0.41515356447623863	-2.1171489230847302	-0.695881617536074	0.38748509865191627	-0.05308327364429854	-0.2513382784146797	3.142673975835767	2.7905222367104763	-0.9470759203437801	0.6191866122375584	-1.9998965031185467	-0.0327188175939929	5.1879050684150485	0.64579701109279	-1.820500381961606	-0.9476890988798344	-0.6216388000318788	0.7486683127808904	-0.17964557608417908	0.5504640922141828	0.3756191123064798	0.5623342834295803	-3.482156661701389	-0.5470109323732312	2.4237003940486583	0.041795828341122804	-0.1190806483369085	0.9658743339692192	1.4523662808021303	-1.0211833327038267	0.2918275429644559	1.0732536366268106	0.9688122505427248	1.4993589570693078	0.8217549570016521	-1.7794377041789229	0.179972895786199	1.6462745857151784
-0.11449797256612071	0.7148634945144379	-0.21186006933956122	-0.6856541535411557	0.9094581016058307	2.0324725625128357	1.9005041859966778	0.8796374914550342	-0.048547433193036886	0.04035055680847507	1.9942953222842148	0.9533817299584427	-0.20017960674839905	0.37054336392499876	-1.1182269950076245	-0.11956832186919222	2.049506005842678	0.14736838694910873	-0.08007960852270375	0.5105747794040021	-2.013915262722068	-0.0722306981424606	-1.6267371608311738	0.5953964643613064	-0.5350620129693988	0.24108329746268709	-0.4167453958396258	-0.621794681809126	2.9874504510744773	0.45252607780337023	0.46600778766831114	1.6668123065029545	0.5217453408473175	-0.4170743765090723	-0.1645162431331643	-0.9074283764198317	-0.21877406961006554	-0.24137619460599186	-1.5183071765717575	-1.2176393185501628	0.6673302908260333	-1.3210171488895641
0.3313565813532932	0.25029627737767685	-0.01523453527171259	-0.6539383770380606	0.9104979949309251	2.2963030591918847	0.869156749214564	0.4594127735607462	-0.15371830311147025	1.3135588650363423	1.9225486665786289	0.4633417596946373	0.49540368319724454	-0.17022182297701516	-0.694756194520697	0.3933426844186049	1.2628298061670713	-0.10462073316165377	-0.24542090014310838	1.2101712385366072	-1.6284291703573723	0.08682654580778658	-1.195725573934655	0.49872334909916766	-0.19092590030571702	0.21264003260986397	-1.2749654452266126	-0.8907789587979293	1.8150518365977493	0.9094745589349184	0.3951388055107717	1.5369324071367416	0.7133570003859889	0.8768830103557591	0.6477244801963759	-0.8717991467233414	0.13096912102699196	-0.9754853067630551	1.1472150550356355	-1.3606203923525835	0.6287961765392099	-0.09166275926017516
1.027948680141542	-1.1555247911450712	0.23528479539574146	-0.7878910184589647	0.6898482325985571	1.971928208294952	0.7563467084602172	0.7037074242753838	-0.1089310942899315	0.6775443949590075	1.2835929220795417	0.21607785403242763	0.7381682683126248	-1.2331271697130324	-0.46568714089520297	0.6920642235569754	0.6417669421547596	0.014975275995458387	-0.21153505398472813	1.7620428800374497	-1.4225308318554357	0.3573118428960881	-1.0315939202952207	0.5786039093327858	0.2525907335848604	0.07092439293859165	-1.3622244766525207	-0.7696829138654034	1.8105772787915742	1.0178180620573207	1.0544277164841205	1.4019195738347348	0.4972366787268824	0.9716074493764821	-0.5970495524771747	-0.7263289151151217	-0.06668412063679593	-1.268294699603497	-1.4225277391035431	-1.269853793465476	0.595664994515377	-0.9187332058758274
0.6356321050291439	-2.112002301997354	-0.3331541851887774	-0.6943439206964949	0.9980409020242615	1.868558596983098	-0.035533881666919516	1.0289979654568908	-0.19906581641732915	1.2580823519766198	1.4134576209978456	-0.18101098691650933	1.1570223118981606	-1.8737561910153422	0.250912257179507	0.9148485748026736	0.6795339910695934	-0.23462964596178595	0.32751810510164586	1.7476204986216899	-1.0492818943220674	0.2679867040104693	0.05346329159511566	0.4747212628939574	0.23921266184380913	0.0967927372422619	-1.2230966801473009	-0.8373280546880831	1.7926783350952538	1.024585365473026	0.4712706816311056	1.6293690309191193	0.7492548352479147	0.03703506002361823	0.46645157554674177	-0.4321820789896687	-0.33071545313192874	-0.8346273315786934	1.1986308576337554	-1.332448003353178	0.5749627358783795	0.28283640477008215
0.23869756388943741	-1.6685194929840685	-0.20327076653060613	-0.6210072367920808	1.2052747500144532	1.4597603397934036	-0.6180799818077748	0.31810878255389297	-0.1524542494343427	0.36041196116172247	1.5010220108417727	-0.15036386125528992	0.8033273015825342	-1.6207376178775743	-0.26742758774070374	1.0823250860364517	0.3763972610651142	0.09431366921887147	0.756753341456268	1.1582972051010743	-0.39057154515764697	0.4635146220549133	0.41908260138704156	0.47936592707743836	0.19525929501465294	0.08419079340595391	-0.9664382698427224	-0.6732999205391073	1.639084618196927	0.554049503414802	0.473854874779938	1.651187043975654	-0.11263393772752413	-0.3871944731978557	-0.4244441461544633	0.13655958905777998	-0.059341153500264726	-0.4768178141206777	-1.4570744448740633	-1.3688231163005784	0.61735266878192	-0.46972798520539666
0.061007292116964075	-0.8163026960307251	-0.28839789835740776	-0.5967900589534695	1.3749624280213928	1.1169038695907716	-0.31714778091417506	-0.8402099091926785	-0.18709995289709275	0.032288161252372945	0.8497518346360099	-0.4725621000404587	1.5716596250688306	-0.5947451635894903	0.8942467110685729	0.3322974743130915	0.03925503038413363	-0.28355799074472116	1.036468657974206	0.07249569328828062	0.12134469275460817	0.46672735056783976	-0.7280149036629352	0.6001194976695557	0.008891903531506285	0.21516728151861209	-1.1740072517424327	-0.7753486774171587	1.713910173346756	-0.2975923192486226	-0.16897918017456326	1.627636941105943	-0.8930413997440357	-0.8686601426240591	1.8972080812450483	0.8484753657850217	1.3527913144016994	0.028342077712164453	0.5597517379632337	-1.3761941017146564	0.7538813880176918	-0.2727427300609601
1.0709366987822777	-0.7218200155572173	0.19688117508513975	-0.5957004641067761	1.5682363510666428	0.2964020312421801	0.22026077073516193	-0.8738850784171117	-0.22687031869798005	-0.7393111113663312	0.5807220633150898	-0.9501378612106184	2.2193342415705124	0.13743103659881883	0.17083027975990658	-0.28013212954532996	0.08085041849462393	-0.1308123805985545	1.191365898232876	-0.19807519756739211	0.44715762905150813	0.7047152046991277	-0.3724133645617726	0.671193330206624	0.1576828353600315	0.16270409777386907	-1.2613945428178424	-0.8139406414975395	1.8391628494179002	-0.21194823219936618	-0.522974131661974	1.5999190806633077	-1.2813019055979467	-0.31740841294076755	-1.0797418480897474	1.7514526723359556	-0.9451904538284772	-0.022331554342444986	1.4660343596124072	-1.3536408895565195	0.8711590598677077	0.0062492167080391335
