pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40	pca_41	pca_42	pca_43	pca_44	pca_45	pca_46	pca_47
-0.14916678574149692	0.06070270035088456	-0.00041045805946848487	0.08060568597516016	-0.02645630802343856	0.04509063473947984	0.03231897056576962	-0.0020924017337814217	0.0025859651291870295	0.07108809343585061	0.1177277218385882	0.04987201034433677	0.17980479327123927	0.0931816767686628	-0.13880912223818276	0.002145188572082236	0.15990856101904263	-0.1530799249810136	0.05939056384168776	-0.06929275012704349	-0.11738376330902293	0.1044683014777174	-0.029381955011563154	0.09286898276847955	-0.0007355671153006593	0.1489128328979395	-0.07332696859238087	-0.013871525510377356	-0.0017859216637416463	-0.1427959702461808	-0.05814965141491031	-0.09530770512810152	0.09317701682626968	-0.06256753608614135	0.005634985801644861	0.0672165184438979	-0.12856175814574694	-0.011150913442967553	0.0018261556652279447	-0.07445834582687752	-0.034764611764966064	-0.03351980805370658	-0.10434620303240431	-0.2062562910340324	0.08560016857609491	-0.016267149936935715	0.019160905184247	-0.020360911179268547
-0.14419672088593816	0.05710288836116528	0.003060233948518269	0.059307184665738026	-0.05876309658269717	0.023203438442180264	0.04970472162874235	0.011240260309620501	0.10579616831771571	0.09357408031299824	0.009495064790300337	0.024599124176672694	0.15209736737055585	0.06289622832295409	-0.1093812636189107	0.042488615780964245	0.12753718815743434	-0.1620295370428835	0.028378504083125953	-0.01923955386001428	-0.13769773899762194	0.07025941799995246	-0.013781417926783071	0.06018101018650462	0.015754675053695526	0.16793108770242907	-0.037059648177918444	-0.022313413876557386	0.023968255659117466	0.018466393875116366	0.044460776612804516	-0.03538832282244107	0.1669175138963236	-0.04640825402114101	-0.01134251962266602	0.04315485015888894	0.05426800091847718	-0.04469428655590362	0.0625032948976698	0.02982638960448286	-0.10398637656971862	-0.05225220507143507	-0.05281766644968462	-0.051934893275405736	0.1345891840668643	-0.012245324124504074	-0.003795441134257705	-0.031088987219688828
-0.15146458324320763	0.06510776889455938	0.010190572192794229	0.06385921980341391	-0.07135959904335959	-0.001652707892341232	0.011387615136062831	0.025382870876877354	0.10214480806607226	-0.003626842807017694	0.003740139902972006	0.08757475161162359	0.16243758882334314	0.0009519106840333996	-0.11350886135227137	0.059082076318699904	0.17684954520640156	-0.11693828692907529	0.035026759368663944	-0.05207762525939024	-0.11115741442147006	0.07819983346014717	0.026662533671749263	0.003920252034429812	-0.013033037557645096	0.16548530149713359	0.013935572057199173	0.00024144456515610676	-0.05216930855673888	-0.039662310543527875	-0.07330582052053833	-0.005714609108484779	0.021982465699511334	0.02556940149339678	0.09738366126480145	0.09126038564555847	-0.008346258072219132	0.0706996558579873	0.052078143881234794	-0.05639966197797864	0.022222696731642334	0.05784422933920559	0.02962168039814004	-0.12762891120674177	0.00985697301932859	0.008713160165007797	-0.0024688070209598527	-0.09119665487107814
-0.16691063246059815	0.0500955795565492	0.07227517152620914	0.06419230975793516	-0.0639296150781151	-0.06632056250164636	-0.0017528997082199987	0.04598972612834782	0.12492615073517689	-0.07107995036853335	0.10029854614648603	0.10092738440384733	0.10842550735740344	0.1178854019428049	-0.13559250489788266	0.006184880995652569	0.004227798605523331	-0.025110456216157373	0.03447550095574464	0.041414526802854235	-0.06885672281410427	0.057948176012254306	0.05817141809113277	-0.0015838967078992822	0.05936257951829512	0.1499649759832832	0.08848157812154657	-0.09411351191187788	0.07155858088831439	0.09884998537929017	-0.013731883809218075	-0.08735243827757888	0.014305079017460165	0.012764134389313331	0.07590395410354805	-0.022728550691606685	-0.02453392594382984	0.17422290033452978	0.0065103357360739925	0.06712482261781502	0.1265769446020683	-0.029636937207366296	-0.01392745715138731	0.004677785668316076	0.09771678581122521	0.1501244331644878	-0.06256973541885937	-0.0679606281981229
-0.18533494768083764	0.04370402618600101	0.17482392943201927	0.09712102440688342	-0.031156911945057125	-0.09793715043126563	0.017336932818576924	-0.043523389372508034	0.02890957876897557	-0.05489556361345148	0.0406178188667487	0.06746030111473247	0.06915593165243564	0.11409510890820446	-0.09637273611603725	-0.03424375079447993	-0.11197418098288728	0.14045927833449737	-0.03678356251264649	-0.012497879588672954	-0.10020401027810226	-0.0233837786886881	0.026579572054333034	-0.0196715322835692	-0.10418118479738765	0.006228256826454767	0.007867716883360916	-0.11334739474922734	-0.02648449003467403	0.01966872503838696	0.027215424835922427	-0.12967360311062442	-0.054352449402521694	0.18332962810235098	0.022071193000253234	-0.028182207918194667	-0.016237082517448473	0.051067098153096874	-0.09973056057606511	0.059444591208970596	0.11276218510997309	0.0011226371974460032	0.025431712185656857	0.02570707245612695	0.05052558591222369	0.1306164139246876	0.03485109467383972	0.04915462879772534
-0.2017771923907074	0.035451473917386914	0.22274542870373815	0.1483358587056614	0.0015699783408585632	-0.11300611084944712	0.044413557187197944	-0.11529170885420749	-0.033394834556448275	-0.05668905253189853	-0.09962084008959315	-0.028522012439727712	0.026503154638969545	0.03534773763007575	-0.010086055330315216	-0.057452299478937124	-0.16851479368869138	0.214563083756896	-0.06745181860540572	-0.10628284881050169	-0.06963494403398773	-0.08736997164104744	0.03041476626362815	-0.005096588300754018	-0.12080770662756755	-0.053556915226135815	0.10091693108643651	-0.06171542084916837	-0.042013757376610894	-0.09516982404122372	0.16284737841480273	0.06459021226272671	0.04320952019104244	0.09989025540410001	0.12225115705531363	-0.02654944184288805	0.0558686366552197	-0.07373578016890235	-0.003163416271962223	0.04283047266122513	0.07539724685319031	-0.05071711869212893	0.022283509602898266	0.060062252509624436	0.04738863571982907	0.013125105216847626	0.08200635725126329	-0.007552470389846515
-0.20389374839328	0.03290565412236492	0.17887296377968392	0.13540506746882475	0.04389219380906001	-0.11715629064520311	0.07770417940985226	-0.09904481646167503	0.026334624731750435	-0.03054835682152266	-0.12087030440906807	-0.049534548379098604	0.019975869168496835	-0.05391264309136658	-0.01899374219633973	-0.05232762082528404	-0.07756937045404166	0.11123044836303757	-0.11086756823360969	-0.1126430165364064	0.003407725549301799	-0.05742735765659834	-0.0763959798610287	0.012859726459972728	-0.03806448770059952	-0.060656745790168845	0.03777530481686729	-0.033111181249378986	0.0014269187919639748	0.019191551068319518	0.125672677560201	0.007612674977747619	-0.06079441627638525	-0.06178881154524353	0.024057344927863725	-0.11402954224797139	-0.00451248378724186	-0.06882482191696543	0.03268470868197615	0.06790180066382004	-0.039617023414261876	-0.012357688824266553	-0.011334629586768175	0.09368767694988957	0.011820695818856156	-0.039851077942804826	0.05535042837124178	0.026616078314849495
-0.2033397881920069	0.0315625376755681	0.16722494838236168	0.13258648668855275	0.060812274258148835	-0.08113753621903921	0.0756305732331894	-0.10015220582112458	0.025140946560618965	-0.01110030514110244	-0.13295028286422372	0.009605190572587907	-0.010138806988249344	-0.10227766137881156	-0.006759803123058752	-0.05023403104519648	-0.05517102316081696	0.057419644140261766	-0.07624488889215623	-0.04030469811300283	-0.010273246273453662	-0.01711836845545947	-0.036692727497149205	0.05887998466883464	-0.05838585553918552	-0.10445139686083682	-0.0010777715900066182	0.019209144687287266	0.058058639589519595	0.03622612384602242	-0.005860037241530891	-0.04683458349735545	-0.059784806823975516	-0.11000465773078466	-0.00419036231445691	-0.11638795004743957	-0.030714976587354233	-0.03796597286996536	0.10824296964635176	0.10202797273981429	-0.13525077192218465	0.09595925666575485	-0.02626530699443106	0.0844685513826181	0.02859955560395731	-0.062240018399293585	0.013469120522332083	-0.027564758285291046
-0.19241780305790349	0.03237771209318439	0.13739355513676743	0.10591621162540399	0.08331304872750556	-0.05043787466235039	0.08157987738629911	-0.04637406301539083	0.01890343938933116	-0.0012750630531573326	-0.14396852959679202	0.04199600013528148	-0.04335459221518145	-0.1259572009783052	0.01242793069787436	-0.0222365649849529	-0.001276627360715184	0.04635727745658396	-0.05949935512786321	-0.021765533164458485	-0.0026336694579746772	-0.04613202665883717	-0.03926296964457118	0.044124328550677126	0.00567267396557465	-0.06413953621171886	-0.06155958428794445	0.012611597385537125	0.012071608781605406	0.027570014300267093	-0.07966594066641168	-0.050907865608934545	-0.068573487745901	-0.06927837781368418	-0.08905227531478911	-0.06953333538256808	-0.04720358696128148	-0.022446279654873547	0.05915501527809537	0.018159676459212785	-0.08008776704359655	0.08379480126003193	-0.020717108148908644	-0.1314773347355819	0.12262750464635441	-0.09314802388093307	0.04516499658977111	-0.08123827137484672
-0.18778574527663774	0.04403235990019559	0.11668037026093564	0.1483224444897218	0.10645483480932061	0.05893815169567029	-0.08928553924294069	-0.05499138928733426	-0.04248953470038933	-0.08565598433768463	-0.07018492493153347	0.21414415790792704	-0.02961843437788722	-0.15292955508399492	-0.2733521500038619	-0.024636155092062004	-0.016688875588255325	-0.0406575185192492	0.09242939109301232	0.21591976667001242	0.0788802928098325	0.0389934181813072	-0.06768872469769412	0.007864157389642704	0.24821092500631864	0.05326433281946737	0.08106850181455304	0.1094708282229133	0.03730335951519796	-0.08217899215944602	-0.12875792575599782	0.07940557629580994	-0.16639807513934973	-0.0915683051519694	-0.06741344804790493	-0.09413329841680304	0.08633603925566388	0.09390361780355337	-0.26490147904720257	-0.19690779681311046	-0.024581784380562997	-0.031065476661297074	0.1097539242964621	0.0015123606337486273	-0.4027773199026023	-0.0004504846667587256	0.05806997325156011	-0.005132689662789165
-0.18461398693561373	0.013731884526781634	0.06068893122934771	0.08163961107842836	0.13484328380754534	-0.014917691629865226	-0.0355576030068562	-0.02663202412736939	-0.1416070477845886	-0.10426227936020757	-0.06839137163066833	0.11785494095463829	-0.04849307564759971	0.019608455162403116	0.07813768794447717	0.05779080010594763	-0.042331285532805824	0.08421953988631628	-0.04638134900754273	0.142928718549448	0.11261654632512107	-0.02169654379092356	-0.12500219131977167	0.031223525011892808	-0.05930795034241927	0.04452509294107869	0.021277782424836182	0.22234917111854713	-0.028640361287682152	-0.017171447464452178	-0.15348752158967766	0.14772330680285406	0.063848080647364	0.004530284770890659	-0.2906376763236573	0.3098578278709304	0.004012104374281192	0.12938222580393408	0.2476350714639049	-0.09229371222887593	0.039817849108815515	0.044753739964275646	-0.23888033479888182	-0.2032780455183508	0.11083434619448723	0.15832107305624163	-0.26419816670146673	0.022383452989073467
-0.13400690782170332	-0.03098955159054363	-0.04721020108971129	-0.0541172191636575	0.05851834814233271	-0.040850255430551874	0.06009190097590417	-0.04465638875107241	-0.2163967586312177	-0.013504698876111776	-0.015816874886506793	-0.06896438132737016	0.01782936269467153	-0.0011527992432638356	0.13351141310764827	0.12067361212355446	0.061560909319487406	-0.05024799126585493	0.05602611297405412	0.043196610252027354	0.1815372356444525	-0.049659006838765785	-0.04996603252087179	-0.032177338819867646	0.04943049036569638	0.025120381666799252	-0.09154895894644624	0.09909482055215843	-0.000880511571074979	0.01408392487452205	-0.03418834817309493	-0.08825285806015322	-0.06276607355245324	-0.006202430324781735	-0.09811816456866285	-0.02646546764830734	-0.04488103339110469	0.014901467856525439	0.0008576070669387942	0.08192511236243089	-0.06092164196978908	-0.0069671737606413625	-0.06262407479039372	-0.01595296206194914	0.04762196877330387	-0.09922830089675092	0.08544078379177968	-0.028733684768537496
-0.11290758649654861	-0.04982889267759008	-0.06271759602327111	-0.12271451686739285	-0.047398512671908095	-0.0948797083030794	-0.006569430218017813	-0.06429629096377702	-0.13462255558248484	0.05517424841585089	-0.04557472289237695	-0.1197096125556335	0.08052829990083853	0.03897780090602668	0.08804962898890359	0.08658767513201786	0.025076126277559202	-0.09807124068147781	0.08393164837248798	0.1387202660948153	0.1007738816939389	-0.010810249152445106	-0.05783689575065448	-0.08831156858036407	0.04937111478521501	-0.06461418558076765	0.05371245472953885	0.08077852422138487	0.06948067715599221	-0.14383345346332113	-0.02503664025750367	-0.10800580036331976	-0.06525122904336426	-0.053422626970408546	0.02917061612170783	-0.03817442715160839	0.006385567681559963	0.06394342105453424	0.1227822456968906	-0.003763332670678264	-0.029049284847100156	-0.047883312130516234	0.08490262943380437	-0.01732139739183288	0.13494895805342205	0.023590232981319886	0.14634747252929922	-0.09368360966527797
-0.11942754758479245	-0.03506364207768099	-0.07479662717269711	-0.1527337769424323	-0.1562744828276158	-0.17875244446899985	-0.014507396020687291	-0.025101705110298196	-0.045352704472671014	0.10178108333798974	-0.010346798531383428	-0.10648496708246302	0.000624453658925106	0.012915751309193119	0.040938536464810105	0.03792479820272477	-0.00841558848988165	-0.03519082291669279	0.021699723268246957	0.05059202895462753	-0.025183983473714144	-0.007820134961677827	-0.048448798359074965	-0.02391500665678098	0.07879611214264456	-0.08101958912934913	0.030275047744839405	0.10908945270465698	0.02132357977284755	-0.09396003154173821	-0.009476107239644649	-0.024727223277667354	-0.04687639384400609	-0.12643365487544747	-0.004484358234593854	0.021485848825955084	0.012839090420962207	0.050301150765755816	0.08283141240320038	-0.006131604630659329	0.05628846081460056	-0.10906051580410381	0.13478855728245795	-0.06737474463700549	0.018158278295793515	0.0019284658481754108	0.1289363417494004	-0.028565782594861415
