rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
644.2357177734375	1451.7222900390625	1.3712702989578247	111.87551879882812	300.2667694091797	445.9200439453125	673.5657653808594	2228.876220703125	63089.21875
663.1820068359375	1439.7232666015625	4.815975666046143	112.47727966308594	305.37908935546875	456.8476257324219	700.231689453125	2344.80810546875	62183.27734375
650.3994750976562	1431.58544921875	6.499236106872559	111.3198013305664	302.7149658203125	450.31402587890625	683.7210998535156	2281.64306640625	61868.6015625
635.9391479492188	1425.967529296875	1.9214231967926025	111.7072525024414	298.50379943847656	441.84210205078125	665.96923828125	2213.265625	62083.6796875
623.5054321289062	1420.143310546875	6.221808433532715	109.07757568359375	295.16285705566406	436.9193420410156	652.8282165527344	2114.31884765625	61942.04296875
617.7352905273438	1416.0439453125	2.8090548515319824	109.07752990722656	294.11732482910156	434.8389587402344	649.0744323730469	2072.7802734375	62023.67578125
614.3251342773438	1416.1798095703125	2.942103147506714	108.46347045898438	293.3451232910156	432.7314758300781	644.6045532226562	2056.626708984375	62061.91796875
616.10986328125	1417.982177734375	6.940804958343506	108.83146667480469	293.0672149658203	432.9645080566406	645.4739685058594	2072.571533203125	62109.21875
620.4244995117188	1418.280517578125	1.8374707698822021	108.71728515625	295.0732727050781	435.57208251953125	648.6369018554688	2127.232177734375	62027.03125
623.4622802734375	1424.166015625	2.3776004314422607	110.17671966552734	294.4996337890625	435.1885986328125	648.887451171875	2162.201904296875	62070.1953125
635.5358276367188	1426.42578125	2.077141523361206	110.33195495605469	297.45965576171875	440.7316589355469	662.1938781738281	2237.133544921875	62251.03125
653.9821166992188	1435.04296875	3.974681854248047	110.95721435546875	300.8153381347656	447.1352233886719	681.4744262695312	2384.770263671875	62658.1953125
616.9686889648438	1421.5064697265625	3.4900858402252197	109.31932067871094	292.4611358642578	431.8446350097656	641.2662658691406	2117.740478515625	62509.8203125
609.7738647460938	1417.414306640625	5.233719825744629	107.84825897216797	290.3800354003906	427.40948486328125	634.2183837890625	2055.438232421875	62319.52734375
610.0429077148438	1417.726806640625	7.967270851135254	107.9026870727539	291.23548889160156	428.69769287109375	636.9401245117188	2053.532470703125	62031.4921875
606.5174560546875	1416.0599365234375	3.705714702606201	108.9354019165039	290.5173797607422	427.5909118652344	633.2264709472656	2010.7371826171875	62093.27734375
602.2857055664062	1416.810302734375	3.131443500518799	108.2008285522461	288.6013946533203	423.4557189941406	626.6401062011719	2006.80029296875	62121.578125
601.3131713867188	1416.5374755859375	2.118454694747925	108.20736694335938	287.70948791503906	423.0893859863281	624.7462768554688	2021.81201171875	62048.3984375
603.909423828125	1414.4935302734375	3.607445240020752	107.42726135253906	289.1153259277344	426.2154235839844	630.0002746582031	2011.5908203125	61944.578125
596.2960205078125	1413.1453857421875	2.3790364265441895	108.35777282714844	287.7244567871094	422.9493713378906	620.9136047363281	1946.4415283203125	61998.57421875
609.7140502929688	1417.1746826171875	3.198307514190674	107.88874816894531	290.1499938964844	428.886962890625	635.6214294433594	2048.201171875	62171.30078125
607.796875	1421.2669677734375	5.569914817810059	106.80268859863281	288.4324951171875	424.7090759277344	631.8587951660156	2054.16552734375	62368.1953125
596.4373779296875	1410.961669921875	4.289469242095947	107.42241668701172	287.8742370605469	422.658935546875	623.4066772460938	1935.7677001953125	62204.29296875
591.4880981445312	1411.576171875	8.123674392700195	107.09241485595703	285.7620086669922	419.46771240234375	613.5762023925781	1939.63037109375	62175.7421875
592.9595336914062	1410.766845703125	1.6668027639389038	106.36376953125	286.1506805419922	421.314697265625	619.0830993652344	1913.6378173828125	62364.890625
593.3414306640625	1412.0267333984375	2.9017438888549805	106.25485229492188	285.9989013671875	420.73248291015625	619.733642578125	1922.444091796875	62427.6953125
591.6616821289062	1413.16748046875	6.209949016571045	107.43277740478516	286.1247863769531	420.0274353027344	617.127197265625	1921.9365234375	62459.0859375
594.9130249023438	1412.0794677734375	1.3287683725357056	106.90131378173828	288.4756164550781	423.6758117675781	621.9223022460938	1927.3812255859375	62426.98828125
590.4599609375	1409.9638671875	5.786076545715332	106.65664672851562	285.96067810058594	420.4211730957031	616.1054992675781	1900.197998046875	62200.68359375
