pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24	pca_25	pca_26	pca_27	pca_28	pca_29	pca_30	pca_31	pca_32	pca_33	pca_34	pca_35	pca_36	pca_37	pca_38	pca_39	pca_40
-0.09064157265488226	-0.07616796007770628	0.06979453935683358	0.02364454734109417	-0.05411501534011643	-0.1362086196964247	-0.0029972544200302163	-0.07068694178869865	-0.126444976035001	0.12642201314293386	-0.1430883640752141	0.12430004702739815	-0.09899349879375884	-0.003416214802318248	0.010087295293600498	0.02328270610472938	-0.06714202494020236	0.004150221867008295	0.028081850285589894	-0.08713124368959717	0.044384103235910806	0.08017580409313044	0.030122265758052363	0.23430010395291037	-0.04993454504611966	-0.06503764411305288	0.12346980541886654	0.07711056796333055	0.23388093906535623	0.1728295360948989	0.11448330687740804	0.22682511560937638	0.09963407091447388	0.048227171728908134	0.01883595976065239	-0.05773455136919772	0.02861420510334835	-0.025958993263150418	0.21029963078952385	0.04497146957361591	0.13348702552470953
-0.10386151951981726	-0.10218922092537447	0.05410881858265115	0.08855273433459575	-0.024743033191877296	-0.07122540060758915	0.026937175097446732	0.029709915152206712	-0.20805886625210845	0.09778715643536692	-0.09165188504420367	0.09962141714464864	-0.1280631865545969	0.009417982995259649	0.07900797287772302	-0.0037869941383173377	-0.032339807343997405	-0.07305819064444354	0.013151030233842004	-0.058643551464370565	0.13183601221767327	0.006044676315514051	-0.02086767411352596	0.12777147043849274	0.009703176405947894	0.030269101851506018	0.002494205363263939	-0.07683139033502015	0.1357011157549251	0.0816685987598956	0.07008460876316064	-0.0008294404783058644	0.03289767805263823	-0.018224339544193453	-0.035535271961917074	0.04902067974585507	-0.041556070302729925	-0.09132281577743577	0.21747188251963281	-0.0359916253082881	-0.13535556509010876
-0.10298509836342654	-0.10202657107530799	0.04287136404250802	0.07914436841979426	0.01593850315087697	-0.054601625689480404	0.008829887469923095	0.04149103767000929	-0.1693815567126092	0.020393292241911082	0.024737447551524155	0.14318114957764494	-0.0785829606986852	-0.12902499969058695	0.10121793768653009	0.01798705727276284	0.007895172528220352	-0.15036061321769104	-0.04303206223119513	-0.08184240057587075	0.044589613517129166	0.04235845645663872	-0.09433018396515629	0.10313088436819486	-0.026286169145332647	0.1413184480323674	-0.07993738863652815	-0.020953244203039456	-0.04858886139310494	0.004477056829787447	0.10390983301791992	-0.04393752246152578	0.024471877529413474	0.017469634016619186	-0.07139416838676507	0.07970357583193849	-0.11513867147073363	-0.05272433452524594	0.004324036242302945	-0.045451944565971604	-0.04845082391935869
-0.10266772184543768	-0.07790309980638321	0.026109537442215114	0.033864587625306364	0.00596383701438466	-0.007953866886974803	-0.0676180941462477	0.058278757895582345	-0.17220842655448476	-0.008203333808892904	0.035708383956142925	0.1497688956875015	-0.040758749049294496	-0.11281278185709911	0.07461281215172573	0.03573180535325174	0.002898528745038348	-0.16858870640834164	-0.01634232234096159	-0.10288691233636386	0.05419965194619467	-0.022176783321523487	-0.0038590085395705815	0.06883692487557637	-0.0352557379719347	0.09416581254663706	-0.0637155902848776	-0.010946429829339641	0.007579699031440686	-0.058480469779308916	0.07950435589404928	-0.027615445938700873	0.04603091939720487	-0.005677476325600566	0.046828822209127846	0.0325076172981365	-0.023926393917586015	-0.0013992684156202088	-0.05571822743646572	-0.06790571253919496	-0.011683847386573281
-0.09681422889496698	-0.08051848015378064	0.032711095464670326	0.04407871173976863	0.02592204184368857	-0.029091368186269607	-0.11952775932756964	0.037130813612172624	-0.09967655567202513	-0.06665798257338909	0.016320398092417282	0.12664369283335244	-0.0258215052825152	-0.10702461833096903	0.04618445859030762	-0.02453116945402855	-0.03228076745460092	-0.20090966437190408	-0.01975995516822325	-0.04674525228191524	0.045163626297620704	-0.018242132108219115	-0.008491789552455723	0.042918607362437425	-0.02836361731527494	-0.011594639464845756	-0.04821671042139694	-0.0009092102135412686	0.01675868284400979	-0.05798307327758531	0.02063581180284628	0.05557991361886681	0.07846520904811502	-0.02780186564048725	0.10350748094783059	0.006739635945125574	0.0040925398868625115	0.05817432620245844	-0.09800467536484328	-0.06684230519344404	-0.021312945467548878
-0.09520241151903541	-0.07385969068553223	0.02561696538484398	0.0489756984400882	0.04828599556761687	-0.07620244521009917	-0.14860372921606999	-0.0002399340842329234	-0.004900370104356677	-0.10276130681103887	0.0014067285085057266	0.11483565038842913	0.013865172232123142	-0.10857862617125076	0.02758685085490459	-0.04949771983415058	-0.05705531368929584	-0.13150407943623982	-0.01425347665471173	-0.01613779036017783	-0.022220891598303906	-0.011447438584790748	0.0012903153190780559	0.07295196770249257	7.752298343183944e-05	0.010036824909031877	0.039655358215084494	-0.003481461369865352	0.0546618554666235	-0.050085419132805176	0.007767287394604458	0.02459837390398588	0.0656133887169206	-0.01772982462326878	0.03483077983277385	-0.0024737233918907323	0.028249469094426174	0.036660125270487856	-0.08144252891032547	-0.0792108197398701	0.012360501414708763
-0.09085069631619126	-0.07511955531626283	0.029342331168410146	0.057094383735466936	0.04898165833093826	-0.10541846404933664	-0.16770756377978444	-0.013675571209891997	0.019379886064740726	-0.05862275769845772	-0.03373306285020913	0.06000864286223631	0.04128748719905764	-0.09473307024780996	0.03472228441323754	-0.0927061199570315	-0.10759504747984494	-0.06881242074446452	-0.03394602816393669	-0.005377609273461752	-0.03007088380168489	-0.015816759928014436	0.03177930385549435	0.08925540110423653	0.017884637838538157	0.044026884591150894	0.055483652102947596	-0.019424098321298756	0.05486106134790839	0.023491544482551006	0.01502484009145048	-0.08753011150256956	0.029204028250407348	0.009072208405840183	-0.043999522604170095	-0.008679278598430477	0.02403108377107912	0.08977813945328181	-0.10465063423472988	-0.060294865803512544	-0.012836290812628881
-0.08982785854510422	-0.06775409199578919	0.02541234918896488	0.08031729182668546	0.04122249056949917	-0.0959818675750673	-0.15968142771136096	-0.022526667097623604	0.011016861784522505	-0.020439381285739147	-0.09885527506347647	-0.023626024993554054	0.052932641102876446	-0.09911063080610562	0.057346300552101714	-0.09095153883246515	-0.12012182233820322	-0.044722912717892686	-0.017260961939382632	-0.009646642297302693	0.008063175778069427	-0.06368773543577558	0.06106614434243163	0.08128564358904541	0.030253999494046894	0.03302598337344154	-0.019860617425527943	-0.053356012942404565	0.06340510406884373	0.01795777851566402	-0.018465833307748203	-0.12733222621307855	-0.04532818883228654	0.018590202428200968	-0.026808835975470936	0.01847865269224743	-0.04219654583342462	0.06100049493794574	-0.10160283858376373	-0.0330814144975223	-0.05887521769739042
-0.08844059624883477	-0.056734032624693446	0.014401014522934363	0.12239436669868853	0.033667176316865055	-0.04368241095735825	-0.1261728524775843	-0.024956357939401395	-0.00039157138032860916	-0.01097388924808329	-0.1310699518758952	-0.07705396507190372	0.09221696151546975	-0.11308264117839656	0.051816091990381355	-0.055731041286569596	-0.10373724130641382	-0.041847442359053806	0.0008324108411274268	-0.016388205892302332	0.04846835902619875	-0.04381577538674207	0.05443593086065746	0.03149890500167346	-0.000950633700646103	0.017638966899170397	-0.08817087746054697	0.004764345019462983	0.0006300077861419173	0.008244463519538878	-0.01628340076785928	-0.1496500025374606	-0.0657072048317605	0.018255482496524814	-0.07700333062615539	0.00991800833136619	-0.051337598928937245	0.056139894500495516	-0.05302976994445696	0.03611411814903381	-0.03682193689456076
-0.0886128039569547	-0.03504900551593321	-0.011957886884317172	0.1235905379870822	0.01924813652884838	-0.010944606039035798	-0.06899821877025458	-0.07257321626428431	0.029647223130439174	0.00673351126059105	-0.16987591815893388	-0.07327953248175484	0.12593234644588064	-0.10599537344911751	0.04182569643401537	0.02016884541136128	-0.07791908442857125	-0.04998819174439569	0.031985212677680626	0.014562627619688774	0.0684229953695688	-0.041793241675899435	-0.01038659096943173	-0.03871495104743053	0.062175158798244035	-0.03747219637535279	0.0028042074524867594	-0.036850732640337384	-0.07751359202620844	-0.02540284977332745	-0.02605184128831778	-0.07062389571662919	-0.05228396482115508	-0.007531171011593386	-0.004487821089081591	0.01493488804881387	-0.11325693475439642	0.006810211943290626	-0.013177278245146126	0.0554648685853057	0.033564171603016266
-0.08988042643394673	-0.02116874332929755	-0.03609070241676119	0.12427478503279153	-0.019699035035700807	-0.03248667942399758	0.013007675811364701	-0.1231935058309727	0.04840241829208941	0.05884968493678666	-0.17810894183317638	0.008087851830592768	0.1558309370937487	-0.05214913137669561	0.02509527609157704	0.09972804765323157	-0.10597827106645714	-0.01165460267191177	0.013235601110418521	-0.026472679852676012	0.02957652159016065	0.09258878039049866	0.045921904729600865	-0.10248189463445756	0.027906765034758745	-0.03433167361049874	0.1286711191277567	-0.08589880230628441	-0.1381173896558403	-0.03236296051662384	-0.05964339450185108	-0.044960351802325105	-0.019072422733304596	-0.01654118767162755	0.1347502140789128	-0.003734359795017919	-0.06289534386980752	-0.06335917336886307	0.0781147233678231	0.08155926867571345	-0.05076921643362442
-0.09968622583491187	-0.02485568331005646	-0.04852373302231872	0.12463769550973075	-0.0753753271339316	-0.051516035580183195	0.037021658690765104	-0.056486163570192566	0.07816176297298699	0.10151865541619465	-0.10640896271253011	0.049838756856177446	0.15964462051299555	-0.08595291126802997	0.019079906268598304	0.07499531643225994	0.01664373901610342	-0.00444489874304419	-0.08958795294690018	0.0065125902624565135	-0.027277042466361277	0.16722644646013296	0.10514622050201702	-0.0932244331127576	-0.03338131737698502	-0.09760797716832077	0.0757473952699384	-0.040185193751863815	-0.09006914547138505	-0.03247835665043487	-0.09014799729068576	-0.05509878798663777	0.047223186965915064	0.016367969808365752	0.2837473473597691	-0.12700677986777403	-0.05737921479524039	-0.11300238445046645	0.11750171812082341	0.13519127043256876	-0.0421503717514133
-0.08862392584667453	-0.02006554393466864	-0.041532627952111344	0.07137513464449377	-0.08214442699431408	-0.02289364572306493	0.06995762348683757	0.073852213464075	0.004410494684477503	0.05340988542222548	-0.07136244325225627	0.04902298260860853	0.10484371628289468	-0.10562442691113438	-0.08898498096396434	0.039873165499656346	0.027451276577160566	0.051208892758055014	-0.011176903629779439	0.03379979217636159	-0.005816563612953324	-0.018118673299504007	0.04213649416814738	0.0019927635644290675	0.012106088874895515	-0.12581965452466076	0.14497218859517186	-0.07064603194876737	-0.048549207085862245	0.022265564402864313	-0.09725359693468154	0.014371202292875057	0.038575427104121054	-0.024711459752191585	0.05793893473190864	0.03772628069039426	0.044417059539708294	-0.014502162962987826	-0.009182181942288287	0.09540861931725833	0.025457436639870767
-0.09211431549280348	-0.023544070381032664	-0.03281128906994216	0.019681847928391862	-0.0818566024606813	-0.05109601755987321	-0.012378645439908995	0.09530713158730264	-0.005358712877610736	0.08793173601259618	-0.030085243261956662	0.022670694624989107	0.10219727219236696	-0.10286758778890887	-0.09479933228771736	0.08327054380225968	0.057974982278634235	0.039871962851628036	-0.01072805999514332	0.06035734987056052	0.053035188472472336	-0.052216626152767204	0.009085055279860997	0.008226708689634321	0.03961788353649443	-0.06010277740382802	0.11848992279137259	-0.011683612810769756	-0.052502220799841536	-0.009654156047526688	-0.01984357116641687	-0.04367801214878533	0.01586244561027779	0.020744224138388515	-0.026109413174135263	0.029297330257579073	0.07499221406065457	0.005751219022730365	-0.04282449298857058	0.0333744758714619	0.021998591883037655
-0.09341253120420985	-0.02788684800116101	-0.024319668365470306	0.0030997793148290305	-0.09151675720144314	-0.06836246060913392	-0.048835686461719804	0.10719915775475858	-0.017597871966846257	0.09801975867925722	-0.052202096299438616	-0.0004274143993042018	0.06772323398132415	-0.06103381859534699	-0.08156700393455495	0.05014995566234509	0.10580739262683903	0.043988935254529585	0.023583285096191814	0.06940028597992123	0.0662943441593074	-0.06005656750217778	-0.019783143816253516	-0.006800612532115197	0.04045796586436402	-0.013834133491602098	0.0774994030767951	0.051881710650563254	-0.003761191407258682	-0.02777611012626629	-0.0106888758027554	-0.08191458559047374	0.016832939121019568	0.013015080403681545	-0.07853647506729355	0.021502099276092975	0.07764684552064327	0.020008538305635124	-0.06714183135557329	0.0032578965923360584	0.025977653015689578
-0.09103907190818479	-0.022535566483495535	-0.02474189460907962	-0.002229626076846148	-0.09535235627174744	-0.08509701610749015	-0.04642365263746646	0.09611541182763772	-0.013331905184615855	0.09690115914699511	-0.07198133251195687	-0.022548073378517705	0.06821841415806768	-0.05716918469892001	-0.0854924176707268	0.06572956238642884	0.09922346320455883	0.03845255451757729	0.04259091748193128	0.0747921238677306	0.06919852781396708	-0.06782578037587789	-0.022175006752132003	-0.0018508273047762591	0.009515796469391278	0.009556297083417504	0.08557630830147615	0.08981904611296392	-0.004182122716845704	-0.031903594013339476	0.0008581654564477487	-0.06782498840953385	0.0037068288919299697	0.0028137223565193915	-0.08518376129961686	-0.003244011671263567	0.053175258820357896	-0.0040737299179573	-0.07980297067924347	0.047275871466724254	-0.0256910992105598
