ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34	ICA_35	ICA_36	ICA_37	ICA_38	ICA_39
1.1117690179931847	-1.4488516720645115	-0.5524804490340745	-0.3502876187348434	0.1382990672141215	-0.36278045631002426	-0.4054031439608845	0.4256990873045671	0.939565343144093	1.3226737794881809	-0.08245930490108931	1.3521911955824077	0.3297560908370956	0.7110362725545745	-2.642650914649964	-1.03867554369949	0.18535757297691174	-0.9215796900775713	0.8975840115717257	-2.7682383548394514	0.7768773045315438	0.371518772262398	-0.13156101252535102	1.632400559002761	0.17028236850646597	0.1342269757828421	0.2334676583502731	-0.9479488461525898	0.07307136752552079	-1.018748757139744	-1.9183294511392774	-1.6903881868811454	1.889268394804471	-2.0928693828278377	0.0049041735830417515	0.09289998363560757	-0.4438136326070933	-0.6129349324515085	1.2202030970600062	-0.20582792595014734
1.8898163567960364	-1.0043183522962762	-0.46020956808005825	-0.03229715192186867	0.510060918016877	-0.4261748124836811	0.11760356486259377	-0.6043764036147451	-0.5880302822706992	1.26353646888837	0.3858526849214051	0.789286004885634	0.3028298299562638	-1.563196252882999	-1.9049505275456506	-1.21747033708593	0.9162979836103917	-0.8401965513442043	-0.6046119766995048	-1.8286296005366371	0.8295223069832158	-0.540577813121643	0.034529502877063585	1.0146818044512285	0.20906304807315354	-0.2769449409933961	0.3090326669986511	0.6578242331796877	0.35140101395587253	1.101200748008182	-1.234827684087159	-0.27864875752910084	1.7482481207812917	-1.5531795812548403	-0.2511078261667712	0.3181529742765288	-0.6523934697208504	-0.1707223564036141	-0.3338108207922333	0.3397783172876849
1.608237733392989	-0.7229474091622948	-0.5338014092820718	0.5693511707260782	-0.3450213481136429	-0.5171066095656098	0.06993039549588742	-0.6424646981806869	-0.9837275626851316	0.6448156475144613	0.1083544324543276	0.5976947854472681	0.4327244146798548	0.22909706889798265	-1.6636709085218355	-1.6789183676044415	0.8458856292390569	-0.29006133127319184	-0.6118891445898971	-1.7594910438833697	0.6541987524341648	-0.10027020836654137	-0.282775894888413	0.6565787000964829	0.016003060282851818	0.452191598577453	0.9922043752211712	-0.5312143430860629	0.7640758006062551	-1.1596580814327326	-1.0652371485849257	1.156171999697848	1.7701137771118365	-1.5244466013722797	-0.27223447497671505	0.02182989667096777	-0.5279952553769267	0.1997338975482878	-0.024400981155339264	0.5658668677575666
0.42948274081485	-0.3762583211614184	0.41194055663416057	1.0672712623953824	-2.2515218115888107	-1.4763745109977962	0.268807412478224	0.5380063750969716	0.14874981688090166	0.32835760799417996	-0.35335314893457076	0.27394724412163135	0.5286437985663337	-0.6047598428212758	-1.028036223759442	-1.8481824381225214	0.7728010078914859	0.3314566981137787	-1.2536838694601584	-1.0877203895781595	0.5498068413331195	-0.25425762127059565	-0.143533265024416	1.2607958160233455	-0.16621647651611002	0.6195969580710521	0.8053955913815756	-0.3144685970412891	0.20786618286344957	1.3059887099597054	-0.6544333534202336	1.7636421763515155	1.950214811092672	-1.1295162812798059	-0.04007278308651724	0.731019116571684	0.16821263551192805	0.5245422911399625	-0.7979566861944639	1.1617497986022318
-0.24938851212400134	0.06955036602333237	1.9173350683118788	1.5011559668913035	-1.3129440436862698	-0.6722525873783068	0.019936910714687332	0.2952232177749959	-1.4814075631680013	0.4324381230212432	-0.798563148241928	0.5789218914744201	0.4338581605757683	-0.9729718684251968	-1.6886999739992812	-1.8975995973044344	0.8109061946589765	1.3818955972346578	-0.08782443688000273	-0.9990329127709036	0.04273227266238209	-0.5117971795050612	-0.632951131187345	-0.029460475876269408	-0.6796345461985647	0.5322639813282927	-0.07102917949278335	0.6731949177368401	0.6419954032580459	-1.1199741866299777	0.30401530704517776	0.8576568841543074	0.9507856159322741	-1.7907179474060575	0.13212978441339043	-4.95016066451277	1.774793735998057	0.6045534585527392	0.334036978700701	0.7862384050867561
0.10388401545099772	0.040499045636466474	0.8037443151652539	1.1701287127955202	0.47441725972832494	-0.4548009420048232	0.42262888142992006	1.8280466114047993	1.4763632182736828	-1.0258312062782289	0.670377553432991	-0.14204612722176874	0.6847879168874006	-0.23038271063398671	-1.207158860507481	-1.1244321667779715	0.5822180249362758	1.0695363684576245	-0.9079858044133173	-0.9766787332275482	0.7124681557595199	0.08251658503680392	-0.7510690836412165	1.8521603950002086	-0.17273037697197655	0.45834416573395226	-0.22868161365830253	-1.0548960806211718	0.11494652143421571	1.0342887742828903	1.2550087303984903	0.39431697752416545	0.9821691164773121	-0.7843550532761009	1.0369938144601152	0.21388801408895133	-0.06536431725086868	0.8986548734632612	-1.3608061025580058	0.2259292510917083
0.16574483317947672	-0.3133052469760753	0.4367130583098563	0.6028905728363354	0.6504131252095225	-0.7790718629765174	0.5890747297555204	0.5620037399755785	0.2788467120567055	-1.4645356671522656	-0.6207517148009785	-0.38559285017661965	0.5175967877883018	-0.3998008352813862	-1.0062710738548781	-1.1240957188814924	0.3946313537405881	0.3005834975958758	-1.0692363669889846	-0.821810358355833	0.8213398159941445	-0.03568608269123927	-1.3688044309672285	1.2923659250790298	-0.11885349118712575	-0.05752971011042689	-1.2904796840558754	0.6380683969216665	0.1041270456953068	-1.1410973566560927	1.948643792141495	1.1935226567887425	1.3024848983017767	-0.9479650853434167	0.3150949155370158	1.0382902457844245	-0.6743647275162236	-0.20000672727374577	-0.48074810141510116	-0.23332048660544993
0.17227094760843722	-0.2864109249501147	0.49022100327478213	0.1526842741094546	-1.2232490503946507	-1.869832162077945	0.5853896312310573	-0.47437851953322485	0.5913259199945008	-2.0071392881400145	-1.316669207031042	-0.134153756115264	0.11857885114752942	0.5763148395726407	-1.3101074502105525	-0.7843525365535182	0.19762359071715677	0.20415509886244484	-0.9360002064295171	-0.5408402882522781	0.9018194814002808	-0.252269992033773	-0.9587917023942962	0.9327228156806057	-0.1742210672288183	-0.6188040306430806	-1.7693330982591753	0.15987064973680032	0.5387701788678414	1.3853451226684188	2.71710906146981	-0.29433711333851226	1.1806933276262042	-1.2672871790437115	-0.47892335940014863	1.1157605105870891	-0.8060372239790368	-0.6195519325739334	-0.2766356054691529	-0.6397173923361638
-0.2210475357495174	0.14937373106739185	0.7785427993504122	0.5919478132084056	0.4040532985010498	-0.4711223212487612	0.8061248288721738	-0.3096717612278031	-1.0870663227038078	-1.29182711614448	-1.524599532907002	-0.31947445756448906	-0.26297736246385106	-1.7647113921102395	-0.8318211101710142	-0.7922589094449862	0.2271047415857975	0.9538350935224807	0.40898094624314635	-0.33961623395653656	0.8229072728772285	-0.016282693732032328	-0.5311147340170067	0.8707517671620212	-0.5195229855987923	-1.6420144928113023	-2.1769545175818927	-0.7149781277782176	-0.01656014114088549	-0.8988794169622343	2.145124625481492	0.4250648206053598	1.3096391524949198	-0.4907708693592378	-0.8358722899311308	0.04541326980901864	-0.7365186080418727	-0.4420360483648695	-0.9662382131615936	-0.2832368649200205
0.1309807300212004	0.047883932801115664	1.1474159476026582	1.1561742699598618	-0.004059419271409479	-1.1217380901021539	0.5808925399855837	-1.1622342007690996	1.1580433739159348	-1.4798970089316137	-0.9802891084494032	0.1711714503051827	0.4129293338453456	0.5037511695424204	-0.7023977495557338	-1.1301268682921932	0.2594796990877683	0.7464305706674951	0.16621306026006413	0.01352052307216025	0.4714501957523581	-0.17980682924648597	-0.0007161611208092558	0.7994252647359326	-0.3630545737846115	-1.5605710927619556	-1.3989488412532054	1.0519357839693082	0.5537985232395559	0.49364181613350855	1.6085909309766826	-2.733085286095644	2.4141609678985847	-1.6525789385686922	-1.6752488657918376	-2.4204625645750806	-0.09501163798100938	1.0383160238822764	-0.5242861836527162	0.01483022578303427
