ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12
-0.15491183836685585	-0.9319518427734232	0.3960403942722491	0.09514987672031963	-0.9354139485001687	-0.18901718342234836	1.1840756804329902	0.7622665870027385	1.9177202233755213	-0.19894630227765592	-3.040596349075223	-0.4756749818979364	0.7192283052861935
-0.8523686558753613	0.15585659518762304	0.5252068007971452	-0.7536178241243147	-0.40218168115419284	-0.6514488822745391	0.03765158720874765	0.42232442292209355	-1.381641940772565	-0.017281001535417652	-2.7413732355962566	0.6301919661530851	2.4806210021988364
0.8332472945687771	0.7285018021190826	1.5778050450258154	0.5152504812854429	-0.5708769195702295	-0.16606543562348935	-0.7143690282062158	-1.5923247598960526	0.33377871072408566	-0.4226132672907266	-1.4559799873239927	0.5813917874291056	-1.33082343790034
0.6814539533388365	-0.20700450055448452	-0.5516561542316442	0.5456540934810163	-0.956362012735606	-0.24552626260293386	-1.097092472014316	0.2553069607151893	1.0375032871707908	-1.5414596063159234	-0.9678310730918893	-0.9814615075274274	0.6282464052760764
0.3498781877914046	-0.4723680131029072	-0.06419951484622845	0.2819117830722752	-0.9193164526716934	0.27359623206262745	-3.101920567686666	0.4642572135440344	-0.5112466747211541	0.09377952385585829	-1.415112272421339	-0.7976313472385826	0.41305354706533964
0.5395059018444395	-1.3192451255261717	0.34381990276751984	0.7887505278569825	-0.9913230871129398	0.9796076054403162	-0.7815873130164624	0.33771077025757973	-0.6659262934327438	2.7304836796712615	-1.6223170415402164	-0.31899605203010994	-0.31900400638939275
-0.3517988799959959	0.8706728472317062	-1.5663754276797677	-0.03041278469646163	-1.4370960726700306	0.2558589028161385	1.4789754398449972	1.1874606852227514	0.41029300470535235	2.675194651878045	-1.0522215591337036	1.395321832030657	0.2027158385712012
-0.025531738895759184	-0.8671314394504259	-0.2891958444850578	0.8733333483085196	-1.6346055862893256	0.28264327835017045	-0.3144825242139989	-0.8610793639760791	1.682739762341706	0.38661234677548284	0.661896960351732	0.03666105239471114	-1.7521628954719755
0.6398350334602958	0.6838570169575087	0.2407642093411319	0.8895618266970537	-1.45000441668195	-0.2665188574499199	-1.0216643711882443	-1.058343342212237	1.3019714643964573	-1.1405030322995044	1.0916962598357303	-0.06234859219935658	-0.3056909886529262
0.14324163682675634	-0.6104939309803046	-0.9839062360988632	0.5294526225878848	-1.2233115975594233	-0.3649185144846557	-2.694241672653584	0.7159057744420657	0.6028182730291168	-1.0878473537254756	0.245438568894955	-1.126119835596688	0.4685958916216607
-0.44240390184099715	-1.333399815391475	-0.6167337385630318	-0.09950412668296829	-0.6022875008269257	0.4440550628512085	-3.525968983445811	-0.2281411854756228	0.2651881120118773	1.0290295423459948	0.26438688412722766	-0.6406746322147125	-0.4853855351554272
0.8257003131031377	0.9552447602540736	-0.312045795317152	-0.7062212138001248	-0.8443105159024793	1.4825566786855249	-0.5147611450839201	-0.3887237876978897	0.39150911436716157	2.475597052501152	1.012451443583018	0.2412095735655747	-0.04819887591832553
0.16723285475351102	-0.41981252702240607	-1.221799023800862	-1.561736171289145	-0.12420118455479819	0.9588052962555814	0.9819423948213232	1.4933013681986058	1.6563093927799404	0.8799261769174603	1.7885876514170964	1.037644848982668	-0.8576959407077986
0.16220181159928107	-0.8648575727186634	1.0313016465675449	2.9461276181177687	-0.23687013308288477	0.311039673279588	0.2189160770295224	-1.1666411858019685	1.4643532247975704	-1.0240285078415954	1.4977956461689386	1.4379520272561361	-1.9008793979576737
-1.9016634449896421	0.33440087785641387	1.0170904351137584	0.2828275996062457	0.0292141908925783	-0.6968273054372106	-0.9270365749986369	-0.27696902186564926	-0.6141571028004379	-1.373521176940159	1.3305527123557792	-0.6445446652059867	-0.5489092259719172
-1.7446257432608547	0.7313426849291838	-0.24176296110453627	-0.9615358150946074	-0.6930931808319409	-0.7734050335635408	-2.9922216318647457	0.43152570863514444	-0.6281256939492966	-0.8306465876544217	0.5963551804668615	-0.43527053564504564	1.723900341812754
-1.911412137806864	0.47856418826103214	0.13622765913061458	-0.17615922730412922	-1.377610068316802	0.036181897798775134	-2.056131746327752	-0.7171887438062273	-0.34398501838205925	0.4650058845770004	-0.11874116478871581	-0.1121892790667704	0.7490003536486842
-1.8426609614055383	1.681271591044766	0.18876653465766013	-0.10904376368002547	-2.0133976053894975	-0.42896889491796214	2.0341844812529204	0.16421983556401792	-0.30781669548882173	-0.9065010586329643	-2.032075500531795	-1.102682926762722	0.011496646037395234
1.3313696589206347	1.3917983597149104	0.7721999591075607	-0.8249253770269859	-2.1822055698094145	-0.8765395581613096	1.3305294657830578	-0.19521377250905075	-0.38520815556943916	-0.5839690880228197	-0.6990097686676797	-1.6130404223839865	1.4617497322434758
-0.4238696206361881	-0.5544796297555016	1.4773449390489164	-1.7036446270006254	-1.6596353906595325	0.1431989282490584	0.0031991570889713834	0.006484087283004615	-0.6975058603744171	0.8616368659781478	-0.4459261366172605	-0.016247687507109778	0.5623580850226375
0.28793618818705335	-1.429721783375667	1.5007063488937433	0.055932796182116024	0.098949312014524	-0.12476765336776352	1.8773414060427953	1.0003248723629856	-1.2497769031790174	0.22437718756932373	-0.21804700406416958	0.10416916950896811	0.715740066733941
0.16988970510634518	-0.4284320304370975	2.5484040122277776	2.791362910996411	1.253056194510648	-0.5933441535918955	0.11363277642686397	0.5018983298070097	0.3739341284171717	-0.14465294030287568	0.5000227262820455	2.1957761388432284	-1.1449561740923353
-2.218355848389468	0.7815847888689176	3.159200631137108	0.13359235392290641	1.3640045648241244	-0.8269090162236291	-0.9611064069227886	-0.3283622489196906	1.010900316849022	-0.11434357010410443	0.5194078989607738	-1.2302431487081302	-0.8001931418803387
