ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19
-0.222241390632721	0.16621453130744182	1.5481166541337723	0.09448952452513139	-0.5845779502605803	3.3750867184627045	0.34998093737856606	-2.968861764878992	0.7072496535021726	3.510956293487419	-0.7594493352085869	-1.636237704898262	1.8593116000737135	1.3356864164055446	-1.0720861727293465	0.8197115814646257	3.3820214846416716	-0.3480424468160905	0.14465716454431782	-0.424334044904732
0.09107720314612126	-0.41431282034747846	2.835233038847054	-0.2654731816547348	-1.1801580345717275	0.7301197331908431	-0.3685545667233829	-1.1161067988558167	1.6305883772719443	3.431787170688254	0.4211208055543465	0.5314827662363348	2.1647991163462867	0.6477469508681962	0.42843774547973734	0.8961590823536216	0.8352782025740618	1.8729902101897415	-1.5192982428691586	2.098378515015675
0.8407313998158399	5.19333812381752	1.3977168158658952	0.47051819142773554	0.2631567340551399	1.5262291945769875	0.15668960988851033	-0.4522899213944708	1.8176375677558136	0.7929830637816672	2.092503652919776	-0.002721703235340381	1.3906273976217611	0.6593272965194105	-1.6685084253941176	-1.1081723064127502	-0.07224847336695443	1.8525464201431916	-0.3613708691739005	-1.5309235270028287
-0.5134164041802594	0.6854070813598481	0.3566018929151294	1.053914965998915	-1.6434087452133577	-1.784835343992254	-1.677265526300567	0.021561216668626506	3.3726776450280314	0.8527153476042013	0.5802403398894861	-0.9336356515685779	0.09052971177461415	-0.49046949670305023	-1.3713039890142718	-0.005290902738686334	0.6494482241910546	0.39866965069320276	2.073685111132237	-0.36924367766719246
-0.5526739303062663	0.6594630515929993	-0.24103604590043903	0.207929027359967	0.07736762928098354	-2.4211369524661834	-2.0925232671768628	-2.130284637034586	-1.2343297655177086	2.077118415850002	-1.7460150639630374	-0.8806001101296005	0.1541873962622111	-0.5581597266017466	-2.1981121729076007	-0.6417299625578444	2.2346234142462706	1.4683310441940762	0.9660185457822076	1.309739337329092
-0.5803543549602128	-0.07740876724206498	1.2380608326780431	0.99358187502096	-0.6359080619147379	-1.2621989683373154	0.08911528798127964	-2.393018298682877	-1.3881512096972235	1.9234264033151836	-0.14445387372588656	0.9305747492771493	-1.0108482254887199	-0.0877279224854777	1.3816476134060443	0.20707865261254227	1.895699566950482	-0.4408451070634656	0.9379533362659915	0.33472446668873973
-1.314909589411222	-0.6791373283070062	0.7094338430380431	0.958390536645858	0.19632078526721614	-0.01505748984761568	0.2079191207295082	0.6864039992528234	-1.9680485229499505	2.0523908217265854	-0.7268696821950461	1.9644948127639787	0.376015254001514	-1.212046535363802	0.28486814559285695	0.43416766326236167	0.9197766775123926	-0.8981020964757197	0.9514935803838143	-0.3138848641835411
1.2383798533124166	-0.8405913508285376	0.48670680739644906	-0.8692538750877902	0.21602496532060303	-0.2368259807082129	-0.7010357447516485	-0.35790614971531765	-0.6222428540294281	1.197985059435079	0.9184367392920446	2.084598592914758	0.48673191394555626	-1.007285311106002	-1.9293173206177159	-1.1348287246459028	-0.3861678232637606	2.366985801290807	-1.203137735852552	1.6002463615167517
-0.7367001603736439	1.1879106867118379	-0.3032062675781191	1.6133342312812167	2.9399597704069445	-0.5288794896292927	-0.12568414718953727	-0.929864816471065	1.7008585057649386	-0.9578167544999824	-0.022232878257382942	1.9707418825398193	1.0935839324642185	-1.4682607926639097	-1.6111429100653458	-1.1840288611015686	-0.8042333066264737	0.17635584018233486	0.6783795505873351	0.16477506861927738
0.982867928074727	-1.1374114161746995	-0.9206354087556866	-0.8895788166772092	1.9034414913263809	0.2165757209880375	-1.6241858281971289	-0.8429151474852178	1.320244989216441	-0.4578737597200059	-0.7337549455363206	0.10650251925363055	0.8735383721030907	-1.385108726621762	-1.1488292388230483	-1.088558776008225	-1.557350262706749	-1.0214448355489012	2.091596857403524	-0.2875414163674558
1.553173909764459	-0.5831474713070977	0.648244041642308	0.11100955638986867	1.7443812330569994	0.7830162245461304	-0.7213367045902097	-3.2868473624375314	-0.27683731136021855	-0.9297545321978863	0.20599805926269762	-0.6256151647211071	-0.2046349073588387	0.1829910764681222	0.03703936260377904	-1.9175199968875922	-1.9016930395805138	-0.2507989576408155	-0.3584486389759337	1.3184041284656365
1.066433023189996	0.8309626594844397	0.580977366576255	1.0708422660868389	2.129270517539815	-0.3770862272073301	1.4389928112106543	-0.6147540169555453	1.77829148356192	-0.7720695869463747	1.0145663791746522	2.1286032941553423	0.606631929750644	0.33312358581187757	2.064999838986743	-0.997075600048033	-1.778964846438944	-0.16690785212728063	0.7118289644502604	0.750596418071309
-0.9076389100386467	-0.6878798994041403	-0.9139501068563336	0.7613404898074118	-0.07694999452275157	0.014517029895816422	-0.6714010783032835	1.69281244215906	0.9612130883988108	-1.262586862540232	-0.9274311968028487	0.06034707507694604	0.8763317454047511	-0.9551825800859036	0.7721425654053382	-0.8329493800815823	-0.9879051709256595	-0.6507100140365548	1.965254070619611	-0.37183945369439375
0.7333221121038289	-0.9660636789145789	-1.5837553464224505	-1.7243803658703332	-1.4359593966303217	0.4623494589388938	-0.45073389330271935	-0.7537425079291913	-0.8515594336926033	-0.3967143682130324	-0.03396036742325345	0.19175684520473635	0.3360248117703246	-0.7916310421030188	0.23847004443338693	0.16243679227484145	0.30674984459135696	-0.7044814420202088	1.7356350544635215	0.39015720572667417
0.2143303327569459	-1.023192761380766	-1.836494064093119	0.8237845028085443	-0.7269077417880931	1.2698176763844526	0.6886934848525086	-0.5368942494892732	-1.801652669095643	0.6174774648751054	1.0411638383072317	1.5554331767983858	-1.3241707661544024	-0.27016328527736333	0.7732249255057286	0.6724657720401095	0.9862556864225587	-1.047568808196217	1.285870124869876	0.06263387904053869
