pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23	pca_24
0.16736063053625433	-0.01203768061796056	0.02001889794771878	-0.06195095217647935	0.02049969603442242	0.061622698145277766	0.2183192148789972	0.10677429409816364	0.04699343242674025	-0.07538225555173632	0.004771656005493591	-0.06269530185474781	-0.012164209126664355	0.08817716299948147	0.06550675502387908	-0.029118000402106742	-0.12639850654238463	0.003121122687800227	0.01729944108013548	0.015908822281736387	-0.0023826712033629543	-0.009878160085240083	-0.2008648609390031	-0.007140452847360909	-0.02069590337785182
0.15305883495635395	-0.027909384147430452	0.0245176120369068	-0.012117470655327311	-0.04904181396708049	0.19837599308264625	-0.09083547397297392	0.17822521158931048	0.0031355400905273764	-0.02512698124065138	-0.006343437279876518	-0.011111919968547157	-0.05214042154562427	-0.0374370282244901	-0.06565102904085697	-0.01269456842187422	-0.07244240233700466	0.0053393814878271925	0.008985201881540977	-0.14417076171692939	0.04048784400154405	0.09528721071231698	-0.208544573967107	0.04661511695688009	-0.09427582550556465
0.16375422284868	0.08402579899701708	-0.09305491897410603	0.006033938763485555	0.03534809599073783	-0.03391144486973888	-0.19684953177370232	0.08610141231867662	0.030107764095181927	0.06709903363302033	-0.002675365923110351	-0.1086785700052522	-0.00038743680672626013	-0.05382324880376482	-0.05344903336617056	-0.07400604059437457	0.03481405180717154	-0.06476995719432702	-0.10237764655780193	-0.011042918322129502	-0.11892117701499419	0.022449784045592225	-0.15529768985609013	0.1389510588961974	0.10313810232807663
0.1900823867098268	0.03365600907485177	-0.04007624951221731	-0.13580415123367	0.09567283604735172	-0.00790271562693668	-0.008207091561443725	0.07808325998929619	-0.019944942326754533	-0.0019917100127647414	-0.046447920035485424	-0.05184716972384393	0.06036798099986068	0.037146375918137076	0.08248144443918083	-0.06018295522842643	0.05717095911309894	0.019138727145648186	-0.11203235005352133	0.2317957369928154	-0.17969440175940218	0.31994306993225663	-0.013868203834004209	0.07272866767463058	0.12439673729817316
0.16274993378245659	-0.020055484918965347	0.03970386763948796	-0.09852538456900849	0.022136692706585075	0.020168656435567853	0.019445542575256783	0.057485994124733264	-0.02120185573397948	-0.11440734558546754	-0.02661730910807414	-0.0013061070595453417	0.0036934178966443465	-0.07768210431123515	0.07558284528975379	0.019045214120128745	0.07123756915038137	0.0960133378252788	-0.05393684537312465	-0.04604012997003483	-0.07942134533968476	0.1562812541742278	-0.11187347399379073	0.04988391785396033	-0.03385694632522516
0.16385319496933337	-0.027134596775702586	0.02736870369269736	-0.09411365425186508	-0.016246879923434487	0.028267853610635014	-0.12207319225022312	0.06116561987922903	0.05471350471157077	-0.11987704221988643	-0.0039980320016568816	-0.050728492539797373	0.05840884503207533	-0.016778385028082293	-0.02799134186446328	-0.006457665974373916	0.10607507812292605	0.09614569677377072	-0.03645176321867523	-0.19554283434752504	-0.009571464143960637	0.14451053529013733	0.019277349045293837	0.05930706998363949	-0.07426854006272167
0.1661023796365645	0.10249784942132023	-0.12715947143047224	-0.015543986284589266	-0.20070809417961674	-0.08563536086482572	0.012744895043085978	0.005587190351847182	-0.019615321671988428	0.08849520817179646	-0.013328334247112914	-0.08113800432585505	0.06756968132803141	0.00462899888907109	-0.12485071251495963	-0.04502722906543688	0.10140609283587992	0.13275018753968865	-0.11581189047869109	0.0001867645854390365	-0.02675830756890185	-0.15155967416736385	-0.11413011873925752	-0.131714980720238	-0.06591146441551267
0.15094890709571265	0.0746125432194936	-0.05130655477927474	0.05029544345281152	0.1302409024473615	-0.08268384308886514	0.08527641159438192	0.082412924085293	-0.011472888693137562	0.08123714437768878	0.00629660108907118	-0.005607579570005572	0.03455195260509278	0.028926448389001824	-0.0641158177325191	0.1512135078944163	0.1493106238094661	-0.013195083685733957	0.0010678295473182595	-0.11303401525820853	0.06086680153672859	0.17265326730565533	0.06247112087501804	-0.12933400926256078	0.00915788289148968
0.12908810997678855	-0.034837960858110535	0.047482585922331615	-0.0688058879164835	0.08444370676197267	-0.03529954439368827	-0.08494127778878868	0.006325448715225446	-0.10620188227173422	0.07929185477327816	-0.007032843324642393	0.005008380434805837	-0.08364218923957008	0.029276479308534997	0.149081282483542	0.1251657134950524	0.03937305705571738	-0.04451337357990415	0.07173053233385843	0.053464320266178006	0.11403371903107318	0.1292782070365227	0.047408203461455106	-0.19923086898195086	-0.004137460529501272
0.1317305643944335	-0.026962421314705897	0.06453607780198246	-0.12345046271304541	-0.02781445169380522	-0.09830732799376185	0.07106354480443292	-0.07067986659273465	-0.06317546124119172	-0.05397708851204219	-0.018880200524988414	-0.057599137430174696	-0.08402396939443535	-0.012101292209040604	0.13710568765768139	-0.07229147861847221	-0.12100327030487792	-0.057329788464541086	0.10122219053921058	0.08966870454450918	0.05975674721180044	-0.18129606224207626	-0.1856469985093388	-0.21177330433665523	-0.10527088333699272
0.12290253963299579	-0.027247609738243465	0.08364354562700409	-0.015154773180551898	-0.008077428185169822	0.0713443046991453	0.04149200221356084	0.005515989520909356	0.13518745078494687	-0.16788435591868273	-0.01928920058023692	0.08166618090438751	-0.12112627271104942	-0.08192251215615362	0.010344718936998953	0.027287037335498282	-0.02241137828715803	0.03141094383261679	-0.04671941862891815	-0.09814225218759204	0.026791120771875128	-0.01480230378391989	0.010878245296699868	-0.007846855169219069	-0.056818308005671087
0.10317210736485	-0.024035479848185704	0.07015498055577336	-0.042262474847660735	-0.03190075286644496	0.023358206698885935	-0.1810813697858688	-0.07426125581812079	0.15912931900598395	-0.08279613746862063	0.00458517879317738	0.17399088421238967	-0.06587557035295466	0.07331261399753378	-0.04613067654834507	-0.02462225594663281	-0.06480367729423897	-0.017120261339219393	0.03650123089163529	0.05314723889518541	-0.03196267626742527	-0.04353089715150976	-0.02824861899453062	0.07313817997569731	-0.0801794931001335
0.11573918795570429	0.06626426701395556	-0.033488774675189154	0.036623480160260284	-0.21132996275436094	-0.10583705429204783	-0.006372579036324024	-0.07283685964926898	0.05958948116215586	-0.019595153629573425	0.1272485008848519	0.03271321073827388	-0.025491961303650182	0.09482704816580367	-0.08864532264700775	0.02889941615122077	0.02898188901061524	0.004426593233546182	-0.025012846030437574	-0.04702088854203278	0.035087031329125745	-0.118746050485191	-0.14351229402854118	-0.018656970135376108	-0.08415386414701864
0.10659954063458864	0.0706754324995184	0.01998919569901737	0.09014392025315772	0.056141988627932314	-0.07725129379127683	0.05717645764376292	-0.036591471673675977	0.08191027625667456	0.0788599910501837	0.10560432052361737	0.08043293432339726	-0.17136077091328605	0.058647537023417615	-0.01151468724158733	0.11296545498191646	0.06425295610975132	-0.0332354989555683	0.007087038148204938	-0.08221574793795908	0.06078515003990019	0.08357476883307845	-0.05448753800260697	0.03254151602386439	-0.017074137572402767
0.08712363077083979	-0.013321119460128043	0.10147075683549195	-0.002517807669278717	0.03008001523443759	-0.062340662126440315	-0.053487267737300476	-0.07068324803320661	0.03442131824071237	0.06406196357369631	0.08734005005372941	0.1717426700563115	-0.12577640182413102	-0.04294525692410206	0.07922679253481754	-0.00815168196242344	0.030015556093305973	-0.015968570886775217	-0.02275688725994221	-0.0051236411388091985	0.11853518560637213	0.006226184034347354	-0.04349064032320349	0.07381747903367239	0.0614599385707376
0.07814466653611386	-0.016108381328015668	0.10527349797736875	-0.02425826812547127	-0.019745230071023502	-0.07531643985313902	0.06041143698745424	-0.11241739863150745	0.07984466691347489	-0.08593058062353814	0.04866368002251287	0.1517678593947694	-0.013295116313936761	0.011977735193609729	0.01951841355238959	-0.07159222612936063	-0.01080131651505395	-0.030174820359863824	-0.0545289144970254	0.06280805501629874	0.05608599252839079	-0.11851997824534771	-0.08305206819713062	0.05404837400967796	0.0643967624623101
0.06707450453658648	-0.00963206878152496	0.12531858258784345	0.036484226939042616	-0.0281900196985065	0.051412752904679525	0.026163239059016914	0.01551902067300277	0.07509269765330465	-0.15549221045198097	-0.021292540317372807	0.16899091065306276	0.017766885680137207	0.043588832497851004	-0.07914361504553996	-0.01803728680389921	0.006627638680222068	-0.0332030772149179	-0.06739051720230813	0.014095004057126076	0.004221076806275148	0.006191028884198285	0.010179874582881943	-0.002109313287606218	0.056781110767728994
0.052106743189603386	-0.00772568272007456	0.14022815987618722	0.013968906680672626	-0.02343555934315089	0.03614678514461306	-0.12831803679724235	-0.004996962853538477	0.093221037993197	-0.08251589454297542	0.017335940503165295	0.030474219792066118	-0.04272342492079962	0.06417989776481034	-0.10579930411234167	0.022832735685506422	0.019962993390859718	-0.09102076910618787	0.029993048020891463	0.005870729220331411	-0.08731243871866057	-0.011450248171968963	0.057621014316460245	-0.01697010468811358	-0.02669398848943813
0.06490631982789188	0.08957311765042264	0.029421413361775867	0.09373108265004011	-0.1659403622067168	-0.07305030740818327	-0.10063194988169695	-0.07623545439603387	0.03040418908463843	-0.02308267778416333	0.09538196866179473	-0.06704159696206649	-0.030789289657316952	-0.08341866487658946	0.0449042571284137	0.021334323501852992	0.06257358373623101	-0.12433771392038574	0.04406409506332068	0.061957360923075744	-0.012140239678595593	-0.08639805973314651	0.08310718003873949	-0.10072534478935681	-0.009133923059346766
0.07700227612407305	0.11749943412355074	0.05484640610392592	0.07255526791849065	-0.007727490080407337	-0.022011217857732756	0.08642198768732828	-0.16920242311898287	0.10326497948982157	0.029226352590658852	-0.044599707050161044	0.0615884109284821	0.007356763777272323	-0.04800858018791108	0.2375180970356572	-0.028270980754659558	0.22361965169797293	0.04693495387548635	-0.023825481441440033	-0.08667537645497432	-0.05630863725352864	-0.0667112556443507	-0.028971594878051732	-0.03327743397486113	0.024415347553719255
0.06101199032458405	0.02599765014499363	0.1180318579434832	0.027258506573830922	0.020980679528999572	0.0566968480961362	0.057533913016417505	-0.0638682240632806	0.00274526344913748	-0.016915146581050616	-0.06469258151656676	0.12350338870078979	0.020044015813698156	0.0045466821804953615	0.06579685212699622	-0.10150392844757627	0.12170612519203369	-0.049195265950751174	-0.015350021149909243	0.013986892163234399	0.0967156199624858	0.015506465218252857	0.11301006061240326	-0.004333372477041707	0.0358014198663892
0.0587967768918445	0.026843694841588016	0.11708829983522966	0.04256825074669123	-0.012063730745513323	0.055228498324613066	0.022546920308593052	-0.01667071273549074	-0.0027879985249051726	-0.0870691893651599	-0.07675986590595246	0.07665159610263683	0.06883581629578842	0.023515432465257394	-0.059006355339340864	-0.11562115957843135	0.07974303798780003	-0.05593397678119439	0.013174646530612233	0.07238362308075136	0.025968360423918757	-0.005407214374098107	0.058721050141001124	-0.012130553233479058	0.045868162952957134
0.05400573401219628	0.016138770073203204	0.12737717064676768	0.032798459889180044	-0.016159439225874796	0.049010857986749125	-0.02640735602949947	0.027114456447791358	-0.03837811719425554	-0.07689110464923093	-0.0909370336056933	0.03413031905320569	0.041295391158717915	0.1290129129903093	-0.10308995335389	-0.06346232013249084	0.03445788650618771	-0.1029150173558758	0.046287904842453514	-0.028126732091581674	-0.012270223164415506	-0.049352350211579216	0.060274346752370644	0.011901880541629023	-0.04673664225530196
0.0699382643207286	0.019840760987268575	0.08803138792625313	0.03463180603133456	-0.11824482078408699	0.021227152417795696	-0.013689095953997773	0.00612571735497017	-0.07881945121127952	-0.010739671025059416	0.020702094181269084	-0.05665846691217842	-0.04530261804394789	-0.08009950897238799	-0.12847078820593713	-0.1227765148072951	0.03854031677216398	-0.15400174020851387	0.10787724038848696	-0.02187922391121076	0.10805681010095651	0.012431000022690937	0.04265740080791095	-0.00978136513958558	0.01894368806866848
0.08198245232111326	0.1000590546985422	0.034901943783645833	0.11433002183468662	0.05544907711747944	-0.07789680759892471	-0.0021846676304724684	-0.00674001259427372	0.018095931771554667	0.07489841283218572	-0.055435268990162254	0.03335634978343368	0.018475487103484966	-0.04507489275935767	-0.08457280150255632	-0.07747285811696028	0.1486943090649282	-0.07284422884914873	0.032371599235864086	0.05505088512719292	0.1295600862645116	0.013749008480044476	-0.04718576658105039	-0.10023840802348882	0.01912001837596937
0.051236845766700796	0.014278322649677044	0.13182569645298822	0.014512584814485214	0.059330793439565314	-0.07415772021730745	-0.03851219843400029	0.01969729138606528	-0.08498754994215413	0.06597080222926856	-0.07562107666993356	0.04364001433293343	0.007061530409456852	0.10570592650273501	0.030352784036899935	-0.008548537125094357	0.11531024424816501	-0.043977139429451494	0.050199043096792496	-0.034782065612823196	0.10764431964440324	-0.07926088663243627	0.07001141594225851	-0.0015401596915494697	-0.015215404609729952
0.04807269522720278	0.0070052405068632495	0.13453112732294858	0.002541177898492839	-0.0689439311846981	-0.1133601902097659	0.08303163393977325	0.015096994424956383	-0.10493083647395451	-0.03401623244601253	-0.051221103636329465	-0.05604367239419956	0.012368473022117424	0.08437020904243776	-0.022170382248949048	-0.07119135835685482	0.011663898499080604	-0.09289619415209613	0.07696943448273907	0.012537686785185473	0.04003687239456908	-0.09533677421288303	0.04561048913632364	0.07458021053303283	0.0070659435682099755
0.052413029323415634	-0.005547282649767106	0.1699486626028023	0.06497334152009403	0.016494180651590015	-0.0005079599601027048	0.11910223043066959	0.1266963882252136	-0.0620121360709689	-0.08046745509477597	-0.03729635976125769	-0.008359131458075477	-0.020962624044385644	0.026878326795206516	-0.10452246691585068	0.009439776922085289	0.05988123065105232	-0.047939944695223946	0.04207135904134865	0.018289472988247187	-0.01707766999963015	-0.06893478862464501	0.026812432219806146	0.052864806379158656	0.05597053347150661
0.0430431901722866	0.0073805095293863	0.15069816048835835	0.08136178505561338	-0.02139557562843582	0.037238568793171854	-0.05463094599110354	0.11906833139503016	-0.10359634144937269	-0.044488700823030004	-0.024500212021411262	-0.029519483503981356	-0.06305976769357403	-0.03566517281427372	-0.06442742669718252	-0.023800460620145587	-0.0029599490599805816	-0.10420325313618356	0.041757166108508326	0.12002289735729153	-0.07643673578527937	-0.08947455337702925	0.03657019378177269	0.05768340634307128	-0.03365574380110589
0.030467730741268597	0.00041505555276743724	0.15783942097718034	0.03145778986636616	-0.03351675028915814	0.002982002470182749	-0.058766167765039845	0.04481188830535705	-0.0032744772700235517	-0.0512985887681928	-0.05821202326729418	0.04008782836755264	0.05572174385797017	-0.10086795412838254	-0.08815228219709588	-0.05672337945688683	0.04940982348974875	0.016928155279233192	0.06360992074551801	0.08752705867941868	-0.06667803719173944	-0.02812098421297595	0.0054939672554143795	0.04342856244311069	0.006630400067149888
0.053241187770086684	0.0983914026853422	0.0494177729458936	0.15861404064432172	-0.12059824231893007	-0.04301368500367993	-0.03639344689909354	0.050996983450126286	-0.017019062434087972	0.01351692104524358	0.0344646676922361	-0.05750426917048449	0.026747668910341825	0.054878432076455874	-0.017105924496586357	0.03115472663175117	0.05389410627033836	-0.08518643200137091	0.08866426856964234	0.002721087395003992	-0.02898482339383095	-0.09768800081016588	-0.04796848604130167	0.025194494638000442	0.05163367834291051
0.05972534643808983	0.09473742740685669	0.09861485573453398	0.06858907367632135	0.010971408817989615	0.027462208910572248	0.010464357778400796	-0.11892298450465943	0.006654110271624329	0.0474950170855216	-0.08257517210310795	-0.009996330244272737	-0.09644741381311929	-0.01055898137156999	0.26460156198594775	0.03582256605099815	0.22887747225558278	0.03318523640554001	-0.10085520721984323	-0.05041807591665563	-0.06902574737809085	-0.09423126992578318	0.03479487581526562	0.04228130268986127	-0.00527767761628558
0.016387977687893872	0.050626580638715536	0.13906264296298354	-0.021195637194084748	-0.008132636338881744	0.02817669106143102	0.010993783659200668	-0.12461199626592205	-0.049933287248733686	-0.004370420522356399	-0.05996660159728088	-0.026347869829392703	-0.03999322582572017	0.034506022075065895	0.05696164890234221	-0.05122287817720798	-0.01946816446601901	-0.04006172597918372	0.02329617676865716	0.03166024033680437	0.021341583196174754	-0.0027032185522117753	0.08389970857572784	0.15378245462557621	0.04825080723922771
0.04115912020663092	0.1332867532724695	0.030427219490453787	0.1391872620974886	-0.05132738536962287	0.0031150577362824183	0.08756677325377693	-0.033988759995918355	-0.042525040436240925	-0.032117974443296296	-0.023314183898467792	-0.0685964994920477	-0.05066195686115844	0.04364975586132245	0.03919864454020066	-0.017791541281758656	0.024311140661002574	-0.07047610079929703	-0.0002188458154666513	0.05822831322621952	-0.01694063704826785	-0.041193311431574016	-0.015818388089555283	-0.04701595818188364	0.05143211702612117
0.013711249237694687	0.029349682126951524	0.1448657420890019	0.04611496992943041	0.06357125219528163	0.09817256728266371	0.01765117904765984	0.015573104708532022	-0.08898169444505695	0.029870170953425867	-0.057338351872195624	0.010086168106948063	-0.055615160983881036	0.01768834878818961	0.02880081649486123	0.05065173892796573	0.009744583657738387	-0.01755389296488731	-0.009162676895199038	0.002414139095331028	-0.018916840452937553	0.007441669411738731	-0.025908669981783004	0.08176243967669418	-0.0894841966646652
0.011920436503135342	0.07486069302960574	0.06129338294071931	0.09363685699612244	-0.02612332903250508	-0.011944634177469847	-0.06557323780255601	-0.002685367912862858	-0.10942602367082287	-0.03712219683541654	-0.007102650041680676	-0.07922093936371702	-0.017109364280996086	-0.04399913900207206	0.10229070697896808	-0.05146399566850753	-0.023095593948754718	-0.0674022786164819	-0.016479632670843087	0.051497278537460466	-0.10367750741785578	-0.0015672920536589467	0.029199462743157205	0.05047485078140995	-0.10240743139169925
0.0025988124330721058	0.0018146590494756661	0.1230802376296123	-0.010154122434480625	0.00781211049927386	0.005754913721417733	0.010978087922291015	-0.08177078529475718	-0.005188624520214579	0.009172036664327496	0.007276859704792154	-0.03102897195784434	0.0497748757115552	-0.10401764234573396	-0.004018091956505111	0.02422094862744542	0.06660206134182993	0.04437214660178286	-0.012048420513628947	0.02961086012657628	-0.07450930730196573	0.08370899127775291	0.03293143014279424	-0.0005358403541752821	-0.034973957538706864
0.010156174282967667	0.016786200914460103	0.10546261336784969	0.02009716098906751	0.03421918237942147	-0.01009852271790478	-0.06737371356926043	-0.07848503399430748	0.05088867731933011	-0.016491592730471457	0.03081462052253667	-0.004286636822970637	0.10649128700186196	-0.03136342782828908	-0.06771313173465103	-0.009082482064185103	0.03886202091173474	0.017021724099734514	0.01652826487827789	0.08078377816664048	-0.054949652014659	0.07451786383869163	0.021540063529166903	-0.03541614353726106	-0.06511825121578992
0.01947002595708607	0.02733730174980113	0.07522488467794895	0.05596174166206201	-0.058428685647009614	-0.03186884028415176	-0.04933775334365624	-0.032760472526887054	-0.02616417156438273	-0.06889753325843102	0.038211575600946325	-0.011607134033343404	0.13574210623829375	0.04746763851693489	-0.027845248040838145	0.030587252082045956	0.06575453877477401	0.05138844646411668	-0.0022290339401967417	0.0240278011507367	-0.047111600684413106	0.06940941992790597	0.016935264107458943	-0.03889395339745462	-0.040402074231526725
0.011307624378778284	0.026907061942232975	0.10735257499726175	-0.004748028608816916	-0.007595625411175297	-0.05528368149683293	-0.017099098151793148	-0.018383972025030424	-0.07297157296958759	-0.0273187965819995	-0.021682153585489923	-0.037725809764798876	0.08010436206768876	0.06701192909181959	-0.13545790719251616	0.028799146689472425	0.04134310369147889	0.06571866664270606	0.02454832502933433	0.04152458088874442	-0.021736348482458395	0.05148516586544344	0.02303967279813983	-0.05922590956211318	-0.11372410024540738
0.02289029869244734	0.09841694041583662	0.052318880662172176	0.08573256594682645	0.05807818161451216	-0.08898056019719618	-0.11435820638083644	0.0591843463995105	-0.05187791507467756	-0.0530035383607833	0.09526055055063963	-0.07699095855347785	0.02548974349923312	0.05364746624310349	0.005468992599923132	0.09006166483431222	-0.0064407832218468936	-0.023592669290444294	0.07265884017040856	0.011812706084882395	-0.025896529971052972	-0.029240900521577472	-0.03318823767218254	-0.0693785283078769	0.09056263281550593
0.005465203451365172	0.00835663211684597	0.14028086339666057	-0.05599134222524374	-0.018177083743970774	-0.08185515020763959	0.026033572446372215	-0.07414842287619232	-0.025447661966318334	0.038011745283447224	0.07588876555508639	-0.05461799232197512	-0.05856808328830748	0.028343906430724826	0.032112043920613384	0.12500583679638375	0.017412083505551713	0.10197715772395011	-0.0022228590043590225	0.06997954964123376	-0.008110961166103985	-0.04328415319599596	0.014608731994257473	0.1083103479828613	0.0010643519988109834
0.016751706090818098	0.04561078974682689	0.09183093435607305	0.058367281793214994	0.02982984139510923	-0.06192119705501228	-0.04843464421433617	0.015177852155599246	0.00049704874671692	-0.07051164619077868	0.050873778402187965	-0.0690375175855194	-0.030844186642299334	-0.012457388141845355	-0.01774572604088656	0.10204971020482084	-0.013102943740440482	0.05759944574321395	-0.023687685879239112	0.016797394536468176	0.07532151190368733	-0.0031466508764828108	0.11318906203948585	0.03208363522925093	0.0599168428508708
-0.006349721240548237	0.011159159215410788	0.1068890971313323	-0.020720733083870378	-0.06413442618028818	-0.0810833272731284	0.009375510524153988	-0.035202328789599655	-0.05073443624625258	0.018144010747574862	-0.0107520427897491	-0.0911391305616472	-0.02242240431864904	-0.02820515582748613	-0.01873939815413271	0.07480913457117677	-0.034540990173289654	0.07107546068589018	-0.013808744628743852	0.0795061367409114	0.013868675279506795	-0.016376488948803905	0.08124288388194426	-0.022364039975015983	0.016277837756571004
-0.011832293955812565	-0.015359898286863493	0.12618438239287083	-0.00457083794929361	0.047008249014652	-0.031542771184759934	0.07364054748912804	0.009100432352109458	-0.01884655168310671	-0.019739463906984184	-0.028566921877213027	-0.09030606993598464	0.01097173406837788	-0.04593626849835865	-0.03891677915597682	0.10286290444855627	-0.016059043490161386	0.04345931993769352	-0.06785197371847754	0.0372422381862681	-0.04455934544241859	-0.03981506102752307	0.05782576987208436	-0.08317488019725199	0.0011866184236973033
-0.018274517599259816	0.02156932568266626	0.059332290411226354	0.08042364103446202	-0.14717218284092307	0.03677988539771718	0.0504707016589678	-0.030399531665440703	-0.006584491064988868	-0.015521887340550329	0.06420546395871382	-0.04628605199171182	0.012145326888112958	-0.14278898949257796	0.032962962724546345	0.03448125284067261	-0.1314483911810154	-0.05453472408475667	-0.005421165380814422	0.035732873236551894	0.014572902686031591	0.04168717077809829	-0.002947673714575466	0.017642529051599746	-0.0022961527991510536
-0.02018099055332016	0.04347383256265705	0.08655817081170082	0.09211805841894789	0.07653704040170761	0.06928143453797153	-0.13188096940141256	-0.009179584755865064	0.030485415695177594	0.05869297835332442	0.09456342515042258	0.043975174251065285	0.055928418063961594	0.03249724287578907	-0.041573727782425136	0.12940747432740135	-0.11269488631580685	0.07639786713495436	-0.09516523014278422	0.00985809088904728	0.13908173922480183	-0.044786795449207495	-0.11006838448147502	-0.0285070401329263	0.014420779933605847
