Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	countnoise	signal-noise_t	signal-noise_p	d_table_score	optimal sign	estimated normalized variance explained	classification	rationale
PCA_00	105.52622587852872	33.872025659024466	52.60138681236728	0.12880892342247988	27029	2234	0.5344275872454165	0.0	14195	-1.7368313189816649	0.08279692318490509	9.2	1	0.44453837524839507	accepted	n/a
PCA_01	41.96376130200735	19.17280288618127	6.802275610818899	0.034412954896342086	6136	564	0.3112199102407181	0.0	8582	1.781515567454969	0.07490166811309024	4.4	1	0.08024536661016102	accepted	n/a
PCA_02	53.27502600634569	31.512902354385396	6.073231395666055	0.026754321319898963	8195	1484	0.37639735772357724	0.2617801047120419	10910	-1.3680641084925012	0.17333900504742494	10.0	-1	0.0643471206513086	accepted	n/a
PCA_03	50.023113563403754	23.570855787186574	5.524268829768837	0.020568213990458103	8045	305	0.35105162523900574	0.0	10700	-9.929641388272538	5.580041845755948e-20	11.4	-1	0.05458261215285506	accepted	n/a
PCA_04	33.73155699220523	24.698631366632164	3.107724405923006	0.016409551246835106	2828	931	0.27051076704039867	0.0	9650	2.0739359465993914	0.03834839890768051	6.2	-1	0.03805951011842329	accepted	n/a
PCA_05	51.46138732612386	22.920594865707283	3.7221146709321347	0.0133661341265135	7342	140	0.4276946417488449	0.0	9178	-3.273213124263153	0.0010826074220723996	6.4	1	0.03361800218032845	accepted	n/a
PCA_06	40.32402137108628	26.69489200563262	2.061207305335421	0.00996194666161253	1869	354	0.2026809651474531	0.0	10434	-4.190209044755697	4.5364439291341863e-05	12.2	1	0.02346362706826332	accepted	n/a
PCA_07	40.44489166322462	23.021394777145936	1.903206762526487	0.009631416464804803	1824	0	0.0	0.0	10655	0.0	0.0	13.1	1	0.02169341460114609	accepted	n/a
PCA_08	42.431712524190765	22.859453185505103	1.8261858839617748	0.009168926069775022	2500	138	0.4924562462281231	0.0	9194	13.658901289653967	1.192524545683746e-39	3.0	-1	0.02030680032567347	accepted	n/a
PCA_09	31.836444138682502	22.265790170350527	1.8179766947875229	0.008410754562036125	276	218	0.0	0.0	10020	-0.221586352217859	0.8250336336136224	12.7	1	0.018631447424073723	accepted	n/a
PCA_10	35.43375622230041	20.747338628803334	1.4949958585353067	0.008351792318978358	1683	0	0.5033639143730887	0.0	10271	4.777384117562239	5.716846349291925e-06	6.2	-1	0.018249919976704238	accepted	n/a
PCA_11	31.091278268917762	21.787978034071322	1.3563138864325248	0.007476249038185507	745	0	0.0	0.0	10089	6.272189654898001	1.5027457140208556e-09	9.3	1	0.016351671347025292	accepted	n/a
PCA_12	28.17116064994314	22.981207036540326	1.2552182131256473	0.007190532937901423	0	119	0.0	0.0	9655	4.870588294779723	1.919319399724149e-06	11.3	1	0.015734323838521493	accepted	n/a
PCA_13	26.450947279399127	23.431381341865148	1.161817034998276	0.0069955370751647655	0	0	0.0	0.0	9368	4.906931736432851	2.0592355207126882e-06	10.9	1	0.01556394316466965	accepted	n/a
PCA_14	23.434434446473407	18.556307227430846	1.022256947533374	0.006675580335215363	142	0	0.0	0.0	10349	0.0	0.0	14.7	1	0.014510064375795408	accepted	n/a
PCA_15	24.856693633677818	20.37761018500617	1.003517673622926	0.006179288314187475	0	0	0.0	0.0	10474	0.0	0.0	16.6	-1	0.013875123538049814	accepted	n/a
PCA_16	24.072185886833832	19.814027296711	0.9279386004881071	0.006019251577317096	0	0	0.0	0.0	10374	0.0	0.0	15.9	-1	0.013081635877147437	accepted	n/a
PCA_17	23.475715430039408	20.15896412280634	0.8850879233215484	0.005897886362706243	0	0	0.0	0.0	10286	0.0	0.0	15.1	1	0.012824207342483716	accepted	n/a
PCA_18	24.883324820610788	19.202830978970276	0.9247898592929127	0.005734747620387723	103	0	0.0	0.0	10289	0.0	0.0	13.5	-1	0.01243763723386529	accepted	n/a
PCA_19	22.716427226248868	18.00759361877346	0.834335721077889	0.005568220624316838	0	0	0.0	0.0	10304	0.0	0.0	16.1	-1	0.012125288330148164	accepted	n/a
PCA_20	21.28754924129253	17.83869811035537	0.7627705284199021	0.005379320369633194	0	160	0.0	0.0	10474	0.0	0.0	17.6	-1	0.011654523802258598	accepted	n/a
PCA_21	20.752280344829686	16.824950948467414	0.7564800232894275	0.005220621434052179	0	0	0.0	0.0	10295	0.0	0.0	16.7	1	0.01130438464989374	accepted	n/a
PCA_22	20.14182660535807	19.011242187532584	0.7498892124389444	0.005103322264593894	0	214	0.0	0.0	10459	1.4311976554300838	0.15350310774067671	16.7	-1	0.01112060527117296	accepted	n/a
PCA_23	20.97080577484044	17.910813544583114	0.7129100934414174	0.005045050096799535	0	0	0.0	0.0	10462	0.0	0.0	17.5	-1	0.010926798350257007	accepted	n/a
PCA_24	20.953510398550065	17.442428753707425	0.7121000518943761	0.004968680899325323	0	0	0.0	0.0	10518	0.0	0.0	18.3	1	0.010753596521379177	accepted	n/a
