pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21
-0.1269266933795466	-0.10404548293366872	0.03591526903460766	0.03818024505375733	0.009520252340144864	0.09312504507659042	0.09389593577134892	-0.08358125380591214	-0.035984785056524055	-0.015924185443452282	0.08412930536032732	0.04870939160168634	-0.16175709185119003	-0.012131864087160216	-0.0006588725995563165	-0.03388531504334706	-0.1514358650802462	0.006510204761041513	0.10238953077479568	-0.009757507583051328	-0.0804515312212471	-0.05336766290466287
-0.126660477037992	-0.115711908308879	0.06480579349503283	-0.04564483851259979	0.13346210958500518	0.015516011707575134	0.1259546850032267	-0.03856916214571879	0.012478130115571917	0.01157075318268902	-0.024358743800470706	0.04972978296690425	-0.05704388846361257	0.14340210479844784	-0.03188465767291007	-0.017825895346480103	-0.12474832006850267	0.03251138815948383	0.09239466587682126	-0.06432437475300436	-0.0031379757522745563	-0.004688835701527026
-0.11208103543782198	-0.11291954355224638	0.023874084770243505	0.10572528835522829	0.06662415061675236	-0.05893506825854855	0.0833523345883822	0.03206553124566078	0.013725281693016844	0.08018028707326194	-0.06127951717694749	-0.08910697118010075	0.029391156543649665	0.046079842933466675	-0.04109922725910777	-0.014194342225156552	-0.13938028963472954	-0.10679593515321247	0.09798244988082123	0.09427590470591725	-0.00709503731085169	0.04291138556303578
-0.11572642837658097	-0.09568664232678938	0.018283787020063	0.0983609980452833	-0.0636211481977014	0.09375160728645066	0.06399489588561558	-0.05931246317849148	-0.02216137002363302	0.039838516817597674	0.06961464326812089	-0.15163606591895118	0.023467255109894676	-0.06347770200212072	0.006806688337851749	-0.08700832694718909	-0.05736484213854734	-0.10179312262109523	0.11952247535681637	0.08330808744763639	0.027981731973842197	0.0124618195440514
-0.11759924331433182	-0.10475511585520482	0.019206564867166157	-0.05510572691352701	0.10935311293752556	0.0449998447692005	0.09113634354884759	-0.04643327330775271	-0.005678058922463813	-0.00391030600774836	0.15202688101406261	-0.08416550690063786	-0.011906219513935605	-0.05176901554004476	-0.0019088059438043948	-0.010883178700008597	-0.014105773575491087	-0.07016907604195183	0.05260680808595071	-0.002350068436359126	0.11612544982048839	0.06232094916456297
-0.11344289866687945	-0.11805838451629554	-0.012236101692523656	0.0655182377813193	0.055474320995659715	-0.048493205807093716	0.10205240810664398	0.024621859652832367	0.12193841603794331	0.04199401752161622	0.10776849811260109	-0.026246608698927795	-0.06591739345256598	-0.05402250101355202	-0.017621049920783255	0.05102835834929158	0.01313167665177847	-0.1863469297207633	-0.052405332713811516	0.14601484520873398	-0.05862800274455755	0.12500448159248537
-0.11639314828206579	-0.10780099386053897	-0.009122394443851618	0.1360551952165247	-0.0734065224657956	0.05857300191437238	0.031844379260630946	-0.025602339619316183	0.14395096184623274	0.027843778567442024	0.0867438031623177	0.0006067419221504541	-0.06271863020504889	0.029652518660314764	-0.023833490817891444	0.007838260607334904	0.03739384496098047	-0.21478153074314713	-0.004590249670222682	0.15390573737267332	-0.09425335891538322	-0.04081673600048978
-0.1184922539818808	-0.09540558529504566	-0.008948129383794764	-0.0480071092546009	0.020325550865564534	0.13561464780791463	0.05082752798899722	0.002578256765473637	0.10824364430192396	0.03345110600334755	0.11201990054201305	0.10647501122537503	0.024600685788508294	-0.034103806414204366	0.004529524179388938	0.09098696649679494	-0.037007163792309374	-0.009029677068785866	-0.0037955593782480306	-0.01856416212670292	0.07713576030612741	-0.022979187861067785
-0.11056107321753837	-0.09248429828298675	-0.005970023002363035	-0.07242255751284847	0.07792092954377329	-0.0057393842233679285	0.01860906638237606	0.019940314902859656	0.031466009396990444	0.048031222708249	0.028334939152018734	0.13104229930999195	0.01705075322869022	-0.02330212830747369	-0.035624946534449926	0.014462816531227926	0.08813742780136213	-0.06938944364831581	-0.04304946947874376	-0.12751032740464702	0.09744015098176678	0.017291810695547832
-0.11553472587495786	-0.09705761114664613	-0.02990125130354991	0.04718089217427713	0.0025914805419420357	-0.04753980332124323	0.025959770147320618	0.10725363816428449	-0.044668211324554286	0.0704487029422361	0.020866738180655015	0.12545152271860388	0.057010370279355405	-0.09825739330593918	-0.04570398148275566	0.0381638567290164	0.03785992529040365	-0.17176317361096557	-0.07453822376691915	-0.018506908257745536	0.04066347136638676	0.058445332274476146
-0.11572373511515706	-0.08809717336108593	-0.017291113197201512	0.07780848722747763	-0.04808261752816547	-0.011021005281417822	-0.0016020456643996914	0.10501754877048877	-0.10368311799448272	0.02681997286476062	0.0018704917605677218	0.07220382057188723	0.08452309360256667	-0.02305585313697333	-0.05173649650185361	0.04477583162562776	0.0596497648729712	-0.16334126050318903	-0.008486486127322296	-0.03483571682269078	0.05793768664216542	0.07732845069879499
-0.1230044981541113	-0.0814425738980267	-9.224034521448724e-05	0.01963095178555058	-0.10360837792004784	0.10979724267632932	0.0015766706117947788	0.06347995495249459	-0.13099432622352536	0.012608409526650016	0.03484441317497808	0.03351445855549634	0.052820287853538365	-0.009828829694560087	-0.0010733958535536804	0.039344911075935296	0.009096277435107637	-0.11284147912721082	0.06219551578408898	-0.07547395529288081	0.05243094211998536	-0.00010982188596748987
-0.12497103124957323	-0.08040236428778029	-0.016653088359568722	-0.04723462869150707	-0.059367690322404854	0.1373738341380261	-0.029682827600449407	0.08889222634211415	-0.10740059403277251	0.01752121803652041	0.0499003021305191	0.013241641819897038	0.07797476693325621	-0.017762547371010524	0.029862536506720883	0.012800073616942353	0.031431007857121884	-0.10386279876115406	-0.023279737634882215	-0.11096692068703906	0.06181867303278363	0.026594141140989416
-0.12115160816891474	-0.09052371959638059	0.013047698505067002	-0.10618856433452627	0.03120085131207135	0.05575312219777437	0.014697975874949474	0.08776036630363981	-0.10197284842759098	0.013175840635934861	-0.009701204638515757	0.02323379083632466	0.007222808767501476	0.013465112784717279	0.01928092414757456	0.047541809175019406	0.009499145906047696	0.03140999084222729	0.04131070990518193	-0.2178227604121909	0.07644750867019141	0.12343446153927767
-0.11150965327738849	-0.07851283472006157	0.0017302669130870552	-0.08762164749835445	0.03884374654463318	-0.026939068378269246	-0.00496407551441604	0.127912999026228	-0.016849597517206372	0.04868795916973092	-0.023472501325331793	0.05456139725695076	0.024304495604418386	-0.012830058608097439	-0.005144271468109855	0.007373204079439748	0.025043244848608995	0.0039070236712329676	0.015360927291022753	-0.22768595164385141	0.054174239640256326	0.004982560119176194
-0.11036476634251467	-0.0782192746670599	-0.008241488367631765	0.01945485030607782	-0.02222364085717889	-0.08951554591654445	-0.01194154896499838	0.1748023088651456	0.03818174082025053	0.008798256953247744	-0.025407787518420107	0.03192164075353349	0.04477590885761973	-0.039609711772073924	0.007355302418225341	0.017563473274249036	0.06569182719503863	-0.040111861882749594	-0.023678624700105316	-0.10189252642116711	0.03457142969821188	0.07348988160702095
-0.11476326942972814	-0.05336460732565148	0.0027831375517231483	0.06685494948573269	-0.11879399431394014	0.06907433277052813	-0.07725024093473683	0.08338302311806972	0.07004681386455701	0.004633693314120863	0.03230730830896418	0.032260622870149074	0.07765115710139586	-0.06566577491110978	0.08205548144611499	-0.1271546082923151	0.035808871513844265	-0.06160852304575437	-0.003365298266656769	-0.04458982409591106	-0.014925426164884653	-0.07765186392424565
-0.10520436095077956	-0.025116829495039458	0.005739631497693399	-0.09735360560477718	0.003393167703818311	0.09982670975835327	-0.058730536068416155	0.06014331412679355	0.10426369299915185	-0.04186734907816679	0.11569034153632429	0.08183095057483504	0.10913879444959665	-0.025351470384068125	0.07136472032584174	-0.09100400582726056	0.05693945150948537	0.04321068514337695	-0.11604213992401487	0.011162166082511527	0.1025811667740841	-0.021809143295270877
-0.1000848220298953	-0.03232961163829802	-0.014553091989359432	-0.0526973438640805	0.06521464745556006	-0.0033040187880232596	-0.01920562779600616	0.11976185268546348	0.0876760485140549	0.013007592584065638	0.06665723348254948	0.10212233123710361	0.06101912761031301	-0.023777209084745805	0.019228940195763322	-0.11471284768509607	0.06830575512310987	-0.006804836892088426	-0.11642959999495206	0.011366191700613065	0.10248775005451971	0.0228968649328104
-0.09497368914325671	-0.017420783844325178	-0.00940514598029237	0.06882508731836934	-0.028809805404304653	-0.018133120669421545	-0.03874984631737366	0.1464622188572385	0.03750158639859875	0.029402834717227745	0.0033027171294019763	0.05939115830659076	0.10815524564287965	-0.02413458306219322	0.017363410802309076	-0.11743793129468527	0.018176601633360018	-0.06896540364593332	-0.11440931087928277	0.021844370124559767	0.04205368539538536	-0.030283539730199593
-0.08612872927271485	0.011580355640419482	-0.0017706064637795459	0.022917413773513477	-0.07377400027135349	0.08310423664081203	-0.06030255369234302	0.10801842617862323	0.049254205105436155	0.03213695756489468	-0.020912517206508434	0.012886326673246707	0.19503707411033747	0.024955385063707244	0.0130853477348718	-0.07461816149636187	0.003691795535292003	0.030867256892212536	-0.0801835347708841	0.09310760601070722	0.06173789231972307	-0.00043348731949971464
-0.07940096446055896	0.03275857275052776	0.017620309204591848	-0.07798954050295125	-0.044831293815416985	0.06220828374841701	-0.018406483004506764	0.04602167980704757	-0.06418753885176845	-0.0068366432233948025	-0.01923742811565977	-0.05154219895891636	0.13514470286704205	-0.04477117196734539	-0.015270750788133614	-0.05824160305891039	-0.04311185989277559	0.06297494070120659	-0.12751565494711467	0.09057749944285401	0.1337003117387903	-0.03918642798755756
-0.08689943473462645	0.012442841538342192	0.00410875931534354	-0.06890084918997108	0.020111810788031346	-0.0349312722087028	0.00425203649525452	0.06546967318078142	-0.13888033048295698	0.04871518843723265	0.04960781138730801	-0.053626339738574356	0.09279574306619566	-0.0675894921974378	-0.03073582784518028	-0.06921557763465581	0.008985993204593425	0.06368987118961247	-0.15694231492008426	0.03314179042441054	0.08088642570912599	0.04222022742391646
-0.08451722317326675	0.01225236799914087	0.0026461447792518783	0.016032134398327322	-0.024330278543052163	-0.08913504951737033	0.06073809812248622	0.0683271721084897	-0.08503567297796646	0.011668424415624153	0.09158275496858195	-0.08816581762601547	0.06198541699301041	-0.08943411165589757	-0.0003343731452055275	-0.02199744185663908	0.0008505143054888913	0.03805230364990741	-0.18024603325369795	0.030321621137375524	0.011568601019697061	-0.027970185508237495
-0.08751153983066663	0.013674604109317031	0.014197637567250019	0.09969498884904558	-0.08909890704780142	-0.044558814589380706	0.025898186736523953	-0.0036422298949933293	-0.03331048443525077	0.026584587862367635	0.13686368798522516	-0.04781484791224517	0.03564161607202907	-0.04652569488428961	0.010377966958264009	-0.06711489756842559	-0.005657789009211867	-0.02157359514785349	-0.1225690223703161	0.015079747822437033	-0.13349770918669018	-0.014772024772206616
-0.08443293554564107	0.03741332939068663	0.03617819138580193	-0.03200355166285616	-0.05551221090476524	0.0611948573145619	0.007351150318510001	-0.06463037189250923	0.0542618025115955	-0.01960446019292959	0.147341099861627	0.013276915223886488	0.05098538915550039	0.018162776432599913	0.06701084358882493	-0.09952642006458148	0.06610054676766422	0.01784097996259267	-0.09092206718651805	-0.0024147295835902326	-0.058444071057892295	-0.036584047775640394
-0.09120366104821555	0.03247769941056218	0.05460858160698929	-0.11161866292192628	0.06617588024697313	0.015128377692276838	0.07475223198554214	-0.025606713461610905	0.04585201863020798	0.06220582371206858	0.05576884009720594	0.09999483619872516	-0.012987659896318083	0.03721687405667076	0.08091157310120617	-0.025541424076524887	0.10730951407493987	0.08171892540294952	-0.08084681239125656	0.024989609946048513	-0.12220440843204737	-0.01817439405974347
-0.07802468178914085	0.04688704438513337	0.05216447092288446	-0.08127803514108528	0.008678671802270034	-0.06666554853138004	0.018138819660265773	-0.007102866186714948	0.02630992548964205	0.08772172069077436	0.012465034156799146	0.06827091573448134	0.026878033277074304	0.027711587761194825	-0.021108559587176008	-0.05929898248010296	0.08370354872392902	-0.0045963548867519795	-0.11801665961864236	0.10419344214176424	-0.16862479053309304	-0.08037281206978932
-0.06978485765170678	0.05201032073354385	0.03690316189407942	0.01965946347327874	-0.05330020553438868	-0.12831927464215698	0.02658536292253201	0.01910028080562386	0.041750433053816385	-0.014983313939497853	0.048075271165550465	-0.023211458557629704	0.09718083411134237	0.023789050424628082	0.022415237900936493	0.04856399834257283	0.0580767266005439	-0.02014098013981313	-0.1917506237221416	0.04835457191506583	-0.07524887570858965	-0.08781729526893936
-0.06363626783456623	0.058613942561616575	0.0422817927152561	0.10574189510636965	-0.07516257768367995	-0.06378329040305852	0.0781280795075574	-0.06308495918171826	-0.013441906245918163	0.08683827864825107	0.01706757594993354	-0.00018516931996610605	0.09065692806640072	8.230271136636081e-05	0.03853272418451722	0.055351995505035556	-0.011257244004675598	0.008468951875834015	-0.08864891205607991	0.007362610097809648	-0.043752912935465404	-0.0713753442755241
-0.06981760666690048	0.07483822171526822	0.05249506160310749	0.03500575327270592	-0.08442405101958667	0.06879526603304016	0.03986071279838853	-0.13095217778160678	-0.05186145421750462	-0.015264178195915424	0.14634738124999636	0.032274406122685784	0.021091235796306368	0.061198521572318816	0.034977789850927435	-0.03231631393643453	-0.02358547946263543	0.0032177852220808215	-0.046654493928006635	-0.09495781359412629	0.035689125562858415	-0.19831572796985036
-0.06418826243338706	0.09001204978286212	0.056192666496115005	-0.052595847338589095	0.0005023420805179231	0.05494231510266834	0.05219581966416691	-0.08404485478138503	0.03524526874241651	0.19529879587624213	-0.006469365640776258	0.0975474201505801	-0.06922270993497187	0.07621203712207066	-0.09085059621175688	-0.03652134202898002	0.003018154383826339	0.04668682908414273	-0.0637585049384274	0.05019012935295425	-0.1236737652649762	-0.11322592449795804
-0.060339051039163025	0.09237958422013243	0.055212931956266795	-0.07100328688189617	0.009779587782610738	-0.028216705387049013	0.028583518457532524	-0.020567843738915806	0.008828736311725675	0.035640086545224846	-0.00704421107436893	0.04361568536987912	0.039960796980327874	0.09544545373251966	0.05025779191965996	0.03046749946674873	-0.0653437496135214	0.029228957459007145	-0.057692426152340166	0.017715668395796233	0.01525471315863271	0.0040776842153449795
-0.05452106519448816	0.10164711035761001	0.05695239691483384	-0.1117863807952555	-0.0244960102904708	-0.05148220903478203	-0.04304845797823189	0.016750295927282915	-0.054473619264301956	0.10324458309026605	-0.05492382777823902	0.10290170250208329	-0.03544002268234537	0.003234096181716408	-0.09610843321736214	-0.008572512460551506	-0.0006245523965588285	-0.040926308854715744	0.05602950485445633	0.06297359725052687	0.04377881578860105	-0.012959317633133585
-0.05638654324878297	0.08331407853074925	0.027139480667258506	-0.03834203292302474	-0.03102927679129163	-0.12701170782262344	-0.008782564813953364	0.058791210832382194	-0.06206046940421411	-0.05850496533280618	0.025289594087414154	0.04950775339316198	0.010705626941403543	0.0739021420631228	0.05775827215958465	0.018316154221258703	-0.022141261127924014	-0.011350520787101727	-0.048091244580827516	0.004068121317495177	0.013075344104750416	0.03607447655854551
-0.054038329114542746	0.0869352859938736	0.028145454184050882	0.06113465192777418	-0.07041615311828141	-0.10799482723033377	0.03473275099037443	0.03198815082542621	0.04511087203057136	0.028261538134294394	0.03347372485124717	0.02803987062589567	0.04171733784572449	0.04790381432043289	0.10214242578250399	0.06693392620421429	-0.0321263099114729	0.0479747479125738	-0.018127827458968647	-0.017834011860998117	-0.06430065228713273	0.002550185891177604
-0.051976874370018245	0.09233887427647113	0.033729607991189264	0.045347636310720606	-0.11448130043307198	-0.012279845856020979	-0.017930182105197187	-0.03459785998981643	0.04842078719513878	0.09974555548113923	0.04641018704442591	0.04876629920815842	0.054647534472220476	-0.0003625705224457836	0.03790682602361449	0.040905448601462224	-0.031645396146330045	0.08045451626276157	0.03896683043337128	-0.0374800651108682	-0.0026648928087068258	-0.010522851792179773
-0.04447251320599292	0.1096974883550266	0.04451578741666376	-0.04264262682118896	-0.09531908787484626	0.01733085359092835	-0.05138991173442934	-0.08694148502221302	0.032337811697624015	0.036441042772096144	0.02342284576701009	0.017019349647689166	0.03866762152586678	0.019185293489626717	0.0334080450759694	0.08454575157137297	-0.0025978336016186103	-0.0020985787294100153	0.004189603687165415	-0.08312000841186991	0.07770061519513338	-0.029761937035787077
-0.0401930444565111	0.11900197133151362	0.06542099237549587	-0.11708754146128757	-0.018902102432443824	-0.028172952339092387	0.010288172624665451	-0.10354645483715542	-0.046460380667487644	0.06945581801337244	-0.03162952350120985	0.06524949667511529	-0.011678377160816083	-0.006194778249278294	-0.011263939069442295	0.11485512144606855	-0.01014394610366276	-0.009533452454143113	-0.00473970491134075	-0.057369852646516784	-0.020078793784510815	-0.014006274451919942
-0.034414082742762205	0.12645802266570913	0.06639136541589767	-0.09010463944997987	-0.014217255412538146	-0.10453188321296297	0.009616885252020155	-0.058614000856482905	-0.10528149423357402	0.044615012459641154	-0.015509738545648351	0.05463389514770608	-0.05969522002875448	0.01577377962498898	-0.06614876166341876	0.11139584348795557	0.03462697693650385	-0.10712343270470415	0.016142980031880548	-0.04532407819433726	-0.09919082769218916	0.06550674178218194
-0.031057035788091145	0.12536119622823222	0.05360900610183082	0.03325104363208683	-0.049108964383838515	-0.15298261788882886	0.0466630751356538	-0.018859626938874646	-0.09399528700266326	-0.04398712541961019	-0.0042234973901797415	-0.0103423315674161	-0.03671571140169654	0.009726587802292207	-0.04436824551563277	0.1647389095973347	0.024095473070475933	-0.10781781308507618	-0.04540063901105129	0.029959041092689744	-0.09261173885229614	0.03351837016920088
-0.029563707733139967	0.13469706836212436	0.06258663171034347	0.10694694851828324	-0.08551115389527343	-0.05917859750974674	0.05408766556623539	-0.08883187813102734	-0.05570557150506323	-0.00890793216221435	-0.03450383499870999	-0.024720136778121	-0.03260441410176034	0.052941758062502495	0.00823581257343505	0.1338508692814853	0.1063106357048733	-0.13254393859304475	0.010661788963933466	0.03402369694446254	-0.05681981802130887	-0.004106777387216872
-0.04375377585434218	0.12661526138387438	0.05174059847100495	0.06026667187406052	-0.08458314562353607	0.04000179953931299	0.03504176163798613	-0.07821801755576033	-0.04878380361286102	0.05002210744262691	0.01455158235905392	-0.05211788973676117	-0.015606354761144072	0.07039765197114504	-0.028394621664193605	0.0808908779595355	0.10291382099847025	-0.0652254736814343	0.009740406640960333	0.016114934588448294	-0.006057430216054298	-0.06475303882359852
-0.04486255809717215	0.12715911301005814	0.05498730487075927	-0.03383090216809122	-0.018656599229694114	0.06793271301071944	0.03315669923729833	-0.06204715765667487	0.009767689933547654	0.053377618466088336	-0.03208857817498689	-0.08678699008184806	0.0355094306261802	0.09589550914333107	0.05889587465311985	0.06861100395569059	0.10572308141215403	-0.010776491543046916	-0.020922154147282372	-0.07578049995778247	-0.006421769282575762	-0.111226664798394
-0.03978408032873607	0.12864245922962603	0.05900361740553926	-0.08784952876369825	0.03398856806311424	0.012091821779944358	0.021990854594490638	-0.04514417221038604	0.0025280149877697318	0.1225001063239226	-0.09156315493687643	-0.06010911964690141	-0.0032742058259051616	0.019836518196551262	0.03199712891795041	0.07472315796659396	0.07137713700171903	0.003920050738467906	-0.02483147282384335	-0.07900265144039456	0.041322847947323466	-0.13494567964869414
-0.031779001950683596	0.13106646894556512	0.05370223760208086	-0.06611993993598328	0.01007733801271763	-0.09088059217973722	0.0032715411098577156	-0.005149693505264473	-0.07618416130929613	0.09080035780377455	-0.04593156859001849	-0.04033451060339737	-0.06458181691053727	-0.029764603289642325	-0.01682934079225401	0.07130644945092361	0.042394893080268406	-0.06526616611112311	0.044724381404080776	-0.04064009383646254	0.004572925218913868	-0.02330649303912708
-0.0261677444759032	0.13466104755558453	0.04383375167608579	0.00919085187758224	-0.04328884671199762	-0.1244173016600734	0.018419228395101586	0.02040390883017312	-0.07645724300940063	-0.017401397997022526	-0.015387981093876287	-0.08852577726163284	-0.057480685701642276	-0.042218879197971605	0.04538344852278035	0.09226553712280275	0.02237693973378643	-0.06458391496990085	0.050400872037782006	-0.02126776602695951	0.05769986120470706	0.043494166266814266
-0.026241694712572143	0.13718486805256683	0.0430596420408567	0.08729785197226185	-0.08974103698514471	-0.054727517536251234	0.03169920904470663	-0.015654268414410286	-0.048366343884085	0.018987781506682386	0.004237488662654227	-0.05787755794224838	-0.05661581702391048	-0.005640311518820898	0.06407142171422528	0.036360964591345885	0.010053067888045223	-0.016539227523020856	0.13846722033007056	-0.015812466601313694	-0.007057835124361414	0.09748582157294589
-0.03203322106662951	0.14778008942303494	0.04894351186872907	-0.008068030321814405	-0.0925655325193527	0.05569341451947834	0.0027567264757354633	-0.05938480738160815	-0.06407715042850452	0.02071514999529973	0.04764101836750465	0.02478266142494061	-0.12683169834260896	-0.03803293030098098	0.033952864015836866	0.00890923291173643	-0.02322723525992249	0.0016557592431571387	0.13631616610228559	-0.031114966131907784	0.05675990746194695	0.07028070537346427
-0.0409781446100881	0.13423930685436303	0.04221698028750868	-0.09310928619878704	0.07834366803193789	-0.05153236078679832	-0.002066498484826948	-0.013904649685159703	-0.06078568306127975	0.028440293622185375	0.12570904008858055	0.026649248228882812	-0.06616870610791388	0.08801269229492058	0.07025505485336331	0.02212395682016227	-0.006436316504600681	0.08605190092711971	0.09907184469002525	-0.08615534179749242	0.0063825427257357195	0.08387795867754999
-0.03351011566130693	0.13749703734245233	0.030920621584164823	0.024421504007468668	-0.008774419620291468	-0.09437657682128611	0.0312510934231326	0.07636670580660153	0.07129249881581236	0.028629709707855173	0.001589298153105143	0.016876181420966172	-0.061525188357831544	-0.013886289798070649	0.08032422986077785	0.07176358699964572	-0.01573263348314741	0.09953672186129794	-0.004805654761236924	-0.011631293791857232	-0.08223479767690964	0.0865448197519929
-0.03581327356170464	0.13529450975981397	0.025359653623601333	0.07301969532949797	-0.081771639170227	-0.028435887058435288	-0.04266071021200807	0.05772880560746832	0.028702062446168148	0.0005176439574236549	0.02053355720380247	0.06366838934036118	-0.07055586899305184	-0.01503499912550846	0.01813591206310168	-0.04073041903070738	-0.03234279219873723	0.04651584881594785	0.0846383603031869	0.03078407554421627	0.01629707481646917	0.004448239134450891
-0.034892749388780384	0.13000204272060628	0.021183737550636468	0.05489061380445058	-0.05598953312863974	0.04762115060573107	-0.030782684229534722	0.016788231293727914	0.0727365459565564	-0.08016304319273738	0.05434132104964516	0.02330443277778148	-0.020909334883742924	0.10338489176657535	0.1020310420585118	-0.07619054428247823	-0.021309265772689434	0.061500861390200806	0.06550298941208081	-0.029205374111974998	0.062472289728965014	-0.029092777682322584
-0.03881257016144273	0.12592136322620215	0.02966544356880726	-0.03989321053235245	0.015819287310203368	0.09413907323381983	0.028363901205922852	0.01164270500847489	0.026312258772745317	0.008473301471811492	-0.021098606250242055	0.09563581828818239	-0.03856793127040282	0.0484154013503705	0.043355838095801076	-0.054359025179116185	-0.03665566107462618	0.10197644571289456	0.061560219405334654	-0.011810556923508186	0.1240212236869583	0.0003589933752854782
-0.03019216267914047	0.12537083733729704	0.022327731247029723	-0.07468614274973998	0.05144839014380435	0.023880821214228812	-0.034270782960496335	0.06394982870453908	-0.00112386963728642	0.037996656286853885	-0.0699129767462721	0.07740437282952728	-0.018097468374008753	0.05360361188626691	-0.03410459084080661	-0.03020550684826337	-0.026809975514856213	0.014669030529194063	0.07172011899281337	-0.0376700819642226	0.12076514821945517	-0.02872463840741606
