pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16	pca_17	pca_18	pca_19	pca_20	pca_21	pca_22	pca_23
-0.13567747876838235	0.06569359621774896	0.01915714131677581	0.1891949835091043	-0.037804674476387135	-0.05839679864756083	-0.027462154733911125	-0.047821947757005975	-0.02881916221647609	-0.09261266200140506	0.11011631899174433	0.09101827186288668	0.14708268621281345	0.007223172240968415	0.035132887629662005	-0.06475199849297913	0.02811668116524754	0.04302512090329482	-0.05922009947232053	0.044557006361834114	-0.07712193792500706	0.09914899499414559	0.019313173544084322	0.1202622420133564
-0.13891718206682335	0.05410833090986687	0.04433680992687011	0.18025171202264245	-0.0389888180876071	0.01642151012732366	0.03293157244717289	-0.07101572226495079	0.01588981796713571	-0.14082393481847036	-0.01828531224079546	0.15104254966782663	0.0641509228066193	-0.0324579441904382	0.044715072800155964	-0.09074291512399336	-0.05147068525205559	0.03967328829849574	-0.02456422409749095	-0.07112608823402754	-0.14364564245244196	0.1568105889753963	0.03926551281818769	0.090476939245402
-0.13326130687223567	0.06724619752197347	0.056021220203499034	0.17801994859546566	-0.05269384128921155	0.03567590703789797	-0.021592864892668366	-0.07784739246534729	-0.03741867436115917	-0.07676099415130357	0.04724013972348709	0.12591285304244815	0.03270621321714283	-0.10917331076326903	-0.07117447820127738	-0.008328244185191059	-0.1030825442635656	-0.031059436819308877	-0.019286034438975926	-0.12616550200916052	-0.15320062508614657	0.16519502639682743	0.10201570380833704	0.0003945917238077877
-0.13805550758294724	0.06121080031847026	0.030451338493394417	0.1938923595764387	-0.030959965845644324	0.004114626017152123	-0.0004287071605540288	-0.048260618572313035	-0.07253817432971221	-0.1798996679528517	0.010717115821588963	0.014216223689324958	0.0930196618723177	-0.08122012632678789	-0.027888860721470916	0.026218527101629835	-0.13102024592625938	-0.07656789846023405	0.0077163023698769775	-0.14750221278621176	-0.10189437465685505	0.04877474533218379	0.030513539058642264	0.06790578044620708
-0.1376578841814562	0.05023107932255805	0.0717010501462864	0.1932818452566743	-0.10271036290629723	0.10698721711380729	0.04938806977300302	-0.07158326241468625	-0.11299286454023019	0.005351437263147019	0.02293822937633791	0.08631562962811995	0.043815149959945066	0.06758515508537444	-0.04538400263385685	0.12653595727659972	-0.11048770949730398	0.10864781921882535	0.07003843730021278	-0.11210390793561233	-0.09470281342826273	0.05964917312989061	-0.1070196680087159	0.161464700779256
-0.14739662635519452	0.05323867040735862	-0.18981268219676237	0.12731831225740736	-0.11336991644275154	-0.11061522021191972	0.07011451070515817	0.001110720429768064	-0.13647216156596914	-0.022427929746833303	0.19083076439671157	0.07638346672922694	0.07893472543688365	-0.02062355059629467	-0.05685511156970409	0.011955932989645736	-0.010451413124523126	0.06803000047107413	0.046559705250431585	0.13469891761916614	0.203076883190164	0.07584966643831244	-0.10431862123871068	0.10520331090817521
-0.14051141690941096	-0.019762475244921567	0.034098822864636835	0.12499602831057238	0.02955308931529188	-0.107209080000016	0.10199108411850887	-0.04643668919739224	0.0023546887942515714	-0.004779709216073028	0.02988486317672251	0.11364056785438495	0.09181041380447102	0.015874231320013185	0.1169043420402641	0.0018103942621752744	0.11312721831427114	0.07908050134849966	0.06839260900084804	0.0626382169549886	0.2281996173875629	0.08344270479994825	-5.561071978655088e-05	-0.03235272702569128
-0.14261602003695475	0.002474232582920367	-0.02761979563394057	0.11431303868491904	-0.09923038442476473	0.12690198236511258	0.0935202885223112	-0.119749818714661	0.02082736620778909	0.03343150675840917	0.04036415366073799	0.12986333017143722	0.021052321946349192	0.1115446270318456	0.0664552952846573	-0.05192333066139841	-0.04767103447851537	0.031597596072445416	-0.13890397060414073	0.10148538303274411	0.028214981487468913	0.028697181924629417	0.13192698751148324	-0.15519060250822372
-0.13363929333649255	-0.011368351033407864	-0.09022425054542155	0.14213483916432734	0.14207634480930675	0.05260480296569314	0.08546775033038323	-0.060639519373121425	0.1392835917497086	-0.05389030656651583	-0.021500734605387206	0.07310483075647539	-0.09883680815111291	0.041574258393503045	-0.06752331164854258	0.023588156223442472	-0.023296915938060943	-0.09747368882898225	0.08675105921303526	0.14580927491591178	0.07146899837989057	0.013543897491319096	-0.12675639820643422	-0.07151538595016
-0.1342075910831606	-0.011851508036090396	-0.119661465641945	0.15304140151935255	0.14580813031888362	0.22745161034624922	-0.08128647570487435	-0.02613609133176026	-0.07921489430154222	0.13266184666264014	0.01976895124665766	0.03588327235210989	0.034963706987784726	0.09411420707751061	0.03988660838217874	0.049339110603222866	-0.14574814029355107	-0.06550920163014236	-0.14075476955247085	0.015066188708048437	0.06573001004795866	-0.07286402572774374	0.06441583842787574	-0.04367770274772789
-0.14670205270863543	-0.013718967043244077	-0.14238192784651135	0.07783068739568309	-0.06615271518015797	0.06195245147684564	-0.2991573704359246	-0.06852073931533934	-0.08377127688197138	0.013121550365320561	0.11089497019448995	-0.06369957222302688	-0.03806135827950444	-0.0781769022668694	0.05495166468903958	-0.10977912751319382	0.05956586840836937	-0.028286709353323766	0.15668598734085679	0.008487188985829078	0.09496071279846481	-0.038456722139762395	-0.1249024934373011	0.06713134342904656
-0.12674489591268384	0.02198554951337595	0.03965595616846245	0.10041880754342157	-0.07970998007161778	-0.10891792541779918	-0.15154553424648737	-0.06994609917257505	-0.036689021810274974	-0.04469734567415042	-0.021668904242682197	0.04841205157991116	0.02475256650105187	0.1694803386822496	0.0408421008752452	-0.0468350152949954	-0.014608406690754208	0.014887118478922809	0.03005919374878728	0.13084606019119277	0.04569888704690375	-0.021630753535634845	-0.035991866738639536	-0.0978235991306707
-0.13433000895926434	0.010203647797206184	-0.11134481830127316	0.06516281413899906	-0.08301558463279093	0.0027933699153543518	-0.06189870048986401	-0.03320550357437657	0.15609153821131513	-0.12336872209880229	-0.057880952169528765	0.08535663225727383	-0.0820782294543333	0.05813533074903163	0.012396589315061074	-0.128060203526658	-0.10081512647189741	0.05267321367343315	0.018340001433192532	0.048967067116441276	0.056860986929132065	-0.027667006240008764	0.00357905461420009	-0.005566205926093526
-0.11785710095827445	0.004694975036926255	0.04672807010351259	0.10515155383078122	0.0019155755993643317	0.015537540547343895	-0.14029290153136242	-0.037511520506743	0.027673653391033476	0.06949856227867321	-0.006257795373204894	0.04814295782618788	-0.016101267967862043	0.07458628429008027	-0.07627773155850259	0.04847223436623585	-0.0608336241082577	0.022775896890969247	0.04458350579091494	0.057002675035583816	0.0758499388849665	0.04997662904102909	0.09273517509001693	-0.15976497493423808
-0.12302631289155731	0.017728037245483108	-0.0162857634677747	0.0659790800919958	-0.03638915695134333	-0.0842045093504652	-0.13426062300055192	0.0037702266532158024	0.08961322993807855	-0.0506853998829534	-0.02862903307071446	-0.013789053552727219	0.04320545108149715	-0.024554069434115262	-0.10622561553860257	0.039621998046032364	-0.12131805979703598	0.02647287023899062	0.03093305290891013	0.03189095651678761	0.015991324196477807	-0.10989289438821465	-0.03095178520541753	-0.12679966376996604
-0.1232152436771121	-0.026969132603651212	0.05709963469725671	0.04484019808755491	-0.05889549696175632	0.02226995214901186	-0.07048227153727091	-0.010178649536640827	0.07369378178844503	0.01033257805652793	-0.14329263957442426	-0.0668017139351087	0.05161870019079187	0.10285535893005669	-0.014885702536740791	0.030375289349394985	-0.1102046326664118	0.050994654326304456	0.032816577831814575	-0.18791804276481983	-0.005830917683474799	-0.1356911481327124	0.002275482184825723	-0.07014724030467209
-0.12094213174666055	-0.04437823426058265	0.049973148658230576	0.02198147543107903	-0.07903068476847443	-0.09522397495601391	-0.0502957185873631	-0.03691341022604916	-0.0449210188527438	0.0313692500084701	-0.09940158645354896	-0.047689786433206274	-0.01623219488650285	-0.07147026456454572	0.022167027139996492	0.0005877716830897106	-0.011715183464920488	0.11534865639685879	-0.042008719412339676	-0.03435647896202869	0.05191465435053565	-0.13908756012079587	-0.07280462383346398	0.018545835971640057
-0.12319856985930495	-0.05514323349678855	0.06946389641496603	0.013691018042955586	-0.16277476719249448	0.024015314207340613	0.0470412403649707	-0.09148570487174848	-0.00044749864382759297	0.037547216288607244	-0.13533999489244952	-0.04665292143391095	-0.05259724066616095	-0.004660124273962958	0.003968556364991993	-0.007008652776861801	0.03571496335688959	0.12354236461526943	0.07008372254007825	-0.07017603982856487	-0.019917747132191514	-0.031486794005497615	0.11825734390566675	-0.04032192645381791
